,Speaker,Utterance,Unified
5,A,"And we have about ten acres, and she tries to mow about half of it","A|And we have about ten acres, and she tries to mow about half of it"
6,M,I see.,M|I see.
7,A,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","A|Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed"
8,M,How are you guys doing,M|How are you guys doing
9,A,"I mean, you know, it was bare dirt in a lot of places","A|I mean, you know, it was bare dirt in a lot of places"
10,M,"Well, I mean, you know, it was just a little bit of dirt","M|Well, I mean, you know, it was just a little bit of dirt"
11,A,"and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.","A|and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it."
12,M,How do you?,M|How do you?
13,A,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","A|Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with."
14,M,It ',M|It '
15,A,The rest of it is just like wild flowers,A|The rest of it is just like wild flowers
16,M,What's the matter?,M|What's the matter?
17,A,and in the summertime we get the prettiest yellow flowers.,A|and in the summertime we get the prettiest yellow flowers.
18,M,And the most beautiful yellow flowers.,M|And the most beautiful yellow flowers.
19,A,"They're about, oh, I guess, a third the size of your, palm of your hand","A|They're about, oh, I guess, a third the size of your, palm of your hand"
20,M,Oh my,M|Oh my
21,A,and course in the spring we get the bluebonnets and Indian paintbrush.,A|and course in the spring we get the bluebonnets and Indian paintbrush.
22,M,Ummmmm... that's what I call a'bluebonnet '.,M|Ummmmm... that's what I call a'bluebonnet '.
23,A,"Yeah. Well, my wife and I really enjoy that sort of thing.","A|Yeah. Well, my wife and I really enjoy that sort of thing."
24,M,I'm a lot of fun.,M|I'm a lot of fun.
25,A,"Uh, she enjoys mowing. I can't believe it.","A|Uh, she enjoys mowing. I can't believe it."
26,M,Yay it.,M|Yay it.
27,A,"I mean, I hate it","A|I mean, I hate it"
28,M,She laughs. I'm sure.,M|She laughs. I'm sure.
29,A,Right.,A|Right.
30,M,I'm sorry,M|I'm sorry
31,A,We don't even have any concrete or asphalt.,A|We don't even have any concrete or asphalt.
32,M,"yeah, to","M|yeah, to"
33,A,"Uh-huh. Yeah but, you know, we do everything together.","A|Uh-huh. Yeah but, you know, we do everything together."
34,M,...,M|...
35,A,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people","A|This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people"
36,M,It's...,M|It's...
37,A,"and, uh, we're in the process of, of planting","A|and, uh, we're in the process of, of planting"
38,M,"And, uh, we're planting","M|And, uh, we're planting"
39,A,"and we're building a stand, uh, just to the north of our house, and along the east, uh, property line","A|and we're building a stand, uh, just to the north of our house, and along the east, uh, property line"
40,M,"We're in, uh, the process.","M|We're in, uh, the process."
41,A,"and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there.","A|and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there."
42,M,"I, uh, we're gonna build a wall, and I, uh...","M|I, uh, we're gonna build a wall, and I, uh..."
43,A,So.,A|So.
44,M,"Well, we can't stop them.","M|Well, we can't stop them."
45,A,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory","A|On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory"
46,M,So. Where do you live?,M|So. Where do you live?
47,A,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water","A|and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water"
48,M,But we have no water,M|But we have no water
49,A,"and we get hummingbirds come in the spring, you know, all summer long.","A|and we get hummingbirds come in the spring, you know, all summer long."
50,M,"Uh, we have a lot of flowers, we just don't have the time to plant them","M|Uh, we have a lot of flowers, we just don't have the time to plant them"
51,A,"And, well, when we leave the doors open, they fly in the house.","A|And, well, when we leave the doors open, they fly in the house."
52,M,"... and, we have all the rain we need, we can get the birds out.","M|... and, we have all the rain we need, we can get the birds out."
53,A,"Well, yeah, they don't like it in here because there's nothing to eat","A|Well, yeah, they don't like it in here because there's nothing to eat"
54,M,"Yeah, but you're in the kitchen.","M|Yeah, but you're in the kitchen."
55,A,"and when you're as busy as one of those babies, you've got to eat most of the time.","A|and when you're as busy as one of those babies, you've got to eat most of the time."
56,M,"I guess, it's like a little food","M|I guess, it's like a little food"
57,A,"And we got a few, you know, we put up some hummingbird feeders and some bird feeders.","A|And we got a few, you know, we put up some hummingbird feeders and some bird feeders."
58,M,The kids are the best feeders.,M|The kids are the best feeders.
59,A,"But, you know, for the most part, gardening for us is, well, we got asparagus, and, uh, we've got some plum trees and some apple trees and some tomato and some blackberries and strawberries.","A|But, you know, for the most part, gardening for us is, well, we got asparagus, and, uh, we've got some plum trees and some apple trees and some tomato and some blackberries and strawberries."
60,M,"What are you, a fruit farmer?","M|What are you, a fruit farmer?"
61,A,"Man, we get the best strawberries, that you just can't believe.","A|Man, we get the best strawberries, that you just can't believe."
62,M,I can't help but read this in the voice of the dude who's been trying to convince everyone he's a vampire.,M|I can't help but read this in the voice of the dude who's been trying to convince everyone he's a vampire.
63,A,We just got our last tomatoes.,A|We just got our last tomatoes.
64,M,So what do we do now?,M|So what do we do now?
65,A,Yeah.,A|Yeah.
66,M,Do you like tomatoes?,M|Do you like tomatoes?
67,A,"Well, these are accidental tomatos.","A|Well, these are accidental tomatos."
68,M,They're not even tomatoes.,M|They're not even tomatoes.
69,A,"Well, last year the birds came and ate a few of the tomatoes, of course you're going to lose some that way","A|Well, last year the birds came and ate a few of the tomatoes, of course you're going to lose some that way"
70,M,"Well, we're going on a hunt.","M|Well, we're going on a hunt."
71,A,and the seeds go right through them.,A|and the seeds go right through them.
72,M,"No, they don't. The seeds go in the tomatoes.","M|No, they don't. The seeds go in the tomatoes."
73,A,"And wherever they pooped,","A|And wherever they pooped,"
