,Speaker,Utterance,Unified
5,M,Texas is the only state that is currently doing this.,M|Texas is the only state that is currently doing this.
6,A,"Yes, that's similar to Georgia.","A|Yes, that's similar to Georgia."
7,M,"They practice capital, uh, murder, uh?","M|They practice capital, uh, murder, uh?"
8,A,"That's probably true considering, Yes. Yes, uh, I guess in a way that, it, it kind of defeats the purpose of having capital punishment if,","A|That's probably true considering, Yes. Yes, uh, I guess in a way that, it, it kind of defeats the purpose of having capital punishment if,"
9,M,Not.,M|Not.
10,A,"Yes. Right, that would be the intent of it.","A|Yes. Right, that would be the intent of it."
11,M,No.,M|No.
12,A,"Well, I think it would be more successful if it was applied in a more expedient manner, if there weren't so many  appeals.","A|Well, I think it would be more successful if it was applied in a more expedient manner, if there weren't so many  appeals."
13,M,"I mean, I'm sure it would, but I think","M|I mean, I'm sure it would, but I think"
14,A,"Yeah, if, if the person who's going to commit the crime knew that they were going to be punished severely, possibly capital punishment,","A|Yeah, if, if the person who's going to commit the crime knew that they were going to be punished severely, possibly capital punishment,"
15,M,I think it's a little bit more complicated than that.,M|I think it's a little bit more complicated than that.
16,A,"Uh, I'm a research engineer, I work, uh, with Georgia Tech.","A|Uh, I'm a research engineer, I work, uh, with Georgia Tech."
17,M,What do you study?,M|What do you study?
18,A,Um.,A|Um.
19,M,"ummm, uh, how do you feel about that?","M|ummm, uh, how do you feel about that?"
20,A,Yes.,A|Yes.
21,M,I think you mean elementary school.,M|I think you mean elementary school.
22,A,Um.,A|Um.
23,M,"Well, in a small town in a rich region of England.","M|Well, in a small town in a rich region of England."
24,A,Uh-huh.,A|Uh-huh.
25,M,Yeah. But I think it would be a lot easier to do if we could just do it for the other ones.,M|Yeah. But I think it would be a lot easier to do if we could just do it for the other ones.
26,A,"Um, that's probably true, but I guess there's other factors that,","A|Um, that's probably true, but I guess there's other factors that,"
27,M,We'd be better off if we had the money to buy the kids.,M|We'd be better off if we had the money to buy the kids.
28,A,"But, pumping more money into the school system is a good thing,","A|But, pumping more money into the school system is a good thing,"
29,M,I think they'd be better off in the UK if they had to choose between the two.,M|I think they'd be better off in the UK if they had to choose between the two.
30,A,"but it's not going to, Oh, I see.","A|but it's not going to, Oh, I see."
31,M,"It's a lot of money, and a lot less money than in the US.","M|It's a lot of money, and a lot less money than in the US."
32,A,Uh-huh.,A|Uh-huh.
33,M,... and then,M|... and then
34,A,Um.,A|Um.
35,M,How are you liking the,M|How are you liking the
36,A,So that's a difficult situation.,A|So that's a difficult situation.
37,M,They were being deported to the Philippines for questioning.,M|They were being deported to the Philippines for questioning.
38,A,Um.,A|Um.
39,M,Uhh... what?,M|Uhh... what?
40,A,Uh-huh.,A|Uh-huh.
41,M,"Yes, but it is possible for them to be in the","M|Yes, but it is possible for them to be in the"
42,A,Uh-huh.,A|Uh-huh.
43,M,What's wrong with that?,M|What's wrong with that?
44,A,"Well, that's probably true.","A|Well, that's probably true."
45,M,It's because we're all so weird,M|It's because we're all so weird
46,A,"Um, yeah, I guess that's not an easy solution. There's, there's no easy solution for that.","A|Um, yeah, I guess that's not an easy solution. There's, there's no easy solution for that."
47,M,I've been in the same boat as you.I'm just going to have to live with it.,M|I've been in the same boat as you.I'm just going to have to live with it.
48,A,Uh-huh.,A|Uh-huh.
49,M,"I'm not quite sure,","M|I'm not quite sure,"
50,A,"I'm sure it is, yeah.","A|I'm sure it is, yeah."
51,M,But it's cheaper to send the kid,M|But it's cheaper to send the kid
52,A,"Um, yeah, I don't, I don't, certainly capital punishment isn't going to solve a lot of problems","A|Um, yeah, I don't, I don't, certainly capital punishment isn't going to solve a lot of problems"
53,M,"If the solution to any of these problems is to give the death penalty, then it's not going to work.","M|If the solution to any of these problems is to give the death penalty, then it's not going to work."
54,A,"but,","A|but,"
55,M,And that's why I don'think it's going to fix anything,M|And that's why I don'think it's going to fix anything
56,A,"Uh,","A|Uh,"
57,M,are you for the murder of the whole of the planet?,M|are you for the murder of the whole of the planet?
58,A,I guess I am  for certain,A|I guess I am  for certain
59,M,I would say that it is pretty accurate,M|I would say that it is pretty accurate
60,A,"yeah,  in certain crimes.","A|yeah,  in certain crimes."
61,M,It's a good thing you're not a criminal,M|It's a good thing you're not a criminal
62,A,"Uh, premeditated murder. Crimes of that nature, I think should definitely,","A|Uh, premeditated murder. Crimes of that nature, I think should definitely,"
63,M,Do you know what crimes are committed by people using it?,M|Do you know what crimes are committed by people using it?
64,A,any mass murderer type individual.,A|any mass murderer type individual.
65,M,I think it should be a crime.,M|I think it should be a crime.
66,A,"Um. Uh-huh. Well, you always have castration","A|Um. Uh-huh. Well, you always have castration"
67,M,"What are you, a murderer?","M|What are you, a murderer?"
68,A,"Yes, I read about that","A|Yes, I read about that"
69,M,"You know, the one time a girl was elected to the state legislature, and she was found not guilty of anything.","M|You know, the one time a girl was elected to the state legislature, and she was found not guilty of anything."
70,A,Uh-huh.,A|Uh-huh.
71,M,They are all up votes.,M|They are all up votes.
