,Speaker,Utterance,Unified
5,M,I'm pretty sure that's a joke.,M|I'm pretty sure that's a joke.
6,A,Yeah.,A|Yeah.
7,M,Do you like jazz?,M|Do you like jazz?
8,A,"But not all country. I don't like that, when they start,","A|But not all country. I don't like that, when they start,"
9,M,You like it.,M|You like it.
10,A,I don't know. I just like Willie Nelson I guess because he's such a character.,A|I don't know. I just like Willie Nelson I guess because he's such a character.
11,M,Why do you think it's a good idea?,M|Why do you think it's a good idea?
12,A,Yeah.,A|Yeah.
13,M,You like some country?,M|You like some country?
14,A,My truck is broken down.,A|My truck is broken down.
15,M,I don't know.,M|I don't know.
16,A,Yeah.,A|Yeah.
17,M,No.They.are.the usual.,M|No.They.are.the usual.
18,A,"There, there's a guy, have you ever heard of George Winston, he plays piano.","A|There, there's a guy, have you ever heard of George Winston, he plays piano."
19,M,I'm not sure if I'm being misunderstood or not.,M|I'm not sure if I'm being misunderstood or not.
20,A,"I think he's dead now, but he plays wonderfully.","A|I think he's dead now, but he plays wonderfully."
21,M,"Not sure if you're joking, but I have a friend who plays piano.","M|Not sure if you're joking, but I have a friend who plays piano."
22,A,I like that.,A|I like that.
23,M,He is the best.,M|He is the best.
24,A,"Very badly. I've got a piano,","A|Very badly. I've got a piano,"
25,M,Do you play any instruments?,M|Do you play any instruments?
26,A,"my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing.","A|my mother got a piano and, uh, vowed that someone in the family was going to learn, so we all had to take lessons, and I was the one that did the least poorly, so she gave it to me. And it's sitting here mostly taking up space, but sometimes it makes you feel good to sit down and play it. It is real relaxing."
27,M,I like it.,M|I like it.
28,A,Yeah.,A|Yeah.
29,M,I'm just wondering.,M|I'm just wondering.
30,A,"Oh, so do I.","A|Oh, so do I."
31,M,You,M|You
32,A,Forgot about that.,A|Forgot about that.
33,M,You're not missing much,M|You're not missing much
34,A,"I said so do I, I forgot about jazz","A|I said so do I, I forgot about jazz"
35,M,"I don't know, but I think you have to do jazz.","M|I don't know, but I think you have to do jazz."
36,A,"Yes, we've got about five of those. I love them.","A|Yes, we've got about five of those. I love them."
37,M,"I think the majority of them are, and I like the song, but I don't know if that s a majority.","M|I think the majority of them are, and I like the song, but I don't know if that s a majority."
38,A,Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it,A|Uh-huh. I'd never heard them before until I went in a music store and you know how you put the headphones on and listen to it
39,M,"Yeah, I'm not sure what you mean.","M|Yeah, I'm not sure what you mean."
40,A,"and I just, I heard a piece and it was just so wonderful.","A|and I just, I heard a piece and it was just so wonderful."
41,M,"Oh, I just... I just love them.","M|Oh, I just... I just love them."
42,A,And then even my eleven year old boy loves to listen to it.,A|And then even my eleven year old boy loves to listen to it.
43,M,I think they're called'Bongos '.,M|I think they're called'Bongos '.
44,A,Yeah.,A|Yeah.
45,M,Don't you hate it when your own child cries?,M|Don't you hate it when your own child cries?
46,A,"I mean you can just sit, you know those little booklets that come along with it","A|I mean you can just sit, you know those little booklets that come along with it"
47,M,,M|
48,A,and you can just see the things that they're trying to show with music.,A|and you can just see the things that they're trying to show with music.
49,M,You,M|You
50,A,"My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it.","A|My, my little boy has gotten so into it that he's identified the, the people that have written certain songs, then he buys the pieces that have that person. You know, on it."
51,M,Oh... I guess that's a good idea,M|Oh... I guess that's a good idea
52,A,Huh?,A|Huh?
53,M,"Well, you have to be a fan of the band to buy the pieces","M|Well, you have to be a fan of the band to buy the pieces"
54,A,"I mean, I don't even know who did which ones, but he does.","A|I mean, I don't even know who did which ones, but he does."
55,M,You don't know who he is?,M|You don't know who he is?
56,A,Yeah.,A|Yeah.
57,M,"Not to be that guy, but it's a song","M|Not to be that guy, but it's a song"
58,A,Were you in the band?,A|Were you in the band?
59,M,I can identify with this one.,M|I can identify with this one.
60,A,So was I.,A|So was I.
61,M,I played drums for a band once.,M|I played drums for a band once.
62,A,Yeah.,A|Yeah.
63,M,Do you play classical flutes?,M|Do you play classical flutes?
64,A,Yeah.,A|Yeah.
65,M,"Yes, yes, I like, you like, I, you, like, yes.","M|Yes, yes, I like, you like, I, you, like, yes."
66,A,I like the Moody Blues. Did you like them?,A|I like the Moody Blues. Did you like them?
67,M,I liked it.,M|I liked it.
68,A,"So what type, Simply Red, I've never heard of that. Is it just instrumental?","A|So what type, Simply Red, I've never heard of that. Is it just instrumental?"
69,M,Nope.,M|Nope.
70,A,Yeah.,A|Yeah.
71,M,,M|
72,A,Yeah.,A|Yeah.
73,M,,M|
74,A,"Well my husband is telling me we have to hit the road We're going to go to Commerce and see a friend. And, then I'm going to go to Sulphur Springs.","A|Well my husband is telling me we have to hit the road We're going to go to Commerce and see a friend. And, then I'm going to go to Sulphur Springs."
75,M,I.,M|I.
76,A,"Yeah, where are you?","A|Yeah, where are you?"
77,M,Are you in this picture?,M|Are you in this picture?
78,A,Okay. So we're in Garland.,A|Okay. So we're in Garland.
79,M,I'm in the same area,M|I'm in the same area
80,A,Yeah,A|Yeah
81,M,"You know, I'll just walk over to the other side of the river.","M|You know, I'll just walk over to the other side of the river."
82,A,"Yeah, yeah.","A|Yeah, yeah."
83,M,I know. I'm in east Texas.,M|I know. I'm in east Texas.
84,A,"Just because there's a friend up there, not because there's much else","A|Just because there's a friend up there, not because there's much else"
85,M,Why are you talking about the internet?,M|Why are you talking about the internet?
86,A,For colleges?,A|For colleges?
87,M,"I know, right?","M|I know, right?"
88,A,"Well, they're not","A|Well, they're not"
89,M,I'm from East Texas.,M|I'm from East Texas.
90,A,"They're not going to recruit me anymore, I'm through. No more for me.","A|They're not going to recruit me anymore, I'm through. No more for me."
91,M,The east Texas school of engineering has a very large enrollment.,M|The east Texas school of engineering has a very large enrollment.
92,A,"What, what do you do?","A|What, what do you do?"
93,M,I do.,M|I do.
94,A,Are you going to go to East Texas for that?,A|Are you going to go to East Texas for that?
95,M,"I'll be going to a state school in the northeast, and that'll be the best part.","M|I'll be going to a state school in the northeast, and that'll be the best part."
96,A,"That'd probably be pretty interesting. I was summonsed down to the courthouse last week. They had summonsed eight hundred people, about four hundred showed up, and it was for a murder trial.","A|That'd probably be pretty interesting. I was summonsed down to the courthouse last week. They had summonsed eight hundred people, about four hundred showed up, and it was for a murder trial."
97,M,lol,M|lol
98,A,"This guy had supposedly, uh, strangled this woman and stuffed cotton toweling down her throat and up her nose Anyway, this is happened in nineteen eighty-three.","A|This guy had supposedly, uh, strangled this woman and stuffed cotton toweling down her throat and up her nose Anyway, this is happened in nineteen eighty-three."
99,M,What?,M|What?
100,A,And they had us fill out a long questionnaire. We stayed till about one thirty and they're going to call the ones that they're interested in from the questionnaire two to three at a time and the trial won't take place until June.,A|And they had us fill out a long questionnaire. We stayed till about one thirty and they're going to call the ones that they're interested in from the questionnaire two to three at a time and the trial won't take place until June.
101,M,June,M|June
102,A,"And they say it's going to last about two to three weeks. And this guy in front of me said, I can't believe I was summonsed. I was an investigator and I was tailing the woman that was killed. Well, then I have a friend at school that has a boyfriend that's a lawyer and he said that this woman this socialite in Plano had hired four guys to kill her husband and the one that's accused was the one that actually did it. And she has since taken off with another lawyer who had been, uh, getting cocaine from his client and then selling it, and he had skipped bail and they finally extradited him and he's going to testify for the State against her so he'll have his sentence reduced.","A|And they say it's going to last about two to three weeks. And this guy in front of me said, I can't believe I was summonsed. I was an investigator and I was tailing the woman that was killed. Well, then I have a friend at school that has a boyfriend that's a lawyer and he said that this woman this socialite in Plano had hired four guys to kill her husband and the one that's accused was the one that actually did it. And she has since taken off with another lawyer who had been, uh, getting cocaine from his client and then selling it, and he had skipped bail and they finally extradited him and he's going to testify for the State against her so he'll have his sentence reduced."
103,M,,M|
104,A,Yeah.,A|Yeah.
105,M,,M|
106,A,"The, the investigator. Yeah, he, he got off right away.","A|The, the investigator. Yeah, he, he got off right away."
107,M,I,M|I
108,A,"And I wrote that down on my questionnaire that he'd told me that,","A|And I wrote that down on my questionnaire that he'd told me that,"
109,M,He said he'd get it back.,M|He said he'd get it back.
110,A,so I figure that that will make me biased and I won't be chosen.,A|so I figure that that will make me biased and I won't be chosen.
111,M,"I'm not sure, I just know that I was told to say that I wouldn't have to say anything.","M|I'm not sure, I just know that I was told to say that I wouldn't have to say anything."
112,A,Hopefully,A|Hopefully
113,M,I'll do it.,M|I'll do it.
114,A,Yeah. No. *aa,A|Yeah. No. *aa
115,M,"I mean, what would be the point of voting for you?","M|I mean, what would be the point of voting for you?"
116,A,"I said that, I could believe in it in certain instances, but I would be, I'd find it hard to levy that against somebody.","A|I said that, I could believe in it in certain instances, but I would be, I'd find it hard to levy that against somebody."
117,M,,M|
118,A,You know. Uh-huh.,A|You know. Uh-huh.
119,M,I know.,M|I know.
120,A,"Yeah. But then when you're, when you're picked, see I was picked for another murder trial before","A|Yeah. But then when you're, when you're picked, see I was picked for another murder trial before"
121,M,I'm so sorry,M|I'm so sorry
122,A,"oh, gosh and it's so hard because, you know, everybody is wanting to go on and get the sentence done, and if you're trying to hold out, you know, there's so much pressure on you and you've got to come up with a decision.","A|oh, gosh and it's so hard because, you know, everybody is wanting to go on and get the sentence done, and if you're trying to hold out, you know, there's so much pressure on you and you've got to come up with a decision."
123,M,Well,M|Well
