,Speaker,Utterance,Unified
5,A,"Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called.","A|Yeah. T I got, uh, a lot of advances in it really. Uh, hopefully this will turn out to be a good program for us. We sure need, uh, the business. Okay, Current Events. Uh, you, you've got the question you can go first there, since I called."
6,M,So?,M|So?
7,A,"Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,","A|Huh, that, you're the opposite of me. I drive an hour each way to work and so if I just use time and not say one, which quality is the best, I guess, that would be two hours roughly of talk shows and news on radio and then newspapers and T V would be tied after that because maybe I'll catch the, the evening news, like ten o'clock on T V and I,"
8,M,i,M|i
9,A,so that's a half an hour roughly the same with newspaper.,A|so that's a half an hour roughly the same with newspaper.
10,M,...,M|...
11,A,"I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores.","A|I really, of course, you, you're in a different part of the country, I, I really listen to a lot of the talk shows, I don't mean the gossip ones, but there's a lot of, on the weekends when I do chores, or whatever, I'm a radio hound I guess, I take the radio with me when I'm working on my car, the lawn or whatever, and turn on, they have everything from lawn work, lawyers, news, uh, veterinarians, all kinds of items, uh, so I'm, I'm a real radio buff, especially on the when I'm doing chores."
12,M,",","M|,"
13,A,"Yeah, I find it surprising. Because a lot of times, it, here, you know, I'll talk to some people here and I'll mention someone's, some talk host and I'll expect them to have an opinion on why I don't like him and don't listen, they don't even know, you know, what the guys name is, uh. Bruce Williams who does financial work all over the United States. Most people haven't heard of Bruce Williams. You probably haven't either unless you're a radio buff.","A|Yeah, I find it surprising. Because a lot of times, it, here, you know, I'll talk to some people here and I'll mention someone's, some talk host and I'll expect them to have an opinion on why I don't like him and don't listen, they don't even know, you know, what the guys name is, uh. Bruce Williams who does financial work all over the United States. Most people haven't heard of Bruce Williams. You probably haven't either unless you're a radio buff."
14,M,,M|
15,A,"He is in New Jersey and is entrepreneur and kind of a self-made millionaire. And, he has it, I, well it's five seventy here, I'm trying to, it's on Cliff, I don't know what the, he's on all stations. You might remember the name Bruce Williams, and he, he is again, national and talks about a lot of financial things. But, the here, I just get a kick out of, uh, well we do a lot of gardening here, so there's, we have an excellent gardener here, has three hours on Sunday and three hours on Saturday. Of course that's not exactly current events. But, I, I'm, I am kind of a radio buff.","A|He is in New Jersey and is entrepreneur and kind of a self-made millionaire. And, he has it, I, well it's five seventy here, I'm trying to, it's on Cliff, I don't know what the, he's on all stations. You might remember the name Bruce Williams, and he, he is again, national and talks about a lot of financial things. But, the here, I just get a kick out of, uh, well we do a lot of gardening here, so there's, we have an excellent gardener here, has three hours on Sunday and three hours on Saturday. Of course that's not exactly current events. But, I, I'm, I am kind of a radio buff."
16,M,"for.'s're,:!","M|for.'s're,:!"
17,A,For music?,A|For music?
18,M,',M|'
19,A,Yeah.,A|Yeah.
20,M,"com,","M|com,"
21,A,"Oh, yeah. That's good.  Actually,","A|Oh, yeah. That's good.  Actually,"
22,M,I've always wanted to get my phone to wake up when I go to sleep.,M|I've always wanted to get my phone to wake up when I go to sleep.
23,A,"Oh, that's good.","A|Oh, that's good."
24,M,"I sleep in my car, then when I wake up I wake in my bedroom.","M|I sleep in my car, then when I wake up I wake in my bedroom."
25,A,"My wife always wonders about that she says, look at that person he's driving and reading at the same time","A|My wife always wonders about that she says, look at that person he's driving and reading at the same time"
26,M,,M|
27,A,Yeah.,A|Yeah.
28,M,"You read, uh, I'm sorry, new, uh.","M|You read, uh, I'm sorry, new, uh."
29,A,"Right.  we get,","A|Right.  we get,"
30,M,"That's what I mean, we usually do.","M|That's what I mean, we usually do."
31,A,"Go ahead ,","A|Go ahead ,"
32,M,...,M|...
33,A,Good point. That's a good point.,A|Good point. That's a good point.
34,M,Point..,M|Point..
35,A,"Oh, yeah.  It comes and goes.","A|Oh, yeah.  It comes and goes."
36,M,"I don't think I'm gonna read the whole thing, I think I'll just wait for the next one.","M|I don't think I'm gonna read the whole thing, I think I'll just wait for the next one."
37,A,Yeah.,A|Yeah.
38,M,I'm sorry,M|I'm sorry
39,A,Local you mean?,A|Local you mean?
40,M,"I can't, can't","M|I can't, can't"
41,A,Yeah.,A|Yeah.
42,M,"I mean, yeah, you do.","M|I mean, yeah, you do."
43,A,"Yeah. Don't they have city council meetings and all that. Are you into any of that what, what's going on in the city council and the, and the school boards and all that? We have that addition to our paper.","A|Yeah. Don't they have city council meetings and all that. Are you into any of that what, what's going on in the city council and the, and the school boards and all that? We have that addition to our paper."
44,M,So... do you have any local elections?,M|So... do you have any local elections?
45,A,"Okay , you get it from people then.","A|Okay , you get it from people then."
46,M,It's not really.,M|It's not really.
47,A,Yeah. Right.,A|Yeah. Right.
48,M,Yes.,M|Yes.
49,A,"My wife and I, you know, as mentioned, the question was, uh, do you get it from people too. And, and, I can say the same thing you do that, uh, my wife is, uh, she reads the paper from front to back and so she'll tell me some stuff and she'll always get mad and say, you didn't read the, uh, well, I always read the sports, uh, what am I thinking of, uh, the commentaries, I can't even think of what it is offhand, and she's always reading something, and she says, why haven't you read that. And, I say, I never have time to read it like you do. But, I always get a lot of my information from the, newspaper through her.","A|My wife and I, you know, as mentioned, the question was, uh, do you get it from people too. And, and, I can say the same thing you do that, uh, my wife is, uh, she reads the paper from front to back and so she'll tell me some stuff and she'll always get mad and say, you didn't read the, uh, well, I always read the sports, uh, what am I thinking of, uh, the commentaries, I can't even think of what it is offhand, and she's always reading something, and she says, why haven't you read that. And, I say, I never have time to read it like you do. But, I always get a lot of my information from the, newspaper through her."
50,M,,M|
51,A,"Uh, so, I guess we do get it from people too. Oh, you mentioned C N N, of course I mentioned radio and the C N N T V news, you know?","A|Uh, so, I guess we do get it from people too. Oh, you mentioned C N N, of course I mentioned radio and the C N N T V news, you know?"
52,M,U,M|U
53,A,"It's the same thing that's on the radio, word for word.","A|It's the same thing that's on the radio, word for word."
54,M,u.,M|u.
55,A,Yeah,A|Yeah
56,M,Is there any radio station that has the same radio?,M|Is there any radio station that has the same radio?
57,A,"and it, because, uh, we have it here at work as a matter if fact, at T I.","A|and it, because, uh, we have it here at work as a matter if fact, at T I."
58,M,"I don't know, it's on my phone, I can't even read it.","M|I don't know, it's on my phone, I can't even read it."
59,A,"We have it in the break area, C N N. And, but the reason I say that is on the radio they'll say and look at this, you know. And when I first heard C N N, it only started about, uh, since the war, you know, or right before that. And, they would always say and look at this, and there would be a pause, you know, would be music and stuff and I realized that it's the exact commentary that you have on the, uh, the news.","A|We have it in the break area, C N N. And, but the reason I say that is on the radio they'll say and look at this, you know. And when I first heard C N N, it only started about, uh, since the war, you know, or right before that. And, they would always say and look at this, and there would be a pause, you know, would be music and stuff and I realized that it's the exact commentary that you have on the, uh, the news."
60,M,,M|
61,A,"Yeah, yeah.  But, it's still good. It's still, uh, uh, you know, you don't really miss anything.","A|Yeah, yeah.  But, it's still good. It's still, uh, uh, you know, you don't really miss anything."
62,M,Nope.,M|Nope.
63,A,"But, I do, do enjoy since the Gulf War listening to C N N radio too, as well as watching C N N on T V here at work. I don't have C N N at home. Let me turn this radio off, I'm actually at work right now believe it or not. Uh, where was I, I'm, go ahead, your, your turn.","A|But, I do, do enjoy since the Gulf War listening to C N N radio too, as well as watching C N N on T V here at work. I don't have C N N at home. Let me turn this radio off, I'm actually at work right now believe it or not. Uh, where was I, I'm, go ahead, your, your turn."
64,M,N '.,M|N '.
65,A,"Yeah, I've, I've heard that, yeah.","A|Yeah, I've, I've heard that, yeah."
66,M,,M|
67,A,Right,A|Right
68,M,I,M|I
69,A,Right.,A|Right.
70,M,,M|
71,A,"Oh, yeah.","A|Oh, yeah."
72,M,,M|
73,A,Yeah.,A|Yeah.
74,M,It.,M|It.
75,A,"I never get home early enough for those five and six o'clock,","A|I never get home early enough for those five and six o'clock,"
