,Speaker,Utterance,Unified
5,M,"Wait, how did you get him to sign with the Giants?","M|Wait, how did you get him to sign with the Giants?"
6,A,"So, we're just starting into hunting for child care.","A|So, we're just starting into hunting for child care."
7,M,He's not that young.,M|He's not that young.
8,A,"Right now, both of us are students.","A|Right now, both of us are students."
9,M,What's your age?,M|What's your age?
10,A,"Uh, Uh, University of Southern Mississippi.","A|Uh, Uh, University of Southern Mississippi."
11,M,What's your school?,M|What's your school?
12,A,"Uh, she's,","A|Uh, she's,"
13,M,"No, she's not.","M|No, she's not."
14,A,Yeah.,A|Yeah.
15,M,You know?,M|You know?
16,A,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs","A|Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs"
17,M,"Well, uh, that's uh, uh... uh, well, uh uh, we'll see what happens.","M|Well, uh, that's uh, uh... uh, well, uh uh, we'll see what happens."
18,A,because my wife will be doing her internship that semester.,A|because my wife will be doing her internship that semester.
19,M,I don't think you understand.,M|I don't think you understand.
20,A,"It will be forty hour week, not, no, eight to five type of thing.","A|It will be forty hour week, not, no, eight to five type of thing."
21,M,... and a week?,M|... and a week?
22,A,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home.","A|So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home."
23,M,,M|
24,A,"So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in.","A|So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in."
25,M,Just...,M|Just...
26,A,Uh-huh,A|Uh-huh
27,M,"You, the...","M|You, the..."
28,A,Yeah.,A|Yeah.
29,M,Oh. Uh huh,M|Oh. Uh huh
30,A,Uh-huh.,A|Uh-huh.
31,M,You could have done the same.,M|You could have done the same.
32,A,Uh-huh.,A|Uh-huh.
33,M,"Well, uh, you're a bunch of uh, uh...","M|Well, uh, you're a bunch of uh, uh..."
34,A,Yeah.,A|Yeah.
35,M,"Um, uh, they've been in the country.","M|Um, uh, they've been in the country."
36,A,Uh-huh.,A|Uh-huh.
37,M,"You know, they're kinda...","M|You know, they're kinda..."
38,A,Yeah.,A|Yeah.
39,M,It's cool.,M|It's cool.
40,A,"Uh, that makes a big difference.","A|Uh, that makes a big difference."
41,M,"Oh, I don't know about that.","M|Oh, I don't know about that."
42,A,Yes.,A|Yes.
43,M,You think it is good?,M|You think it is good?
44,A,Yeah.,A|Yeah.
45,M,So... you think that's good?,M|So... you think that's good?
46,A,"There's a lot of child care available, but invariably there's waiting lists.","A|There's a lot of child care available, but invariably there's waiting lists."
47,M,How do you know this?,M|How do you know this?
48,A,"And we were a little slow getting on the waiting list with the, uh, okay, the university, uh, university's, uh uh, department of, uh, uh, their Home Ec Department","A|And we were a little slow getting on the waiting list with the, uh, okay, the university, uh, university's, uh uh, department of, uh, uh, their Home Ec Department"
49,M,"I was the one who made the, uh, first mistake.","M|I was the one who made the, uh, first mistake."
50,A,"uh, they, uh, they have a subbranch, uh, American Family Counseling and their people staff this, this, uh, the child care center just off campus. But, uh, they have a pretty good size waiting list.","A|uh, they, uh, they have a subbranch, uh, American Family Counseling and their people staff this, this, uh, the child care center just off campus. But, uh, they have a pretty good size waiting list."
51,M,I'm sorry.,M|I'm sorry.
52,A,"So,","A|So,"
53,M,"I'm not the only one who thinks this, uh, is it just me or is it","M|I'm not the only one who thinks this, uh, is it just me or is it"
54,A,Uh-huh.,A|Uh-huh.
55,M,I don't know what you're talking about.,M|I don't know what you're talking about.
56,A,Yeah.,A|Yeah.
57,M,"Oh, cool.","M|Oh, cool."
58,A,"Yeah. Yeah,","A|Yeah. Yeah,"
59,M,I'm sure it's just a matter of time,M|I'm sure it's just a matter of time
60,A,"a cottage industry's the best way to do it really,  because if you over,","A|a cottage industry's the best way to do it really,  because if you over,"
61,M,Yeah. I think it's really ,M|Yeah. I think it's really 
62,A,Uh-huh. Yeah. Yeah.,A|Uh-huh. Yeah. Yeah.
63,M,"i don't think it's a real life thing, but i","M|i don't think it's a real life thing, but i"
64,A,Uh-huh.,A|Uh-huh.
65,M,,M|
66,A,"Yes. And it's amazing how much good things like, uh, Sesame Street will do.","A|Yes. And it's amazing how much good things like, uh, Sesame Street will do."
67,M,You.,M|You.
