,Speaker,Utterance,Unified
5,A,"Oh, really? Oh. You really rough it then.","A|Oh, really? Oh. You really rough it then."
6,M,"I'm not a native, I just like to go","M|I'm not a native, I just like to go"
7,A,Uh-huh. Do you do that very often?,A|Uh-huh. Do you do that very often?
8,M,"Yeah, I do.","M|Yeah, I do."
9,A,Uh-huh.,A|Uh-huh.
10,M,What do you mean?,M|What do you mean?
11,A,"Uh-huh. You'd have a lot of hills in that, down in that area.","A|Uh-huh. You'd have a lot of hills in that, down in that area."
12,M,Um. I don't do that often.,M|Um. I don't do that often.
13,A,Yeah.,A|Yeah.
14,M,"Ahh, uh huh.","M|Ahh, uh huh."
15,A,That would be really great.,A|That would be really great.
16,M,"I'm thinking about making a trail, but I don't know how.","M|I'm thinking about making a trail, but I don't know how."
17,A,Pardon?,A|Pardon?
18,M,You're a real loser.,M|You're a real loser.
19,A,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,","A|Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,"
20,M,I'm the one who goes alone.,M|I'm the one who goes alone.
21,A,Uh-huh.,A|Uh-huh.
22,M,I've been to a few of these places.,M|I've been to a few of these places.
23,A,"Uh-huh. Oh, that's great. Long as it's not raining.","A|Uh-huh. Oh, that's great. Long as it's not raining."
24,M,"Well, I mean, we did just go to a wedding.","M|Well, I mean, we did just go to a wedding."
25,A,"Uh-huh. Really, oh, that would be,","A|Uh-huh. Really, oh, that would be,"
26,M,"Yeah, I have a cave in my back yard.","M|Yeah, I have a cave in my back yard."
27,A,"Huh-uh. Well, I'm in Pennsylvania.","A|Huh-uh. Well, I'm in Pennsylvania."
28,M,I'm in Texas.,M|I'm in Texas.
29,A,Yes,A|Yes
30,M,Are you a native?,M|Are you a native?
31,A,"Are you in Texas, now?","A|Are you in Texas, now?"
32,M,I live in Texas.,M|I live in Texas.
33,A,Oh. Okay.,A|Oh. Okay.
34,M,Yeah. It's a part of a game.,M|Yeah. It's a part of a game.
35,A,"Most everybody I've been talking to is from Texas, but, uh, we're up here in western, northwestern part of Pennsylvania.","A|Most everybody I've been talking to is from Texas, but, uh, we're up here in western, northwestern part of Pennsylvania."
36,M,I'm in the same state.,M|I'm in the same state.
37,A,"Uh-huh. Well you kind of know what it's like, then. Yeah.","A|Uh-huh. Well you kind of know what it's like, then. Yeah."
38,M,Ohio. I've lived in the UP since I was in high school.,M|Ohio. I've lived in the UP since I was in high school.
39,A,"But, we've, uh, we've done, uh, many types of camping. We've, we've done tent camping, and we had access to a motor home which is really super great, if you don't want to rough it too much.","A|But, we've, uh, we've done, uh, many types of camping. We've, we've done tent camping, and we had access to a motor home which is really super great, if you don't want to rough it too much."
40,M,"Oh, you mean you're in Ohio","M|Oh, you mean you're in Ohio"
41,A,Uh-huh. Uh-huh.,A|Uh-huh. Uh-huh.
42,M,"Uhh, we've never done it","M|Uhh, we've never done it"
43,A,"Right. Just get you away from the everyday things that are going on. We, when the children were smaller we used to go to, uh, Delaware along the ocean most every year. And that was fun we stayed mostly in state parks and, uh, we really enjoyed that.","A|Right. Just get you away from the everyday things that are going on. We, when the children were smaller we used to go to, uh, Delaware along the ocean most every year. And that was fun we stayed mostly in state parks and, uh, we really enjoyed that."
44,M,I was.,M|I was.
45,A,Huh?,A|Huh?
46,M,Uhuhuh. Uhuhuhuh,M|Uhuhuh. Uhuhuhuh
47,A,"Oh, maybe my, dropping my phone. Is that better?","A|Oh, maybe my, dropping my phone. Is that better?"
48,M,"What do you mean, you're losing me?","M|What do you mean, you're losing me?"
49,A,"Oh. But,","A|Oh. But,"
50,M,It's fading out.,M|It's fading out.
51,A,"Yeah. Well, we used to, we don't as much anymore, but, uh, we used to. We kind of slowed down a little bit. But, uh, I think the worst, the worst thing is when it's raining. If you get a rainy season and you happen to be camping then it can be kind of bad.","A|Yeah. Well, we used to, we don't as much anymore, but, uh, we used to. We kind of slowed down a little bit. But, uh, I think the worst, the worst thing is when it's raining. If you get a rainy season and you happen to be camping then it can be kind of bad."
52,M,What happened?,M|What happened?
53,A,Uh-huh.,A|Uh-huh.
54,M,... I'm sorry,M|... I'm sorry
55,A,I don't think I would like that. What kind?,A|I don't think I would like that. What kind?
56,M,Is it a snake?,M|Is it a snake?
57,A,Oh. Those aren't too pleasant.,A|Oh. Those aren't too pleasant.
58,M,... I guess.,M|... I guess.
59,A,"Yeah. We have some of them around here. You probably have more there, though, I would imagine.","A|Yeah. We have some of them around here. You probably have more there, though, I would imagine."
60,M,They are...,M|They are...
61,A,Oh.,A|Oh.
62,M,The last time they were here they werent.,M|The last time they were here they werent.
63,A,Uh-huh.,A|Uh-huh.
64,M,Why did you say it?,M|Why did you say it?
