,Speaker,Utterance,Unified
5,M,"I'm so you're not uh, and uh, we can you're","M|I'm so you're not uh, and uh, we can you're"
6,A,Uh-huh.,A|Uh-huh.
7,M,"I know, right?","M|I know, right?"
8,A,Do you have a lawn?,A|Do you have a lawn?
9,M,I don't think so.,M|I don't think so.
10,A,"Oh, yeah.","A|Oh, yeah."
11,M,"Oh, no, it's just... We have the same tree.","M|Oh, no, it's just... We have the same tree."
12,A,"Well, um, actually it, we've sort of had an ideal Spring.","A|Well, um, actually it, we've sort of had an ideal Spring."
13,M,But what do we do up here?,M|But what do we do up here?
14,A,"And, um, the, the peonies have been out for now about three weeks","A|And, um, the, the peonies have been out for now about three weeks"
15,M,"Well, um, we've had an idea for a plot, so I'm not too sure.","M|Well, um, we've had an idea for a plot, so I'm not too sure."
16,A,"and the roses have been blooming for two weeks, and the grass is, uh, this lush green, and of course I've got lots of weeds in mine because, I don't use any poison either.","A|and the roses have been blooming for two weeks, and the grass is, uh, this lush green, and of course I've got lots of weeds in mine because, I don't use any poison either."
17,M,"Oh, wow.","M|Oh, wow."
18,A,"But, um, you know, I just keep looking at, and I say, Jeez, you know, this is the first year it's been so perfect.","A|But, um, you know, I just keep looking at, and I say, Jeez, you know, this is the first year it's been so perfect."
19,M,"And, uh, I'm not afraid of your kind.","M|And, uh, I'm not afraid of your kind."
20,A,"But, and my garden, you know, my tomatoes are two and a half feet tall","A|But, and my garden, you know, my tomatoes are two and a half feet tall"
21,M,"I don't know, I don'know.","M|I don't know, I don'know."
22,A,"the plants and,","A|the plants and,"
23,M,"The plants grow,","M|The plants grow,"
24,A,"you know, I'm I'm going, Gee, this can't, you know, we'll have a freeze.","A|you know, I'm I'm going, Gee, this can't, you know, we'll have a freeze."
25,M,"I am so, so, sorry","M|I am so, so, sorry"
26,A,"Well, that's it. Last year, I think it was, you know, my peonies were, were, budding in January, and, you know, there was no way that was going to make it, and sure enough, you know, we had really mild weather until I think it was May or something","A|Well, that's it. Last year, I think it was, you know, my peonies were, were, budding in January, and, you know, there was no way that was going to make it, and sure enough, you know, we had really mild weather until I think it was May or something"
27,M,i,M|i
28,A,"and then, you know, everything just got hit hard","A|and then, you know, everything just got hit hard"
29,M,"Oh, we're.","M|Oh, we're."
30,A,"So, but yeah, it, it's interesting, and I enjoy gardening. My son does the mowing of the grass.","A|So, but yeah, it, it's interesting, and I enjoy gardening. My son does the mowing of the grass."
31,M,"Well, you're not wrong.","M|Well, you're not wrong."
32,A,"I don't think that's a pleasure for anybody, the the mowing.","A|I don't think that's a pleasure for anybody, the the mowing."
33,M,"I know, I'm sorry","M|I know, I'm sorry"
34,A,Uh-huh.,A|Uh-huh.
35,M,,M|
36,A,"Oh, they help you.","A|Oh, they help you."
37,M,You,M|You
38,A,"Oh dear. Oh but that's nice, you know, I mean the peach tree is, is a start and,","A|Oh dear. Oh but that's nice, you know, I mean the peach tree is, is a start and,"
39,M,"Well, it's not that bad.","M|Well, it's not that bad."
40,A,"Right. What about tomatoes, aren't they pretty hardy?","A|Right. What about tomatoes, aren't they pretty hardy?"
41,M,i'a ',M|i'a '
42,A,Oh.,A|Oh.
43,M,...,M|...
44,A,Uh-huh.,A|Uh-huh.
45,M,What do you mean?,M|What do you mean?
46,A,Oh.,A|Oh.
47,M,That's a thing.,M|That's a thing.
48,A,Uh-huh.,A|Uh-huh.
49,M,"I'm gonna go with, and then you can have a big pool of water.","M|I'm gonna go with, and then you can have a big pool of water."
50,A,Uh-huh.,A|Uh-huh.
51,M,I'S. The.,M|I'S. The.
52,A,"Well, I would assume, too, I mean, you've got three or four months you're talking about of, of bad weather.","A|Well, I would assume, too, I mean, you've got three or four months you're talking about of, of bad weather."
53,M,huh.,M|huh.
54,A,Uh-huh.,A|Uh-huh.
55,M,"I mean, I'm a little nervous about the weather too.","M|I mean, I'm a little nervous about the weather too."
56,A,Uh-huh.,A|Uh-huh.
57,M,Oh. That's pretty cool.,M|Oh. That's pretty cool.
58,A,"Oh, dear.","A|Oh, dear."
59,M,yes.,M|yes.
60,A,Sounds like it would have been pretty.,A|Sounds like it would have been pretty.
61,M,"Yeah, I'm a bit of a little.","M|Yeah, I'm a bit of a little."
62,A,"Oh, sure, sure.","A|Oh, sure, sure."
63,M,"I was joking, I don't think that's the case.","M|I was joking, I don't think that's the case."
64,A,"Well, it sounds like you, you've got your hands full","A|Well, it sounds like you, you've got your hands full"
65,M,I'm sure I'll be able to do something in a few years.,M|I'm sure I'll be able to do something in a few years.
66,A,"And, you know, gardening isn't, isn't high on the list, but it's not off the list.","A|And, you know, gardening isn't, isn't high on the list, but it's not off the list."
67,M,"Not in the list of people who are, but it is on the to do list.","M|Not in the list of people who are, but it is on the to do list."
68,A,Uh-huh.,A|Uh-huh.
69,M,"But, uh, what?","M|But, uh, what?"
70,A,Oh.,A|Oh.
71,M,,M|
72,A,Right. Maybe next year they'll do better.,A|Right. Maybe next year they'll do better.
73,M,You,M|You
74,A,"Okay, well, thanks.","A|Okay, well, thanks."
75,M,I'm not a huge fan of the new colors.,M|I'm not a huge fan of the new colors.
76,A,It was nice talking to you too. Bye-bye.,A|It was nice talking to you too. Bye-bye.
