,Speaker,Utterance,Unified
5,M,"Uhhh, I know, I'm just gonna go sit in my chair and wait for the next one.","M|Uhhh, I know, I'm just gonna go sit in my chair and wait for the next one."
6,A,Uh-huh.,A|Uh-huh.
7,M,"Uhh, how close are we?","M|Uhh, how close are we?"
8,A,"Do you, uh, do you ride or do you pull a cart when you play golf?","A|Do you, uh, do you ride or do you pull a cart when you play golf?"
9,M,Uhhh... I'm in Dallas.,M|Uhhh... I'm in Dallas.
10,A,Oh.,A|Oh.
11,M,"Well, we play in the same course.","M|Well, we play in the same course."
12,A,"I was going to say, that could be difficult","A|I was going to say, that could be difficult"
13,M,I know that. I just wanted to say that I've played golf with him a few times.,M|I know that. I just wanted to say that I've played golf with him a few times.
14,A,Uh-huh.,A|Uh-huh.
15,M,Oh.uhh,M|Oh.uhh
16,A,I think that might be true.,A|I think that might be true.
17,M,It's because you don't have a cart.,M|It's because you don't have a cart.
18,A,I don't like pulling a cart on Firewell golf course because they want you to pull the cart on the path.,A|I don't like pulling a cart on Firewell golf course because they want you to pull the cart on the path.
19,M,"Oh I get it, you mean the cart in the golf course?","M|Oh I get it, you mean the cart in the golf course?"
20,A,"That is the reason, I don't play over there.","A|That is the reason, I don't play over there."
21,M,We don't have a single cart in our area,M|We don't have a single cart in our area
22,A,"I like the course, but I don't play over there because, you, they don't, uh, you know don't allow you to pull a cart.","A|I like the course, but I don't play over there because, you, they don't, uh, you know don't allow you to pull a cart."
23,M,Why? I'm a nice guy.,M|Why? I'm a nice guy.
24,A,"And, I don't think a cart damages the turf.","A|And, I don't think a cart damages the turf."
25,M,It's just a cart.,M|It's just a cart.
26,A,Uh-huh.,A|Uh-huh.
27,M,"Well, we don't have any courses there","M|Well, we don't have any courses there"
28,A,"Well, I guess I could use a card too. I live, uh, very near, uh, very close to the Firewheel Golf Course.","A|Well, I guess I could use a card too. I live, uh, very near, uh, very close to the Firewheel Golf Course."
29,M,I love.,M|I love.
30,A,"Yes, I live in northwest Garland. Right up there near the golf course.","A|Yes, I live in northwest Garland. Right up there near the golf course."
31,M,Are you in the area?,M|Are you in the area?
32,A,"Well, in the last two years, I have not played very much golf because I am involved in Boy Scouts.","A|Well, in the last two years, I have not played very much golf because I am involved in Boy Scouts."
33,M,Uhm.,M|Uhm.
34,A,"So, I have, uh, I have, uh, I have children  Boy Scout age.","A|So, I have, uh, I have, uh, I have children  Boy Scout age."
35,M,I'm on the one,M|I'm on the one
36,A,"I have two boys that are boy scout age, and, uh, so I am very active in Boy Scouts","A|I have two boys that are boy scout age, and, uh, so I am very active in Boy Scouts"
37,M,"Well, I don't know.","M|Well, I don't know."
38,A,so I would have to say that camping and hiking and canoeing and Boy Scouts is my hobby.,A|so I would have to say that camping and hiking and canoeing and Boy Scouts is my hobby.
39,M,How do you know?,M|How do you know?
40,A,But I,A|But I
41,M,You can't say that.,M|You can't say that.
42,A,but my golf clubs will probably rust before I get to use them again because my boys are still right at the beginning age and it is probably going to be six to eight years before they go to college.,A|but my golf clubs will probably rust before I get to use them again because my boys are still right at the beginning age and it is probably going to be six to eight years before they go to college.
43,M,I'm sorry you have to play golf,M|I'm sorry you have to play golf
44,A,That's right. Lessons are expensive though.,A|That's right. Lessons are expensive though.
45,M,I can teach you how to do it.,M|I can teach you how to do it.
46,A,"Well, they would probably never make it then because I don't think, uh, I only took lessons for golf when I was in college.","A|Well, they would probably never make it then because I don't think, uh, I only took lessons for golf when I was in college."
47,M,But you can play golf in the woods,M|But you can play golf in the woods
48,A,"Uh, as a course for P E you know so I could graduate.","A|Uh, as a course for P E you know so I could graduate."
49,M,How would you know?,M|How would you know?
50,A,"But, uh, that is the only time I think I have ever really taken golf lessons and that was kind of a group scenario and not individual.","A|But, uh, that is the only time I think I have ever really taken golf lessons and that was kind of a group scenario and not individual."
51,M,"Oh right, right.","M|Oh right, right."
52,A,"I took one lesson one other time. Besides that, uh, I just, uh, try to make the club hit the ball.","A|I took one lesson one other time. Besides that, uh, I just, uh, try to make the club hit the ball."
53,M,"Well, that's uh, a little much.","M|Well, that's uh, a little much."
54,A,"I don't want to play strike out, you know.","A|I don't want to play strike out, you know."
55,M,"Well, that's how I've always been, and I'm just not a good hitter.","M|Well, that's how I've always been, and I'm just not a good hitter."
56,A,"But I have fun doing it, some, uh, you know, I have some good shots and some bad shots.","A|But I have fun doing it, some, uh, you know, I have some good shots and some bad shots."
57,M,I'm not even sure what to do.,M|I'm not even sure what to do.
58,A,"So you said you work, uh, in the gardens too. Do you have, uh, a special flowers?","A|So you said you work, uh, in the gardens too. Do you have, uh, a special flowers?"
59,M,"Oh, it's okay.","M|Oh, it's okay."
60,A,"My wife had, uh, just put in a bunch of, I want to say, they are pansies.","A|My wife had, uh, just put in a bunch of, I want to say, they are pansies."
61,M,sighs,M|sighs
62,A,She put them in like two months ago cause they are winter plants.,A|She put them in like two months ago cause they are winter plants.
63,M,"I'm curious, what happened?","M|I'm curious, what happened?"
64,A,"And they have been, we thought even with all the cold weather weather we have had they have been blooming just fine.","A|And they have been, we thought even with all the cold weather weather we have had they have been blooming just fine."
65,M,"I know they are blooming, but they are still growing.","M|I know they are blooming, but they are still growing."
66,A,"That is when she did, I think.","A|That is when she did, I think."
67,M,Did she have the plants in?,M|Did she have the plants in?
68,A,Uh-huh. Do they survive longer if you plant them in the winter time? Will they make it through the summer sun?,A|Uh-huh. Do they survive longer if you plant them in the winter time? Will they make it through the summer sun?
69,M,,M|
70,A,Well.,A|Well.
71,M,,M|
72,A,"Well, that is good.","A|Well, that is good."
73,M,"Well, I got a few plants from my garden, so I can get them all over the place.","M|Well, I got a few plants from my garden, so I can get them all over the place."
