,Speaker,Utterance,Unified
5,M,He smiles and smiles back,M|He smiles and smiles back
6,A,Which is the dog and which is the cat?,A|Which is the dog and which is the cat?
7,M,That's the dog.,M|That's the dog.
8,A,"Uh, wife and I, we have, we have two cats.","A|Uh, wife and I, we have, we have two cats."
9,M,"Wait, what?","M|Wait, what?"
10,A,"Uh, one's real nice, but the other one is a, well, she's pretty wild.","A|Uh, one's real nice, but the other one is a, well, she's pretty wild."
11,M,What's a dog?,M|What's a dog?
12,A,"Yeah, are they, um, just house pets?","A|Yeah, are they, um, just house pets?"
13,M,I love you too,M|I love you too
14,A,"Yeah, that's, that's what ours are too.","A|Yeah, that's, that's what ours are too."
15,M,I love you too.,M|I love you too.
16,A,"Oh, really. Oh, well, that's a nice, nice story. Um.","A|Oh, really. Oh, well, that's a nice, nice story. Um."
17,M,My cat. She's a big one.,M|My cat. She's a big one.
18,A,"Sure, sure.","A|Sure, sure."
19,M,So you want me to tell you about my dog?,M|So you want me to tell you about my dog?
20,A,Yeah.,A|Yeah.
21,M,"Yes, but you can't have a skunky.","M|Yes, but you can't have a skunky."
22,A,Wow.,A|Wow.
23,M,We have a cat.,M|We have a cat.
24,A,Uh-huh.,A|Uh-huh.
25,M,It's a bit different.,M|It's a bit different.
26,A,"Wow. Um, do the skunk, uh, was it kind of like a cat to have around the house?","A|Wow. Um, do the skunk, uh, was it kind of like a cat to have around the house?"
27,M,"It was an uh, snake.","M|It was an uh, snake."
28,A,Yeah.,A|Yeah.
29,M,I think you mean uh?,M|I think you mean uh?
30,A,Yeah.,A|Yeah.
31,M,Did you have a cat?,M|Did you have a cat?
32,A,Uh-huh.,A|Uh-huh.
33,M,Hehe. It was a good day.,M|Hehe. It was a good day.
34,A,Right.,A|Right.
35,M,it was very very aggressive.,M|it was very very aggressive.
36,A,"Uh-huh, and the skunk.","A|Uh-huh, and the skunk."
37,M,"You know what, you're right.","M|You know what, you're right."
38,A,"Oh, yeah. Um.","A|Oh, yeah. Um."
39,M,The dog was never the same after the dog incident.,M|The dog was never the same after the dog incident.
40,A,"Oh. Uh, I had, I had a dog one time, and, uh, he chased after a, after a skunk and got sprayed","A|Oh. Uh, I had, I had a dog one time, and, uh, he chased after a, after a skunk and got sprayed"
41,M,Oh. Uh. He was there.,M|Oh. Uh. He was there.
42,A,"so we had to, we had to give him a tomato, tomato juice bath, and, uh, get him cleaned up,","A|so we had to, we had to give him a tomato, tomato juice bath, and, uh, get him cleaned up,"
43,M,"Oh, yeah, I know.","M|Oh, yeah, I know."
44,A,Uh-huh.,A|Uh-huh.
45,M,"Yeah, we did, uh, we had, uh...","M|Yeah, we did, uh, we had, uh..."
46,A,"Right, but I suppose it was still in the instinct of them to to back up and get ready.","A|Right, but I suppose it was still in the instinct of them to to back up and get ready."
47,M,"We had to do it in the lab, but the cat was always home, so it was always a lab.","M|We had to do it in the lab, but the cat was always home, so it was always a lab."
48,A,"Yeah, why, I don't know, I, I think they're kind of nice to have, they're kind of, you know, just relaxing to, I don't know, to pet and to, I don't know, when they like sit up on your lap and stuff like that, just kind of enjoyable to, you know, have like, I don't know, something giving you some affection as well.","A|Yeah, why, I don't know, I, I think they're kind of nice to have, they're kind of, you know, just relaxing to, I don't know, to pet and to, I don't know, when they like sit up on your lap and stuff like that, just kind of enjoyable to, you know, have like, I don't know, something giving you some affection as well."
49,M,That's really cute.,M|That's really cute.
50,A,"What, what do you think? Oh, yeah. Yeah.","A|What, what do you think? Oh, yeah. Yeah."
51,M,I like.,M|I like.
52,A,"Yeah. Um, do you like big dogs or or little dogs?","A|Yeah. Um, do you like big dogs or or little dogs?"
53,M,"What do you mean, I mean","M|What do you mean, I mean"
54,A,Uh-huh.,A|Uh-huh.
55,M,He has dysplastic,M|He has dysplastic
56,A,Really.,A|Really.
57,M,He had it.,M|He had it.
58,A,Yeah.,A|Yeah.
59,M,I think it was because he was dead.,M|I think it was because he was dead.
60,A,"Uh-huh almost cruel for him to, to walk.","A|Uh-huh almost cruel for him to, to walk."
61,M,"Well, he was almost twelve years old.","M|Well, he was almost twelve years old."
62,A,"Wow, yeah.","A|Wow, yeah."
63,M,He was like a hundred years old.,M|He was like a hundred years old.
64,A,Sure. Yeah.,A|Sure. Yeah.
65,M,"I think he was just saying that if he didn't do it, he wouldn't have.","M|I think he was just saying that if he didn't do it, he wouldn't have."
66,A,"Yeah, we've got a calico cat too.","A|Yeah, we've got a calico cat too."
67,M,I've had a cat.,M|I've had a cat.
68,A,"Yeah, yeah, she's the, she's the nice one. We, uh, we used to live in an apartment and like, our cats never went outside, but, um, the neighbors used to let their dogs out, and our neighbors were, I don't know, kind of slimy, and, uh, our cats wound up getting fleas, uh, from the apartment that we were in","A|Yeah, yeah, she's the, she's the nice one. We, uh, we used to live in an apartment and like, our cats never went outside, but, um, the neighbors used to let their dogs out, and our neighbors were, I don't know, kind of slimy, and, uh, our cats wound up getting fleas, uh, from the apartment that we were in"
69,M,You,M|You
70,A,"so, we had to, we had to flea bath them and it was, uh, it was an experience that they didn't enjoy at all.","A|so, we had to, we had to flea bath them and it was, uh, it was an experience that they didn't enjoy at all."
71,M,Heheelong,M|Heheelong
72,A,Yeah.,A|Yeah.
73,M,"Oh, she was... I was","M|Oh, she was... I was"
74,A,Really.,A|Really.
75,M,I am,M|I am
76,A,Really.,A|Really.
77,M,We had such an amazing time.,M|We had such an amazing time.
78,A,Oh.,A|Oh.
79,M,He said it was a different person.,M|He said it was a different person.
