,Speaker,Utterance,Unified
5,M,I'm not sure. I don't know if you are saying that or what you mean by that.,M|I'm not sure. I don't know if you are saying that or what you mean by that.
6,A,"Yes. Yes. Not getting paroled, let's say in so many, years.","A|Yes. Yes. Not getting paroled, let's say in so many, years."
7,M,Are you saying that you shouldn't get punished for committing a crime?,M|Are you saying that you shouldn't get punished for committing a crime?
8,A,"I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.","A|I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years."
9,M,"Well, I'm not a criminal, but I'm pretty sure if I was, I'd get a sentence.","M|Well, I'm not a criminal, but I'm pretty sure if I was, I'd get a sentence."
10,A,"There has, that's right.","A|There has, that's right."
11,M,You think they'd have a choice?,M|You think they'd have a choice?
12,A,Uh-huh.,A|Uh-huh.
13,M,And if they do?,M|And if they do?
14,A,Yeah. Yeah.,A|Yeah. Yeah.
15,M,"So, what you're saying is that the people that were involved with the bombing are the ones who got the death sentence?","M|So, what you're saying is that the people that were involved with the bombing are the ones who got the death sentence?"
16,A,"Uh-huh. That's right. That's, honestly right.","A|Uh-huh. That's right. That's, honestly right."
17,M,They get a lifetime in jail.,M|They get a lifetime in jail.
18,A,"Uh, they sure are just because, some innocent person, can really,","A|Uh, they sure are just because, some innocent person, can really,"
19,M,"So, we're all just living off of their at their expense.","M|So, we're all just living off of their at their expense."
20,A,"it seems like, really a rough time","A|it seems like, really a rough time"
21,M,You sure?,M|You sure?
22,A,"you know? I'm not saying innocent person, let's say someone wrote a hot check, for instance. You know, it seems like when they go to prison, it, they really seem like it's a rough time for them","A|you know? I'm not saying innocent person, let's say someone wrote a hot check, for instance. You know, it seems like when they go to prison, it, they really seem like it's a rough time for them"
23,M,I'm not sure how you could say that.,M|I'm not sure how you could say that.
24,A,"he's just there to serve his time, and get back out on the street.","A|he's just there to serve his time, and get back out on the street."
25,M,He's there to get out of jail.,M|He's there to get out of jail.
26,A,Yeah.,A|Yeah.
27,M,"He was also arrested for beating up a cop, and being beaten up.","M|He was also arrested for beating up a cop, and being beaten up."
28,A,Uh-huh.,A|Uh-huh.
29,M,...,M|...
30,A,Uh-huh.,A|Uh-huh.
31,M,"How long, you","M|How long, you"
32,A,"Time, uh-huh. Yes. I was, I would just be, I would love to see them just really get real strict on parole you know.","A|Time, uh-huh. Yes. I was, I would just be, I would love to see them just really get real strict on parole you know."
33,M,I love to be,M|I love to be
34,A,Uh-huh.,A|Uh-huh.
35,M,I think.,M|I think.
36,A,"Uh-huh. Yeah. You get, it back, yeah.","A|Uh-huh. Yeah. You get, it back, yeah."
37,M,I'm sorry,M|I'm sorry
38,A,Yeah.,A|Yeah.
39,M,Oh yeah?,M|Oh yeah?
40,A,"Yeah. But it's, I, I know.","A|Yeah. But it's, I, I know."
41,M,"It sounds, I'm, I know.","M|It sounds, I'm, I know."
42,A,"Same thing,  Yes.","A|Same thing,  Yes."
43,M,"... I, I'm confused.","M|... I, I'm confused."
44,A,Yes. Uh-huh.,A|Yes. Uh-huh.
45,M,They're not.,M|They're not.
