,Speaker,Utterance,Unified
5,A,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.","A|and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her."
6,M,"Well, the elderly people in the area are pretty old.","M|Well, the elderly people in the area are pretty old."
7,A,"And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.","A|And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day."
8,M,"I, uh, I think I'm gonna need to see some medical records.","M|I, uh, I think I'm gonna need to see some medical records."
9,A,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","A|Uh, she has Alzheimer's and does not remember, uh, a lot if anything."
10,M,Do you have a problem with the others?,M|Do you have a problem with the others?
11,A,"And so she asks the same questions over and over again. Which is not you know, unrealistic.","A|And so she asks the same questions over and over again. Which is not you know, unrealistic."
12,M,"I know, right?","M|I know, right?"
13,A,"Um, and so you just have to try and be patient and answer them again or just answer another question.","A|Um, and so you just have to try and be patient and answer them again or just answer another question."
14,M,You have to ask the question.,M|You have to ask the question.
15,A,"Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.","A|Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented."
16,M,I can't.,M|I can't.
17,A,She's ninety-two.,A|She's ninety-two.
18,M,"Oh, cool.","M|Oh, cool."
19,A,"Oh, I think that's wonderful.","A|Oh, I think that's wonderful."
20,M,He is my father,M|He is my father
21,A,"Well, Uh-huh.","A|Well, Uh-huh."
22,M,But what would you do?,M|But what would you do?
23,A,Yeah. I was just going to say.,A|Yeah. I was just going to say.
24,M,She's a nurse.,M|She's a nurse.
25,A,"Yeah. Um,","A|Yeah. Um,"
26,M,"You know, there's a place in Kansas that has a nursing home.","M|You know, there's a place in Kansas that has a nursing home."
27,A,Yes.,A|Yes.
28,M,It's a tragedy.,M|It's a tragedy.
29,A,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","A|Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places."
30,M,"Uh, how do you know that?","M|Uh, how do you know that?"
31,A,"And I like that idea if they can handle it themselves. Um,","A|And I like that idea if they can handle it themselves. Um,"
32,M,And so I said to them,M|And so I said to them
33,A,"Yeah, yeah","A|Yeah, yeah"
34,M,"Oh, yeah, yeah.","M|Oh, yeah, yeah."
35,A,Yeah.,A|Yeah.
36,M,"Are you, uh, interested in any of this?","M|Are you, uh, interested in any of this?"
37,A,Uh-huh.,A|Uh-huh.
38,M,What's up?,M|What's up?
39,A,Yeah.,A|Yeah.
40,M,You okay?,M|You okay?
41,A,Nursing homes.,A|Nursing homes.
42,M,What do you mean?,M|What do you mean?
43,A,Visit.,A|Visit.
44,M,How much would it cost?,M|How much would it cost?
45,A,Uh-huh.,A|Uh-huh.
46,M,It's not that hard.,M|It's not that hard.
47,A,They don't go and see them. That's right.,A|They don't go and see them. That's right.
48,M,... That's not true at all.,M|... That's not true at all.
49,A,That's right.,A|That's right.
50,M,It's a shame they don't see it that way.,M|It's a shame they don't see it that way.
51,A,"You know, um, I, I think nursing homes are, are, um, some are good","A|You know, um, I, I think nursing homes are, are, um, some are good"
52,M,I think that's what they meant by'people '.,M|I think that's what they meant by'people '.
53,A,I have to say that.,A|I have to say that.
54,M,Uh... I've been to places.,M|Uh... I've been to places.
55,A,But for the most part I truly believe that the parents would be better if they were with the children.,A|But for the most part I truly believe that the parents would be better if they were with the children.
56,M,"Yes, but they do.","M|Yes, but they do."
57,A,"Um,","A|Um,"
58,M,Do you want to see a kid with a mom?,M|Do you want to see a kid with a mom?
59,A,"Right, right.","A|Right, right."
60,M,I'm saying that the real people in the world would be able to see them all day.,M|I'm saying that the real people in the world would be able to see them all day.
61,A,Uh-huh.,A|Uh-huh.
62,M,"I think you're in the wrong state, OP.","M|I think you're in the wrong state, OP."
63,A,I hope so.,A|I hope so.
64,M,Hopefully so.That's good.But.So.Bad.But.,M|Hopefully so.That's good.But.So.Bad.But.
65,A,"You know, it's, I think it's very difficult in the first place to make that choice to have them go there.","A|You know, it's, I think it's very difficult in the first place to make that choice to have them go there."
66,M,Why do you think so?,M|Why do you think so?
67,A,"And then if you find out that they are not having good care, you know, I'm sure that it is just, you know, you'd pull them out of there so fast.","A|And then if you find out that they are not having good care, you know, I'm sure that it is just, you know, you'd pull them out of there so fast."
68,M,"Yeah, that's what I was thinking.","M|Yeah, that's what I was thinking."
69,A,"And, uh, and yet if you didn't feel like you could be a good caretaker I don't, uh, it's a very, very hard decision I think.","A|And, uh, and yet if you didn't feel like you could be a good caretaker I don't, uh, it's a very, very hard decision I think."
70,M,I know,M|I know
71,A,"Uh-huh. I think that's right,","A|Uh-huh. I think that's right,"
72,M,I think you're,M|I think you're
73,A,and especially if you're not a person that is like a medical person maybe or something that the person needs medical treatment.,A|and especially if you're not a person that is like a medical person maybe or something that the person needs medical treatment.
74,M,"I think it's possible, but it's not a good idea to be a medic and a caretaker.","M|I think it's possible, but it's not a good idea to be a medic and a caretaker."
75,A,"Now I know a friend of mine who had a father, uh, she brought to her home, uh, to live there, but he needed the medical treatment and she had a nursing person come in like three times a week to, to help him out.","A|Now I know a friend of mine who had a father, uh, she brought to her home, uh, to live there, but he needed the medical treatment and she had a nursing person come in like three times a week to, to help him out."
76,M,He can get a good doctor.,M|He can get a good doctor.
77,A,"And that might be a partial solution, or something.","A|And that might be a partial solution, or something."
78,M,I think it's just an excuse to have a baby.,M|I think it's just an excuse to have a baby.
79,A,"But, um, I personally am for the trying it at home caretaker part before I think I'd ever,","A|But, um, I personally am for the trying it at home caretaker part before I think I'd ever,"
80,M,The problem is that they're probably not trying it out in a home.,M|The problem is that they're probably not trying it out in a home.
81,A,Yeah. Yeah.,A|Yeah. Yeah.
82,M,And then?,M|And then?
83,A,"Well, I, I think we kind of are along the same lines.","A|Well, I, I think we kind of are along the same lines."
