,Speaker,Utterance,Unified
5,A,"and, uh, uh, I can't understand why anyone would abandon this dog, though.","A|and, uh, uh, I can't understand why anyone would abandon this dog, though."
6,M,"Uuhh... so, uh, why?","M|Uuhh... so, uh, why?"
7,A,"She's, I mean she's that, this young and she's almost housebroken.","A|She's, I mean she's that, this young and she's almost housebroken."
8,M,So what's the backstory?,M|So what's the backstory?
9,A,I mean she actually asks to go out.,A|I mean she actually asks to go out.
10,M,What about the dog?,M|What about the dog?
11,A,"And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.","A|And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so."
12,M,This dog is so cute!!!,M|This dog is so cute!!!
13,A,Uh-huh.,A|Uh-huh.
14,M,Aww. She's a sweetie.,M|Aww. She's a sweetie.
15,A,"Oh, really.","A|Oh, really."
16,M,She's a dog.,M|She's a dog.
17,A,Uh-huh.,A|Uh-huh.
18,M,She's so cute!,M|She's so cute!
19,A,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","A|Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,"
20,M,"Hehe, I'm glad you're okay.","M|Hehe, I'm glad you're okay."
21,A,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,","A|and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,"
22,M,"uhuhuh. and I uh, I think.","M|uhuhuh. and I uh, I think."
23,A,"um, but he had actually was able to get him over that.","A|um, but he had actually was able to get him over that."
24,M,I can't even...,M|I can't even...
25,A,"And then he was gaining weight again, was just getting healthy, and, uh, he put on about fifteen to twenty pounds after the thing and then he got hit by a Cadillac.","A|And then he was gaining weight again, was just getting healthy, and, uh, he put on about fifteen to twenty pounds after the thing and then he got hit by a Cadillac."
26,M,He's also got the ability to move his car.,M|He's also got the ability to move his car.
27,A,"So, I couldn't believe it. That was, that was really hard.","A|So, I couldn't believe it. That was, that was really hard."
28,M,I don't think I could've seen him like that.,M|I don't think I could've seen him like that.
29,A,"And that was even harder for, I was on a business trip at the time and the dog was being house sit, or dog sit, whatever, by some friends of mine down the street,","A|And that was even harder for, I was on a business trip at the time and the dog was being house sit, or dog sit, whatever, by some friends of mine down the street,"
30,M,"He had a pet dog, a pet rabbit, a dog and a dog","M|He had a pet dog, a pet rabbit, a dog and a dog"
31,A,so they just felt absolutely awful.,A|so they just felt absolutely awful.
32,M,I don't know. I'm not sure.,M|I don't know. I'm not sure.
33,A,"And I felt, felt probably worse for them than, than for me because, oh gosh they, the, uh, this fellow's wife who was, uh, watching the dog, she, I think she loved that dog more than I did and, uh. She was really attached to it,","A|And I felt, felt probably worse for them than, than for me because, oh gosh they, the, uh, this fellow's wife who was, uh, watching the dog, she, I think she loved that dog more than I did and, uh. She was really attached to it,"
34,M,I feel like this dog,M|I feel like this dog
35,A,"but, uh, it's unfortunate, but now, I've got another one, so.","A|but, uh, it's unfortunate, but now, I've got another one, so."
36,M,I don't care.,M|I don't care.
37,A,"Uh, see, he, it, it was just over a year.","A|Uh, see, he, it, it was just over a year."
38,M,"uh, huh.","M|uh, huh."
39,A,"Uh, it was in March of last year. So, uh, yeah, it'd been, didn't, didn't have one for a whole year.","A|Uh, it was in March of last year. So, uh, yeah, it'd been, didn't, didn't have one for a whole year."
40,M,"Uhh, it's been a while.","M|Uhh, it's been a while."
41,A,Yeah.,A|Yeah.
42,M,"Oh, uh, it was last year.","M|Oh, uh, it was last year."
43,A,Right.,A|Right.
44,M,You're just sooo far away from me.,M|You're just sooo far away from me.
