,Speaker,Utterance,Unified
5,M,"It is, but I don't think it's old.","M|It is, but I don't think it's old."
6,A,Seems like I just bought it.,A|Seems like I just bought it.
7,M,I think I have the same car,M|I think I have the same car
8,A,"It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","A|It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah."
9,M,Is that a 60?,M|Is that a 60?
10,A,"I know, I really will do that the next time, I buy it too.","A|I know, I really will do that the next time, I buy it too."
11,M,"I bought it used, and then the year after, I bought a new one.","M|I bought it used, and then the year after, I bought a new one."
12,A,Uh-huh.,A|Uh-huh.
13,M,What's your car?,M|What's your car?
14,A,Uh-huh.,A|Uh-huh.
15,M,I just don't know how to tell the difference.,M|I just don't know how to tell the difference.
16,A,Uh-huh.,A|Uh-huh.
17,M,"Well, the US is still a country, so it's not like they would be able to do anything with it.","M|Well, the US is still a country, so it's not like they would be able to do anything with it."
18,A,Uh-huh.,A|Uh-huh.
19,M,"Uhhh, why?","M|Uhhh, why?"
20,A,"Oh, that's wonderful.","A|Oh, that's wonderful."
21,M,I've been sorry.,M|I've been sorry.
22,A,"Uh-huh. Oh, okay.","A|Uh-huh. Oh, okay."
23,M,I've never said that I don't like it.,M|I've never said that I don't like it.
24,A,Uh-huh. Huh.,A|Uh-huh. Huh.
25,M,"Uhhh, that's not a car, it's a pickup.","M|Uhhh, that's not a car, it's a pickup."
26,A,Sure.,A|Sure.
27,M,Huh.uh.huh. Uh.uh.,M|Huh.uh.huh. Uh.uh.
28,A,Right.,A|Right.
29,M,Maybe,M|Maybe
30,A,Uh-huh.,A|Uh-huh.
31,M,How about an R8?,M|How about an R8?
32,A,"But do you feel though, uh, craftsmanship is much superior to the American abilities?","A|But do you feel though, uh, craftsmanship is much superior to the American abilities?"
33,M,"I am a European, I feel the same way about American cars.","M|I am a European, I feel the same way about American cars."
34,A,"Is that how you, I have never,","A|Is that how you, I have never,"
35,M,"You, uh, don't, have, uh...","M|You, uh, don't, have, uh..."
36,A,Its,A|Its
37,M,It's,M|It's
38,A,Isn't that a shame.,A|Isn't that a shame.
39,M,"Ford, the American car company.","M|Ford, the American car company."
40,A,My word isn't that sorry. That's sorry.,A|My word isn't that sorry. That's sorry.
41,M,I was talking about the Escort.,M|I was talking about the Escort.
42,A,My word.,A|My word.
43,M,"Sorry, that was my fault.","M|Sorry, that was my fault."
44,A,"Oh, mercy.","A|Oh, mercy."
45,M,"I spent as little as 5k on that, and I'm still in love.","M|I spent as little as 5k on that, and I'm still in love."
46,A,"You,","A|You,"
47,M,"Whoa, whoa, hold on, hold, hold. Whoa.","M|Whoa, whoa, hold on, hold, hold. Whoa."
48,A,Huh.,A|Huh.
49,M,I'm not sure what that is,M|I'm not sure what that is
50,A,Huh.,A|Huh.
51,M,I think you're a little bit off.,M|I think you're a little bit off.
52,A,Huh. Uh-huh.,A|Huh. Uh-huh.
53,M,"You know, Escort was a popular car for a long time.","M|You know, Escort was a popular car for a long time."
54,A,Sure.,A|Sure.
55,M,So? It's just a title.,M|So? It's just a title.
56,A,No thanks. That's right.,A|No thanks. That's right.
57,M,I think you meant to say'No '.,M|I think you meant to say'No '.
58,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
59,M,I have the receipt for the consumsers.,M|I have the receipt for the consumsers.
60,A,Uh-huh.,A|Uh-huh.
61,M,"uhh, uh","M|uhh, uh"
62,A,Wow.,A|Wow.
63,M,I think the first car was a Toyota Camry.,M|I think the first car was a Toyota Camry.
64,A,Uh-huh.,A|Uh-huh.
65,M,"Uhh, I don't know what you're talking about.","M|Uhh, I don't know what you're talking about."
66,A,Uh-huh.,A|Uh-huh.
