Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	the top of	131	3	4	g	128,130,131	[[128, 130, 131], [130, 131]]
2	0	3	there is one	31	3	1	g	28,31	[[28, 31]]
5	1	2	of the	85	63	6	g	84,85,144,146,147	[[84, 85], [144, 146, 147]]
2	0	2	to the	23	3	3	g	20,23	[[20, 23]]
2	0	2	and then	65	5	5	g	60,65	[[60, 65]]
5	1	2	do you	23	67	1	g	22,23,25,88,89	[[22, 23, 25], [88, 89]]
3	1	2	the top	131	3	5	g	128,130,131	[[128, 130, 131], [130, 131]]
2	0	2	you have	93	5	2	g	88,93	[[88, 93]]
2	0	2	on the	15	1	1	g	14,15	[[14, 15]]
79	25	1	the	15	179	4	g	12,14,15,16,18,19,20,22,23,26,28,30,31,35,40,43,44,46,47,52,53,72,74,75,76,79,80,82,83,84,85,86,87,88,89,90,91,104,106,108,109,116,118,120,121,128,130,131,132,134,136,137,139,140,141,142,144,146,147,154,155,158,162,163,165,170,172,174,175,176,177,178,180,181,183,188,189,190,191	[[12, 14, 15], [14, 15, 16, 18, 19], [16, 18, 19], [18, 19, 20, 22, 23], [20, 22, 23], [22, 23], [26, 28, 30, 31], [28, 30, 31], [30, 31, 35], [40, 43], [44, 46, 47], [46, 47], [52, 53], [72, 74, 75], [74, 75, 76, 79], [76, 79], [80, 82, 83, 84, 85], [82, 83, 84, 85, 86, 87], [84, 85, 86, 87, 88, 89], [86, 87, 88, 89, 90, 91], [88, 89, 90, 91], [90, 91], [104, 106, 108, 109], [106, 108, 109], [108, 109], [116, 118, 120, 121], [118, 120, 121], [120, 121], [128, 130, 131], [130, 131], [132, 134, 136, 137], [134, 136, 137, 139], [136, 137, 139, 140, 141], [140, 141], [142, 144, 146, 147], [144, 146, 147], [146, 147], [154, 155], [158, 162, 163], [162, 163, 165], [170, 172, 174, 175], [172, 174, 175, 176, 177], [174, 175, 176, 177], [176, 177, 178, 180, 181], [178, 180, 181, 183], [180, 181, 183], [188, 189, 190, 191]]
16	2	1	and	35	147	1	g	30,35,46,47,50,53,60,62,65,67,92,95,162,167,174,177	[[30, 35], [46, 47], [50, 53], [60, 62, 65], [62, 65, 67], [92, 95], [162, 167], [174, 177]]
14	0	1	go	35	137	3	g	30,35,50,51,56,61,76,79,80,81,102,105,162,167	[[30, 35], [50, 51], [56, 61], [76, 79, 80, 81], [80, 81], [102, 105], [162, 167]]
10	2	1	of	85	63	7	g	84,85,86,91,128,130,131,144,146,147	[[84, 85], [86, 91], [128, 130, 131], [130, 131], [144, 146, 147]]
4	0	1	then	65	137	8	g	60,65,192,197	[[60, 65], [192, 197]]
6	0	1	just	17	153	1	g	14,17,74,75,162,167	[[14, 17], [74, 75], [162, 167]]
10	0	1	it	125	69	1	g	124,125,128,131,148,151,166,171,190,193	[[124, 125], [128, 131], [148, 151], [166, 171], [190, 193]]
4	0	1	that	57	123	1	g	56,57,178,179	[[56, 57], [178, 179]]
9	1	1	do	23	165	1	g	22,23,25,88,89,150,153,182,187	[[22, 23, 25], [88, 89], [150, 153], [182, 187]]
2	0	1	down	95	1	11	g	94,95	[[94, 95]]
7	1	1	is	31	123	1	g	28,31,120,124,125,148,151	[[28, 31], [120, 124, 125], [124, 125], [148, 151]]
3	1	1	okay	35	3	3	g	32,34,35	[[32, 34, 35], [34, 35]]
3	1	1	so	49	3	4	g	46,48,49	[[46, 48, 49]]
3	1	1	get	19	5	1	g	18,19,23	[[18, 19, 23]]
2	0	1	about	85	1	3	g	84,85	[[84, 85]]
2	0	1	there	31	3	1	g	28,31	[[28, 31]]
6	0	1	on	11	73	1	g	6,11,14,15,76,79	[[6, 11], [14, 15], [76, 79]]
3	1	1	yeah	119	5	1	g	114,118,119	[[114, 118, 119]]
4	0	1	no	93	69	2	g	90,93,158,159	[[90, 93], [158, 159]]
2	0	1	got	75	5	2	g	70,75	[[70, 75]]
2	0	1	along	81	1	1	g	80,81	[[80, 81]]
2	0	1	cattle	33	3	1	g	30,33	[[30, 33]]
2	0	1	now	71	1	1	g	70,71	[[70, 71]]
2	0	1	one	31	3	1	g	28,31	[[28, 31]]
2	0	1	house	111	3	1	g	108,111	[[108, 111]]
2	0	1	say	39	1	1	g	38,39	[[38, 39]]
