Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	you're going to	17	1	2	g	16,17	[[16, 17]]
6	0	2	do you	31	41	1	g	28,31,48,49,66,69	[[28, 31], [48, 49], [66, 69]]
4	0	2	of the	51	13	3	g	50,51,58,63	[[50, 51], [58, 63]]
4	0	2	you have	57	53	4	g	52,57,102,105	[[52, 57], [102, 105]]
4	0	2	to the	31	25	2	g	28,31,50,53	[[28, 31], [50, 53]]
4	0	2	going to	17	29	2	g	16,17,40,45	[[16, 17], [40, 45]]
2	0	2	the right	23	5	1	g	18,23	[[18, 23]]
2	0	2	to curve	5	5	1	g	0,5	[[0, 5]]
43	7	1	the	3	97	1	g	0,3,5,12,13,18,22,23,24,25,28,30,31,36,41,44,45,46,48,49,50,51,52,53,54,57,58,62,63,64,65,70,71,73,82,84,87,88,91,92,95,96,97	[[0, 3, 5], [12, 13], [18, 22, 23], [22, 23, 24, 25], [24, 25], [28, 30, 31], [30, 31], [36, 41], [44, 45, 46, 48, 49], [46, 48, 49, 50, 51], [48, 49, 50, 51, 52, 53], [50, 51, 52, 53], [52, 53, 54, 57], [54, 57], [58, 62, 63], [62, 63, 64, 65], [64, 65], [70, 71, 73], [82, 84, 87], [84, 87], [88, 91], [92, 95, 96, 97]]
26	8	1	you	1	105	1	g	0,1,5,28,30,31,44,48,49,52,54,56,57,66,67,69,90,92,93,94,97,99,100,101,102,105	[[0, 1, 5], [28, 30, 31], [30, 31], [44, 48, 49], [48, 49], [52, 54, 56, 57], [54, 56, 57], [56, 57], [66, 67, 69], [90, 92, 93], [92, 93, 94, 97], [94, 97, 99], [100, 101, 102, 105]]
23	1	1	to	5	99	1	g	0,5,10,11,16,17,20,25,28,31,40,45,50,51,53,62,63,66,69,70,75,94,99	[[0, 5], [10, 11], [16, 17], [20, 25], [28, 31], [40, 45], [50, 51, 53], [62, 63], [66, 69], [70, 75], [94, 99]]
8	2	1	right	7	39	2	g	6,7,9,18,20,23,44,45	[[6, 7, 9], [18, 20, 23], [20, 23], [44, 45]]
6	0	1	a	69	39	1	g	66,69,82,87,102,105	[[66, 69], [82, 87], [102, 105]]
4	0	1	and	13	85	2	g	10,13,92,95	[[10, 13], [92, 95]]
8	0	1	do	31	55	1	g	28,31,48,49,66,69,82,83	[[28, 31], [48, 49], [66, 69], [82, 83]]
6	0	1	of	51	29	4	g	50,51,58,63,78,79	[[50, 51], [58, 63], [78, 79]]
4	0	1	have	57	53	1	g	52,57,102,105	[[52, 57], [102, 105]]
4	0	1	down	19	87	1	g	16,19,100,103	[[16, 19], [100, 103]]
2	0	1	just	67	5	5	g	62,67	[[62, 67]]
4	0	1	then	13	49	2	g	10,13,56,59	[[10, 13], [56, 59]]
2	0	1	about	3	3	1	g	0,3	[[0, 3]]
2	0	1	is	3	3	1	g	0,3	[[0, 3]]
5	1	1	so	35	15	4	g	30,34,35,40,45	[[30, 34, 35], [34, 35], [40, 45]]
2	0	1	okay	1	1	1	g	0,1	[[0, 1]]
2	0	1	no	57	3	4	g	54,57	[[54, 57]]
2	0	1	you're	17	1	2	g	16,17	[[16, 17]]
2	0	1	back	19	1	2	g	18,19	[[18, 19]]
2	0	1	curve	5	5	1	g	0,5	[[0, 5]]
2	0	1	be	33	3	2	g	30,33	[[30, 33]]
2	0	1	come	69	3	2	g	66,69	[[66, 69]]
