Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	the bottom of	27	5	1	g	22,27	[[22, 27]]
3	1	2	of the	21	5	2	g	16,20,21	[[16, 20, 21], [20, 21]]
2	0	2	the bottom	27	5	1	g	22,27	[[22, 27]]
2	0	2	the lake	35	1	1	g	34,35	[[34, 35]]
2	0	2	you're in	73	1	1	g	72,73	[[72, 73]]
10	4	1	right	9	79	2	g	8,9,13,68,70,73,80,82,83,87	[[8, 9, 13], [68, 70, 73], [70, 73], [80, 82, 83], [82, 83, 87]]
3	1	1	and	97	3	1	g	96,97,99	[[96, 97, 99]]
7	1	1	go	17	43	1	g	12,17,20,21,52,54,55	[[12, 17], [20, 21], [52, 54, 55], [54, 55]]
9	1	1	of	21	23	2	g	16,20,21,22,27,30,35,36,39	[[16, 20, 21], [20, 21], [22, 27], [30, 35], [36, 39]]
4	0	1	it	3	19	1	g	0,3,16,19	[[0, 3], [16, 19]]
6	0	1	that	7	95	1	g	6,7,68,69,98,101	[[6, 7], [68, 69], [98, 101]]
4	0	1	you're	73	29	1	g	72,73,100,101	[[72, 73], [100, 101]]
2	0	1	then	27	1	1	g	26,27	[[26, 27]]
2	0	1	don't	67	1	2	g	66,67	[[66, 67]]
2	0	1	if	77	5	1	g	72,77	[[72, 77]]
2	0	1	lake	35	1	1	g	34,35	[[34, 35]]
2	0	1	keep	75	3	1	g	72,75	[[72, 75]]
2	0	1	one	77	3	1	g	74,77	[[74, 77]]
