Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	do you have a	107	5	2	g	102,107	[[102, 107]]
2	0	3	do you have	107	5	3	g	102,107	[[102, 107]]
2	0	2	to the	47	3	5	g	44,47	[[44, 47]]
2	0	2	do you	107	5	5	g	102,107	[[102, 107]]
2	0	2	are you	35	3	1	g	32,35	[[32, 35]]
4	0	2	have a	19	93	1	g	14,19,102,107	[[14, 19], [102, 107]]
2	0	2	you have	107	5	1	g	102,107	[[102, 107]]
2	0	2	in the	37	3	1	g	34,37	[[34, 37]]
2	0	2	it on	53	1	1	g	52,53	[[52, 53]]
26	8	1	you	3	107	1	g	2,3,7,30,32,34,35,42,44,47,49,50,52,53,54,57,74,76,77,98,102,103,104,107,108,109	[[2, 3, 7], [30, 32, 34, 35], [32, 34, 35], [34, 35], [42, 44, 47], [44, 47, 49], [50, 52, 53], [52, 53, 54, 57], [54, 57], [74, 76, 77], [76, 77], [98, 102, 103], [102, 103, 104, 107], [104, 107, 108, 109]]
14	2	1	to	37	97	6	g	34,37,42,44,47,68,69,73,96,101,110,111,128,131	[[34, 37], [42, 44, 47], [44, 47], [68, 69, 73], [96, 101], [110, 111], [128, 131]]
5	1	1	go	47	29	6	g	44,47,49,68,73	[[44, 47, 49], [68, 73]]
9	1	1	have	19	93	1	g	14,18,19,62,63,64,65,102,107	[[14, 18, 19], [18, 19], [62, 63, 64, 65], [64, 65], [102, 107]]
8	0	1	do	5	105	1	g	2,5,64,69,94,99,102,107	[[2, 5], [64, 69], [94, 99], [102, 107]]
6	0	1	so	9	79	1	g	6,9,68,71,84,85	[[6, 9], [68, 71], [84, 85]]
5	1	1	just	73	45	1	g	68,72,73,108,113	[[68, 72, 73], [72, 73], [108, 113]]
2	0	1	you're	51	1	3	g	50,51	[[50, 51]]
3	1	1	don't	17	5	1	g	14,17,19	[[14, 17, 19]]
3	1	1	is	129	5	1	g	128,129,133	[[128, 129, 133]]
4	0	1	it	15	41	1	g	12,15,52,53	[[12, 15], [52, 53]]
2	0	1	up	103	5	3	g	98,103	[[98, 103]]
2	0	1	in	37	3	2	g	34,37	[[34, 37]]
2	0	1	where	17	1	1	g	16,17	[[16, 17]]
2	0	1	are	35	3	2	g	32,35	[[32, 35]]
2	0	1	far	129	5	1	g	124,129	[[124, 129]]
3	1	1	start	77	5	3	g	72,76,77	[[72, 76, 77]]
2	0	1	or	125	1	3	g	124,125	[[124, 125]]
