Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
6	0	2	to the	41	45	1	g	36,41,66,71,80,81	[[36, 41], [66, 71], [80, 81]]
4	0	2	and then	39	5	1	g	36,39,40,41	[[36, 39, 40, 41], [40, 41]]
2	0	2	at the	109	5	4	g	104,109	[[104, 109]]
2	0	2	the bottom	5	5	1	g	0,5	[[0, 5]]
2	0	2	the lake	43	5	1	g	38,43	[[38, 43]]
45	13	1	the	5	109	3	g	0,2,4,5,6,8,11,12,14,15,17,24,25,32,35,36,38,39,40,41,43,48,49,51,54,56,59,61,66,67,68,71,78,80,81,83,84,87,88,91,98,100,101,104,109	[[0, 2, 4, 5], [2, 4, 5], [4, 5], [6, 8, 11], [8, 11], [12, 14, 15, 17], [14, 15, 17], [24, 25], [32, 35], [36, 38, 39, 40, 41], [38, 39, 40, 41, 43], [40, 41, 43], [48, 49, 51], [54, 56, 59], [56, 59, 61], [66, 67, 68, 71], [68, 71], [78, 80, 81, 83], [80, 81, 83], [84, 87], [88, 91], [98, 100, 101], [100, 101], [104, 109]]
15	5	1	you	33	57	6	g	32,33,46,48,49,56,58,61,63,80,82,84,85,86,89	[[32, 33], [46, 48, 49], [48, 49], [56, 58, 61], [58, 61, 63], [80, 82, 84, 85], [82, 84, 85], [84, 85, 86, 89], [86, 89]]
10	2	1	of	5	51	1	g	0,5,12,14,17,24,26,29,46,51	[[0, 5], [12, 14, 17], [14, 17], [24, 26, 29], [26, 29], [46, 51]]
7	1	1	right	5	91	1	g	2,5,8,10,11,90,93	[[2, 5], [8, 10, 11], [10, 11], [90, 93]]
13	1	1	and	21	73	1	g	16,21,36,37,39,40,41,46,47,84,85,88,89	[[16, 21], [36, 37, 39, 40, 41], [40, 41], [46, 47], [84, 85, 88, 89]]
8	0	1	to	17	69	3	g	12,17,36,41,66,71,80,81	[[12, 17], [36, 41], [66, 71], [80, 81]]
8	0	1	have	29	85	1	g	26,29,82,87,102,103,106,111	[[26, 29], [82, 87], [102, 103], [106, 111]]
2	0	1	go	41	1	3	g	40,41	[[40, 41]]
2	0	1	do	85	3	1	g	82,85	[[82, 85]]
2	0	1	just	51	3	6	g	48,51	[[48, 51]]
4	0	1	no	19	23	1	g	14,19,34,37	[[14, 19], [34, 37]]
5	1	1	you're	5	45	2	g	2,4,5,46,47	[[2, 4, 5], [4, 5], [46, 47]]
2	0	1	down	5	1	1	g	4,5	[[4, 5]]
2	0	1	it	39	1	3	g	38,39	[[38, 39]]
2	0	1	so	61	5	4	g	56,61	[[56, 61]]
4	0	1	stone	19	39	1	g	18,19,52,57	[[18, 19], [52, 57]]
2	0	1	at	109	5	4	g	104,109	[[104, 109]]
2	0	1	creek	21	3	1	g	18,21	[[18, 21]]
2	0	1	line	109	5	3	g	104,109	[[104, 109]]
2	0	1	back	41	5	1	g	36,41	[[36, 41]]
2	0	1	village	71	3	2	g	68,71	[[68, 71]]
