Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	am i going straight	45	f	50, 94
2	3	i'm going down	17	f	82, 98
2	3	of the page	55	f	6, 60
6	2	right okay	117	f	18, 86, 96, 110, 116, 134
4	2	am i	89	f	6, 12, 50, 94
3	2	i'm going	17	f	82, 94, 98
3	2	kind of	101	f	28, 50, 128
3	2	of the	55	f	6, 50, 60
3	2	straight down	113	f	22, 94, 134
3	2	the pine	47	f	36, 38, 82
3	2	uh-huh right	13	f	96, 100, 108
2	2	a minute	3	f	10, 12
2	2	hold on	3	f	10, 12
2	2	how far	5	f	2, 6
2	2	i don't	31	f	44, 74
2	2	in the	33	f	28, 60
2	2	right up	11	f	36, 46
2	2	the left	103	f	6, 108
2	2	to the	25	f	108, 132
2	2	towards the	55	f	28, 82
2	2	under the	11	f	12, 22
23	1	right	131	f	4, 8, 12, 18, 22, 24, 28, 32, 36, 38, 46, 80, 82, 86, 90, 92, 96, 100, 108, 110, 116, 132, 134
22	1	uh-huh	135	f	2, 20, 28, 30, 34, 48, 52, 54, 58, 64, 70, 96, 100, 102, 108, 112, 114, 120, 122, 126, 130, 136
12	1	okay	121	f	18, 26, 44, 64, 86, 88, 96, 110, 116, 124, 134, 138
12	1	the	127	f	6, 12, 22, 28, 36, 38, 50, 60, 82, 108, 128, 132
8	1	i	89	f	6, 12, 38, 40, 44, 50, 74, 94
7	1	mmhmm	125	f	16, 66, 72, 78, 106, 116, 140
6	1	and	97	f	38, 50, 62, 94, 98, 134
6	1	down	133	f	2, 22, 82, 94, 98, 134
6	1	no	105	f	0, 10, 14, 68, 84, 104
5	1	a	53	f	10, 12, 28, 44, 62
4	1	yeah	73	f	56, 70, 124, 128
3	1	far	37	f	2, 6, 38
3	1	i'm	17	f	82, 94, 98
3	1	in	55	f	28, 60, 82
2	1	an	21	f	62, 82
2	1	go	97	f	38, 134
2	1	it's	73	f	60, 132
2	1	just	75	f	60, 134
2	1	oh	29	f	42, 70
2	1	round	11	f	98, 108
2	1	wheatfields	7	f	76, 82
2	1	where	25	f	76, 100

