Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	have i to cross a stream	3	f	44, 46
2	5	the outside of the map	5	f	10, 14
2	5	the side of the page	9	f	92, 100
3	3	the old lighthouse	11	f	104, 112, 114
3	3	the pine tree	7	f	24, 26, 30
2	3	below the cliffs	9	f	4, 12
2	3	of the pine	9	f	22, 30
2	3	on my right	13	f	26, 38
2	3	stop at the	73	f	42, 114
2	3	the rocket warehouse	17	f	88, 104
2	3	top of the	59	f	30, 88
5	2	the pine	29	f	22, 24, 26, 30, 50
5	2	to the	105	f	8, 10, 22, 92, 112
3	2	below the	105	f	4, 12, 108
3	2	on the	45	f	0, 2, 44
3	2	past the	81	f	24, 96, 104
3	2	right okay	73	f	18, 40, 90
3	2	rocket warehouse	23	f	82, 88, 104
3	2	side of	101	f	0, 92, 100
3	2	the page	67	f	34, 92, 100
3	2	the rocket	17	f	88, 96, 104
2	2	have a	17	f	66, 82
2	2	i go	7	f	106, 112
2	2	okay right	27	f	52, 78
2	2	pine forest	13	f	38, 50
2	2	so i'm	7	f	34, 40
2	2	the cave	5	f	104, 108
2	2	the inside	11	f	10, 20
2	2	the left	21	f	2, 22
2	2	the top	9	f	80, 88
29	1	the	115	f	0, 2, 4, 8, 10, 12, 14, 20, 22, 24, 26, 30, 34, 42, 44, 50, 62, 76, 80, 88, 92, 96, 100, 104, 106, 108, 110, 112, 114
15	1	right	89	f	14, 18, 26, 34, 38, 40, 42, 52, 58, 70, 78, 90, 92, 94, 102
11	1	okay	97	f	18, 28, 40, 52, 60, 64, 68, 76, 78, 90, 114
10	1	yes	101	f	6, 36, 54, 56, 72, 80, 82, 84, 86, 106
8	1	to	105	f	8, 10, 22, 44, 46, 50, 92, 112
6	1	a	97	f	8, 44, 46, 66, 82, 104
6	1	i	69	f	44, 46, 66, 82, 106, 112
5	1	in	107	f	4, 56, 104, 106, 110
4	1	have	39	f	44, 46, 66, 82
4	1	i'm	85	f	12, 34, 40, 96
4	1	no	107	f	4, 66, 96, 110
4	1	past	85	f	24, 96, 104, 108
4	1	so	73	f	34, 40, 50, 106
3	1	and	9	f	104, 108, 112
3	1	down	9	f	100, 106, 108
3	1	go	7	f	106, 108, 112
3	1	just	111	f	4, 12, 114
2	1	across	3	f	32, 34
2	1	aye	89	f	10, 98
2	1	cave	5	f	104, 108
2	1	come	57	f	50, 106
2	1	i've	109	f	4, 112
2	1	inside	11	f	10, 20
2	1	is	25	f	26, 50
2	1	that	63	f	50, 112
2	1	up	57	f	24, 80

