Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	the top of it	82	64	1	M	19, 82
2	2	4	to the top of	82	68	1	M	15, 82
5	2	3	the top of	82	85	3	M	15, 19, 31, 82, 99
2	2	3	left of it	37	2	1	f	36, 37
11	11	2	of the	16	95	2	M	13, 15, 16, 31, 35, 41, 59, 63, 67, 99, 107
10	8	2	to the	36	93	3	M	15, 19, 35, 36, 41, 63, 67, 82, 103, 107
5	1	2	of it	73	64	1	M	19, 36, 37, 73, 82
3	3	2	past the	49	27	1	f	48, 49, 74
3	3	2	the banana	3	15	1	f	2, 3, 16
2	2	2	right so	94	82	1	M	13, 94
2	2	2	so it'll	95	2	1	f	94, 95
2	2	2	towards the	81	80	1	f	2, 81
40	38	1	right	4	107	2	M	1, 3, 4, 6, 10, 13, 14, 19, 24, 25, 29, 35, 41, 44, 50, 51, 52, 53, 55, 56, 59, 64, 65, 67, 70, 76, 79, 84, 89, 91, 94, 96, 97, 98, 99, 100, 103, 105, 106, 107
28	15	1	the	3	108	1	f	2, 3, 13, 15, 16, 19, 31, 35, 36, 41, 47, 48, 49, 53, 59, 63, 67, 73, 74, 77, 79, 81, 82, 91, 99, 103, 107, 109
25	25	1	go	114	114	24	M	1, 11, 15, 19, 25, 27, 29, 31, 35, 45, 49, 51, 53, 55, 57, 59, 63, 65, 73, 81, 87, 97, 101, 103, 114
21	21	1	and	48	103	10	M	11, 19, 25, 27, 29, 31, 35, 41, 45, 47, 48, 51, 55, 63, 65, 85, 87, 97, 99, 103, 113
19	10	1	to	36	95	5	M	13, 15, 19, 25, 35, 36, 41, 53, 55, 57, 59, 63, 65, 67, 81, 82, 97, 103, 107
19	19	1	up	34	97	7	M	11, 15, 19, 25, 27, 29, 31, 34, 35, 48, 51, 59, 67, 73, 74, 81, 99, 103, 107
17	2	1	of	41	97	2	M	13, 15, 16, 19, 31, 35, 36, 37, 41, 59, 63, 67, 73, 82, 99, 107, 109
11	11	1	a	34	107	3	M	1, 29, 31, 34, 35, 41, 51, 85, 87, 95, 107
9	9	1	yeah	49	105	4	f	0, 4, 16, 38, 49, 60, 75, 88, 104
8	3	1	it	91	75	1	M	19, 36, 37, 73, 82, 91, 92, 93
6	4	1	left	31	44	2	f	2, 4, 31, 36, 37, 45
6	6	1	no	23	72	1	f	22, 23, 58, 90, 91, 93
4	4	1	be	94	85	1	M	19, 94, 95, 103
4	4	1	directly	92	75	1	M	29, 92, 93, 103
4	4	1	just	16	109	1	M	1, 16, 107, 109
4	1	1	so	103	91	1	M	13, 94, 95, 103
4	4	1	uh-huh	83	108	2	f	4, 66, 83, 111
4	4	1	well	35	100	1	f	4, 35, 41, 103
3	3	1	at	22	91	1	M	19, 22, 109
3	3	1	eh	40	53	1	M	1, 40, 53
3	3	1	have	114	64	2	M	51, 87, 114
3	3	1	i	114	74	2	M	41, 107, 114
3	3	1	in	110	82	1	M	31, 110, 112
3	3	1	mountain	67	28	2	f	40, 48, 67
3	3	1	there	114	98	2	M	17, 85, 114
2	2	1	below	95	4	1	f	92, 95
2	2	1	mm	43	32	1	f	12, 43
2	2	1	north	103	88	1	f	16, 103
2	2	1	village	112	10	1	M	103, 112
2	2	1	what	41	6	1	f	36, 41

