Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	to the left of the	98	60	1	f	39, 98
3	1	4	to the left of	58	60	1	f	39, 58, 98
2	2	4	right to the top	59	36	1	M	24, 59
4	2	3	right to the	59	69	2	M	2, 24, 59, 70
3	3	3	just above the	77	11	1	M	68, 77, 78
3	3	3	the remote village	81	22	1	M	64, 81, 85
2	2	3	four inches below	82	2	1	f	81, 82
2	2	3	to the right	23	4	1	M	20, 23
12	4	2	to the	28	97	2	M	2, 20, 23, 24, 28, 39, 52, 58, 59, 60, 70, 98
11	10	2	of the	39	77	3	M	22, 24, 28, 39, 52, 54, 68, 70, 78, 94, 98
6	6	2	go down	45	85	2	M	16, 30, 45, 58, 64, 100
6	6	2	right okay	68	84	4	f	5, 35, 45, 47, 68, 88
6	3	2	the remote	81	39	2	M	64, 68, 81, 85, 98, 102
5	2	2	above the	68	68	1	f	27, 68, 77, 78, 94
5	1	2	right to	37	69	2	M	2, 24, 37, 59, 70
5	5	2	you go	40	78	1	f	23, 40, 66, 72, 100
4	4	2	go to	23	23	1	M	18, 23, 39, 40
4	4	2	right i'm	71	80	1	M	6, 71, 77, 85
4	4	2	the pyramid	94	14	3	f	81, 85, 89, 94
4	2	2	the top	59	38	3	M	22, 24, 54, 59
4	4	2	to go	30	78	1	f	3, 30, 58, 80
3	3	2	do you	50	48	2	f	3, 23, 50
3	3	2	go right	24	44	1	f	23, 24, 66
2	2	2	don't have	48	22	1	f	27, 48
2	2	2	in between	86	2	1	f	85, 86
2	2	2	it right	82	2	1	f	81, 82
2	2	2	just now	52	22	1	f	31, 52
2	2	2	line from	52	22	1	f	31, 52
2	2	2	right do	50	8	1	f	43, 50
2	2	2	right go	23	2	1	M	22, 23
2	2	2	right so	66	22	1	f	45, 66
2	2	2	the old	27	6	1	M	22, 27
2	2	2	the white	78	2	1	f	77, 78
2	2	2	two inches	38	22	1	f	17, 38
2	2	2	under the	89	26	1	M	64, 89
52	31	1	right	5	104	1	M	2, 5, 6, 8, 9, 13, 17, 18, 19, 20, 22, 23, 24, 25, 30, 33, 35, 37, 40, 41, 43, 45, 47, 49, 50, 53, 55, 58, 59, 62, 63, 64, 66, 68, 70, 71, 75, 76, 77, 80, 81, 82, 83, 85, 88, 91, 94, 95, 97, 101, 102, 105
31	9	1	the	7	101	1	M	2, 7, 11, 20, 22, 23, 24, 27, 28, 31, 39, 43, 52, 54, 58, 59, 60, 64, 66, 68, 70, 72, 77, 78, 81, 85, 89, 94, 96, 98, 102
20	5	1	go	10	98	1	f	3, 10, 16, 18, 22, 23, 24, 26, 30, 39, 40, 45, 58, 64, 66, 72, 80, 92, 98, 100
20	4	1	to	3	97	1	M	2, 3, 18, 20, 23, 24, 28, 30, 37, 39, 40, 52, 58, 59, 60, 68, 70, 80, 89, 98
19	19	1	and	85	93	13	M	10, 16, 18, 20, 22, 26, 30, 36, 54, 56, 64, 68, 72, 85, 92, 96, 98, 100, 102
18	12	1	you	36	98	2	f	3, 23, 36, 40, 44, 48, 50, 52, 56, 63, 66, 68, 72, 89, 92, 94, 97, 100
16	5	1	of	39	77	4	M	22, 24, 28, 30, 39, 48, 52, 54, 58, 68, 70, 72, 78, 94, 96, 98
16	16	1	then	45	101	6	M	2, 10, 18, 20, 22, 30, 45, 54, 56, 64, 72, 92, 96, 98, 100, 102
13	13	1	a	31	87	4	M	16, 18, 20, 30, 31, 50, 52, 56, 66, 80, 92, 96, 102
13	7	1	okay	14	84	1	f	5, 14, 16, 19, 35, 42, 45, 47, 52, 68, 74, 84, 88
10	10	1	about	31	101	4	M	4, 16, 18, 28, 31, 32, 38, 80, 94, 104
8	6	1	have	50	67	1	f	27, 48, 50, 56, 66, 81, 92, 93
8	6	1	it	71	84	1	M	22, 71, 72, 81, 82, 90, 96, 105
7	1	1	down	80	85	2	M	16, 30, 45, 58, 64, 80, 100
7	7	1	got	56	56	1	f	47, 56, 63, 66, 92, 97, 102
7	3	1	inches	17	101	1	M	4, 17, 18, 38, 81, 82, 104
7	7	1	no	16	61	1	f	15, 16, 40, 43, 47, 65, 75
6	1	1	above	66	68	1	f	27, 66, 68, 77, 78, 94
6	3	1	do	44	48	4	f	3, 23, 39, 43, 44, 50
6	2	1	just	52	72	2	f	7, 31, 52, 68, 77, 78
6	3	1	left	58	62	3	f	37, 39, 45, 58, 80, 98
5	5	1	come	89	77	2	M	20, 68, 89, 93, 96
5	5	1	me	94	92	4	f	3, 47, 69, 89, 94
5	3	1	so	66	47	3	f	31, 39, 45, 66, 77
5	5	1	uh-huh	57	68	1	M	32, 57, 86, 87, 99
4	4	1	east	11	61	1	M	2, 11, 28, 62
4	4	1	going	45	51	1	M	30, 45, 58, 80
4	1	1	i'm	77	80	1	M	6, 71, 77, 85
4	4	1	inch	31	65	2	M	16, 28, 31, 80
4	2	1	now	90	63	1	f	31, 52, 90, 93
4	4	1	should	69	59	2	M	36, 66, 69, 94
4	2	1	two	18	52	1	f	17, 18, 38, 68
3	3	1	aye	44	19	1	f	33, 44, 51
3	1	1	below	82	14	2	f	69, 81, 82
3	3	1	bit	47	47	1	M	20, 47, 66
3	1	1	four	94	14	1	f	81, 82, 94
3	1	1	from	31	23	1	M	30, 31, 52
3	1	1	in	86	6	2	f	81, 85, 86
3	1	1	old	36	15	1	M	22, 27, 36
3	3	1	that's	20	87	1	f	19, 20, 105
3	1	1	under	71	26	1	M	64, 71, 89
3	3	1	yeah	29	30	2	M	0, 24, 29
2	2	1	again	45	16	1	M	30, 45
2	2	1	all	75	28	1	M	48, 75
2	2	1	almost	70	2	1	f	69, 70
2	2	1	any	48	2	1	f	47, 48
2	2	1	back	45	16	1	M	30, 45
2	2	1	finished	27	8	1	M	20, 27
2	2	1	like	81	52	1	M	30, 81
