Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	2	4	, you know ,	53	43	2	A	10,12,52,53	[[10, 12], [52, 53]]
2	0	4	but , uh ,	58	3	1	B	55,58	[[55, 58]]
10	2	3	, uh ,	36	37	2	B	21,23,36,41,42,53,54,55,56,58	[[21, 23], [36, 41], [41, 42], [53, 54, 55, 56, 58]]
4	2	3	you know ,	53	43	2	A	10,12,52,53	[[10, 12], [52, 53]]
6	2	3	, you know	37	43	3	A	10,12,36,37,52,53	[[10, 12], [36, 37], [52, 53]]
5	2	3	a lot of	60	32	1	A	53,55,60,82,85	[[53, 55], [55, 60], [82, 85]]
2	0	3	and , uh	37	1	1	A	36,37	[[36, 37]]
14	3	2	uh ,	36	64	2	B	21,23,36,41,42,45,53,54,55,56,57,58,84,85	[[21, 23], [36, 41], [41, 42, 45], [42, 45], [53, 54, 55, 56, 57, 58], [54, 55, 56, 57, 58], [55, 56, 57, 58], [56, 57, 58], [57, 58], [84, 85]]
8	4	2	, and	31	31	5	A	12,14,30,31,36,37,41,43	[[12, 14], [30, 31], [31, 36], [36, 37, 41], [37, 41], [41, 43]]
9	2	2	well ,	9	56	2	A	6,9,17,21,44,49,52,57,62	[[6, 9], [17, 21], [44, 49], [49, 52], [52, 57], [57, 62]]
8	2	2	you know	31	43	2	A	10,12,31,32,36,37,52,53	[[10, 12], [31, 32, 36], [32, 36, 37], [36, 37], [52, 53]]
6	2	2	uh-huh .	64	17	2	A	63,64,70,72,75,80	[[63, 64], [70, 72, 75], [72, 75], [75, 80]]
7	2	2	, i	41	30	1	B	36,41,48,52,57,62,66	[[36, 41], [48, 52], [52, 57], [57, 62], [62, 66]]
7	2	2	and i	17	48	1	B	14,17,18,25,30,60,62	[[14, 17, 18], [17, 18], [25, 30], [60, 62]]
5	2	2	it was	73	54	6	A	28,30,73,78,82	[[28, 30], [73, 78], [78, 82]]
4	2	2	know ,	53	43	3	A	10,12,52,53	[[10, 12], [52, 53]]
6	2	2	, you	37	43	2	A	10,12,36,37,52,53	[[10, 12], [36, 37], [52, 53]]
5	2	2	, it's	43	22	1	A	38,43,57,58,60	[[38, 43], [57, 58, 60]]
5	2	2	a lot	60	32	1	A	53,55,60,82,85	[[53, 55], [55, 60], [82, 85]]
4	2	2	yeah ,	19	25	2	A	18,19,39,43	[[18, 19], [39, 43]]
2	0	2	, it	31	1	2	A	30,31	[[30, 31]]
3	1	2	. i	48	7	3	B	41,43,48	[[41, 43], [43, 48]]
2	0	2	and ,	37	1	3	A	36,37	[[36, 37]]
5	1	2	in the	19	43	2	A	14,18,19,56,57	[[14, 18, 19], [18, 19], [56, 57]]
4	1	2	, the	41	24	2	A	18,22,41,42	[[18, 22], [41, 42]]
3	1	2	but ,	58	5	1	B	55,58,60	[[55, 58, 60]]
2	0	2	, yeah	23	5	1	B	18,23	[[18, 23]]
