Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
5	3	3	, uh ,	40	35	4	B	9,11,39,40,44	[[9, 11], [39, 40, 44]]
2	0	3	, well ,	30	5	1	B	25,30	[[25, 30]]
7	5	2	uh ,	40	41	4	B	9,11,39,40,44,46,50	[[9, 11], [39, 40, 44], [40, 44], [44, 46], [46, 50]]
7	3	2	, i	12	35	1	B	9,12,13,26,30,40,44	[[9, 12, 13], [12, 13], [26, 30], [40, 44]]
7	4	2	yeah .	37	32	5	A	6,8,10,16,20,37,38	[[6, 8, 10], [8, 10], [16, 20], [37, 38]]
6	1	2	well ,	30	24	1	B	25,30,33,34,44,49	[[25, 30], [30, 33, 34], [33, 34], [44, 49]]
3	1	2	. i	15	5	2	A	10,12,15	[[10, 12, 15]]
4	1	2	oh ,	26	22	1	A	25,26,44,47	[[25, 26], [44, 47]]
2	0	2	i know	15	1	2	A	14,15	[[14, 15]]
2	0	2	, but	44	5	2	B	39,44	[[39, 44]]
2	0	2	and ,	19	1	1	B	18,19	[[18, 19]]
2	0	2	after that	15	3	1	A	12,15	[[12, 15]]
2	0	2	the ,	39	5	1	A	34,39	[[34, 39]]
14	5	1	i	5	44	1	A	0,5,9,10,12,13,14,15,18,26,30,31,40,44	[[0, 5], [5, 9, 10], [9, 10, 12, 13, 14], [10, 12, 13, 14, 15], [12, 13, 14, 15], [13, 14, 15, 18], [14, 15, 18], [15, 18], [26, 30, 31], [30, 31], [40, 44]]
14	3	1	the	14	40	2	B	13,14,19,26,27,30,31,34,39,41,44,50,51,53	[[13, 14], [14, 19], [26, 27, 30, 31], [27, 30, 31], [30, 31, 34], [31, 34], [34, 39], [39, 41, 44], [41, 44], [50, 51, 53]]
13	6	1	that	12	44	1	B	9,12,15,17,18,22,25,32,34,40,41,51,53	[[9, 12], [12, 15, 17], [15, 17, 18], [17, 18, 22], [18, 22], [22, 25], [32, 34], [40, 41], [51, 53]]
12	3	1	to	15	40	1	A	12,15,19,26,31,34,39,40,44,49,51,52	[[12, 15], [15, 19], [26, 31], [31, 34], [34, 39], [39, 40, 44], [40, 44], [44, 49], [49, 51, 52]]
10	3	1	and	18	42	2	B	11,15,18,19,26,30,31,51,52,53	[[11, 15], [15, 18, 19], [18, 19], [26, 30, 31], [30, 31], [51, 52, 53]]
9	3	1	in	14	31	3	B	3,5,13,14,15,19,20,31,34	[[3, 5], [13, 14, 15], [14, 15, 19], [15, 19, 20], [19, 20], [31, 34]]
10	5	1	of	13	32	1	A	12,13,15,19,27,30,31,39,41,44	[[12, 13, 15], [13, 15], [15, 19], [27, 30, 31], [30, 31], [39, 41, 44]]
11	5	1	you	15	51	2	A	2,4,15,17,19,20,22,27,49,50,53	[[2, 4], [15, 17, 19, 20], [17, 19, 20, 22], [19, 20, 22], [20, 22], [22, 27], [49, 50, 53]]
10	5	1	yeah	6	38	1	B	5,6,8,10,16,20,37,38,39,43	[[5, 6, 8, 10], [6, 8, 10], [8, 10], [16, 20], [37, 38, 39], [38, 39, 43]]
3	1	1	a	51	3	1	B	50,51,53	[[50, 51, 53]]
5	2	1	it	18	8	3	B	11,13,15,18,19	[[11, 13, 15], [13, 15, 18], [15, 18, 19]]
6	1	1	well	30	24	1	A	25,30,33,34,44,49	[[25, 30], [30, 33, 34], [33, 34], [44, 49]]
5	3	1	but	40	39	4	B	5,9,39,40,44	[[5, 9], [39, 40, 44]]
5	1	1	they	15	25	1	A	14,15,19,34,39	[[14, 15, 19], [15, 19], [34, 39]]
4	0	1	like	15	17	2	A	14,15,30,31	[[14, 15], [30, 31]]
3	1	1	really	40	3	1	B	39,40,42	[[39, 40, 42]]
2	0	1	have	51	1	1	B	50,51	[[50, 51]]
3	0	1	how	39	6	1	B	34,39,40	[[34, 39], [39, 40]]
4	1	1	it's	44	10	2	B	39,43,44,49	[[39, 43, 44], [43, 44], [44, 49]]
2	0	1	not	44	5	2	B	39,44	[[39, 44]]
2	0	1	all	27	5	1	A	22,27	[[22, 27]]
3	1	1	at	22	7	2	B	15,19,22	[[15, 19], [19, 22]]
2	0	1	because	35	5	1	A	30,35	[[30, 35]]
2	0	1	so	31	1	2	A	30,31	[[30, 31]]
2	0	1	actually	50	5	1	B	45,50	[[45, 50]]
2	0	1	with	40	1	1	B	39,40	[[39, 40]]
