Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	0	4	, you know ,	21	6	1	A	18,21,24	[[18, 21], [21, 24]]
4	0	3	, uh ,	16	9	1	B	13,16,21,22	[[13, 16], [16, 21], [21, 22]]
3	0	3	you know ,	21	6	1	A	18,21,24	[[18, 21], [21, 24]]
5	1	2	, uh	16	9	1	B	13,16,18,21,22	[[13, 16, 18], [16, 18, 21], [18, 21, 22]]
5	2	2	uh-huh .	7	8	3	A	0,2,6,7,8	[[0, 2], [2, 6, 7], [6, 7, 8]]
5	1	2	, and	22	11	1	B	21,22,25,29,32	[[21, 22, 25], [22, 25], [25, 29], [29, 32]]
5	2	2	, i	18	18	2	B	11,13,18,28,29	[[11, 13], [13, 18], [28, 29]]
4	0	2	right .	12	21	2	B	9,12,27,30	[[9, 12], [27, 30]]
2	0	2	yeah .	29	3	1	B	26,29	[[26, 29]]
3	0	2	you know	21	6	1	A	18,21,24	[[18, 21], [21, 24]]
2	0	2	. i	29	1	2	A	28,29	[[28, 29]]
2	0	2	it ,	32	3	1	A	29,32	[[29, 32]]
3	0	2	know ,	21	6	1	A	18,21,24	[[18, 21], [21, 24]]
2	0	2	to the	21	5	1	A	16,21	[[16, 21]]
2	0	2	, some	18	5	1	B	13,18	[[13, 18]]
2	0	2	, they	21	3	1	A	18,21	[[18, 21]]
2	0	2	, when	22	1	1	B	21,22	[[21, 22]]
2	0	2	on why	23	5	1	A	18,23	[[18, 23]]
2	0	2	this is	24	1	1	B	23,24	[[23, 24]]
2	0	2	would go	22	1	1	B	21,22	[[21, 22]]
9	0	1	the	16	16	1	A	13,16,17,18,21,22,25,28,29	[[13, 16, 17, 18], [16, 17, 18, 21], [17, 18, 21, 22], [18, 21, 22], [21, 22, 25], [22, 25], [25, 28, 29]]
8	2	1	and	16	19	2	B	13,16,18,21,22,25,29,32	[[13, 16, 18], [16, 18, 21], [18, 21, 22], [21, 22, 25], [22, 25], [25, 29], [29, 32]]
7	3	1	i	16	21	1	A	11,13,16,18,28,29,32	[[11, 13, 16], [13, 16, 18], [16, 18], [28, 29, 32]]
8	2	1	you	18	17	2	B	15,17,18,20,21,24,31,32	[[15, 17, 18, 20], [17, 18, 20, 21], [18, 20, 21], [20, 21, 24], [21, 24], [31, 32]]
6	2	1	to	21	13	1	B	16,18,21,22,28,29	[[16, 18, 21], [18, 21, 22], [21, 22], [28, 29]]
5	0	1	know	21	14	2	A	18,21,24,29,32	[[18, 21], [21, 24], [24, 29], [29, 32]]
5	1	1	right	12	21	2	B	9,12,22,27,30	[[9, 12], [22, 27], [27, 30]]
5	1	1	a	25	11	2	A	18,22,25,28,29	[[18, 22], [22, 25], [25, 28, 29]]
5	2	1	it	25	14	2	A	18,20,25,29,32	[[18, 20], [20, 25], [25, 29], [29, 32]]
2	0	1	in	22	1	2	B	21,22	[[21, 22]]
4	2	1	like	21	11	1	A	18,21,25,29	[[18, 21], [21, 25], [25, 29]]
2	0	1	that	22	1	1	A	21,22	[[21, 22]]
3	1	1	what	18	7	1	B	13,18,20	[[13, 18], [18, 20]]
3	1	1	all	25	7	2	A	18,22,25	[[18, 22], [22, 25]]
2	0	1	does	21	3	2	A	18,21	[[18, 21]]
3	1	1	have	25	7	2	A	18,22,25	[[18, 22], [22, 25]]
3	0	1	is	23	6	1	A	18,23,24	[[18, 23], [23, 24]]
3	1	1	of	25	7	2	A	18,22,25	[[18, 22], [22, 25]]
2	0	1	on	23	5	2	A	18,23	[[18, 23]]
2	0	1	some	18	5	2	B	13,18	[[13, 18]]
2	0	1	they	21	3	1	A	18,21	[[18, 21]]
2	0	1	back	25	3	1	A	22,25	[[22, 25]]
2	0	1	course	28	3	1	B	25,28	[[25, 28]]
2	0	1	go	22	1	1	B	21,22	[[21, 22]]
2	0	1	together	21	1	1	A	20,21	[[20, 21]]
2	0	1	we	25	3	1	A	22,25	[[22, 25]]
2	0	1	when	22	1	1	B	21,22	[[21, 22]]
2	0	1	would	22	1	1	B	21,22	[[21, 22]]
