Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
6	2	4	, you know ,	33	33	2	B	32,33,34,35,61,65	[[32, 33, 34, 35], [33, 34, 35], [34, 35], [61, 65]]
9	5	3	, uh ,	34	61	4	B	11,13,29,34,38,61,63,67,72	[[11, 13], [29, 34], [34, 38], [61, 63], [63, 67], [67, 72]]
8	4	3	, you know	33	35	2	B	32,33,34,35,59,61,65,67	[[32, 33, 34, 35], [33, 34, 35], [34, 35], [59, 61], [61, 65], [65, 67]]
14	7	2	, i	18	54	1	A	13,18,19,21,33,35,38,41,51,52,55,61,63,67	[[13, 18], [18, 19, 21], [19, 21], [33, 35, 38], [35, 38], [38, 41], [51, 52, 55], [52, 55], [61, 63], [63, 67]]
11	4	2	, you	32	54	3	B	13,15,32,33,34,35,59,61,65,66,67	[[13, 15], [32, 33, 34, 35], [33, 34, 35], [34, 35], [59, 61], [61, 65, 66], [65, 66, 67]]
9	6	2	i think	34	52	1	A	19,21,34,36,38,61,63,67,71	[[19, 21], [34, 36, 38], [36, 38], [61, 63], [63, 67], [67, 71]]
10	6	2	uh ,	34	61	4	B	11,13,29,34,38,58,61,63,67,72	[[11, 13], [29, 34], [34, 38], [58, 61, 63], [61, 63], [63, 67], [67, 72]]
8	5	2	yeah .	25	24	4	A	10,14,16,20,25,30,32,34	[[10, 14], [14, 16], [16, 20], [20, 25], [25, 30], [30, 32, 34]]
7	5	2	, and	43	29	2	B	38,40,43,59,61,63,67	[[38, 40, 43], [40, 43], [59, 61, 63], [61, 63], [63, 67]]
5	2	2	uh-huh .	49	8	1	B	46,48,49,53,54	[[46, 48, 49], [48, 49, 53], [49, 53, 54]]
4	1	2	well ,	38	28	1	A	35,38,61,63	[[35, 38], [61, 63]]
5	3	2	and i	43	27	1	B	34,38,43,59,61	[[34, 38], [38, 43], [59, 61]]
4	1	2	i don't	38	8	3	B	35,38,41,43	[[35, 38], [38, 41, 43]]
2	0	2	for the	62	1	1	B	61,62	[[61, 62]]
2	0	2	i mean	66	1	2	A	65,66	[[65, 66]]
3	1	2	it .	68	7	1	A	61,63,68	[[61, 63], [63, 68]]
2	0	2	to do	68	5	3	B	63,68	[[63, 68]]
2	0	2	, but	68	5	2	B	63,68	[[63, 68]]
2	0	2	the money	38	5	1	A	33,38	[[33, 38]]
2	0	2	so they	40	5	1	B	35,40	[[35, 40]]
