Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	2	4	, you know ,	71	43	2	A	28,30,68,71	[[28, 30], [68, 71]]
16	8	3	, uh ,	47	69	3	B	28,32,36,40,44,46,47,56,61,74,78,80,86,87,92,97	[[28, 32], [32, 36], [36, 40], [40, 44], [44, 46, 47], [46, 47], [56, 61], [74, 78], [78, 80], [86, 87], [87, 92], [92, 97]]
3	1	3	, i think	71	5	1	B	68,71,73	[[68, 71, 73]]
5	3	3	you know ,	71	45	2	A	28,30,68,71,73	[[28, 30], [68, 71, 73]]
3	1	3	i , i	48	5	1	A	43,47,48	[[43, 47, 48]]
2	0	3	yeah , i	94	5	2	B	89,94	[[89, 94]]
2	0	3	, i was	97	3	1	A	94,97	[[94, 97]]
24	11	2	uh-huh .	5	100	2	A	0,4,5,10,11,23,25,27,31,35,38,39,42,50,51,53,55,69,72,76,93,96,99,100	[[0, 4, 5], [4, 5], [5, 10], [10, 11], [23, 25, 27], [25, 27], [27, 31], [31, 35], [35, 38, 39], [38, 39, 42], [39, 42], [50, 51, 53, 55], [51, 53, 55], [53, 55], [69, 72], [72, 76], [93, 96], [96, 99, 100]]
20	10	2	, i	37	69	1	B	28,30,32,37,43,44,47,48,68,71,73,74,78,80,86,87,89,94,96,97	[[28, 30, 32], [30, 32], [32, 37], [43, 44, 47, 48], [44, 47, 48], [47, 48], [68, 71, 73], [71, 73, 74], [73, 74, 78], [74, 78], [78, 80], [86, 87, 89], [87, 89], [89, 94], [94, 96, 97]]
18	10	2	uh ,	47	69	3	B	28,32,36,40,44,46,47,49,56,61,74,78,80,86,87,92,94,97	[[28, 32], [32, 36], [36, 40], [40, 44], [44, 46, 47, 49], [46, 47, 49], [47, 49], [56, 61], [74, 78], [78, 80], [86, 87], [87, 92], [92, 94, 97]]
11	4	2	, and	6	84	1	B	3,6,9,28,30,56,58,71,74,85,87	[[3, 6], [6, 9], [28, 30], [56, 58], [71, 74], [85, 87]]
10	5	2	i think	71	42	1	B	44,48,56,60,68,71,73,80,85,86	[[44, 48], [56, 60], [68, 71, 73], [71, 73], [80, 85], [85, 86]]
7	4	2	um ,	71	50	1	A	28,32,46,48,71,74,78	[[28, 32], [46, 48], [71, 74], [74, 78]]
2	0	2	yeah .	53	1	1	B	52,53	[[52, 53]]
6	1	2	well ,	86	26	1	A	71,73,86,87,96,97	[[71, 73], [86, 87], [96, 97]]
5	2	2	i ,	43	20	3	A	28,30,43,47,48	[[28, 30], [43, 47, 48]]
4	0	2	it ,	74	29	3	A	71,74,97,100	[[71, 74], [97, 100]]
3	1	2	yeah ,	94	9	2	B	85,89,94	[[85, 89], [89, 94]]
7	3	2	know ,	43	45	2	A	28,30,43,47,68,71,73	[[28, 30], [43, 47], [68, 71, 73]]
6	3	2	of the	71	66	3	A	28,32,71,74,92,94	[[28, 32], [71, 74], [92, 94]]
5	3	2	you know	71	45	1	B	28,30,68,71,73	[[28, 30], [68, 71, 73]]
4	2	2	, it	85	39	4	A	46,48,80,85	[[46, 48], [80, 85]]
4	2	2	, you	71	43	2	A	28,30,68,71	[[28, 30], [68, 71]]
4	2	2	but ,	44	35	1	A	43,44,74,78	[[43, 44], [74, 78]]
2	0	2	in the	61	5	1	A	56,61	[[56, 61]]
2	0	2	so i	48	1	1	A	47,48	[[47, 48]]
2	0	2	i mean	71	3	1	A	68,71	[[68, 71]]
2	0	2	that ,	30	1	1	B	29,30	[[29, 30]]
3	1	2	there .	33	5	2	A	28,30,33	[[28, 30, 33]]
2	0	2	that are	49	1	2	A	48,49	[[48, 49]]
2	0	2	, when	100	3	1	B	97,100	[[97, 100]]
2	0	2	and it's	33	3	1	A	30,33	[[30, 33]]
2	0	2	don't have	74	3	1	B	71,74	[[71, 74]]
2	0	2	i like	37	5	1	A	32,37	[[32, 37]]
2	0	2	i was	97	3	1	A	94,97	[[94, 97]]
29	13	1	i	37	69	1	B	28,30,32,34,36,37,43,44,47,48,56,60,61,66,68,69,71,73,74,77,78,80,85,86,87,89,94,96,97	[[28, 30, 32], [30, 32, 34], [32, 34, 36, 37], [34, 36, 37], [36, 37], [43, 44, 47, 48], [44, 47, 48], [47, 48], [56, 60, 61], [60, 61], [61, 66], [66, 68, 69, 71], [68, 69, 71, 73], [69, 71, 73, 74], [71, 73, 74], [73, 74, 77, 78], [74, 77, 78], [77, 78, 80], [78, 80], [80, 85], [85, 86, 87, 89], [86, 87, 89], [87, 89], [89, 94], [94, 96, 97]]
25	9	1	the	37	69	2	A	28,30,32,34,36,37,45,47,48,56,60,61,66,67,68,71,74,77,78,85,86,87,92,94,97	[[28, 30, 32], [30, 32, 34], [32, 34, 36, 37], [34, 36, 37], [36, 37], [45, 47, 48], [47, 48], [56, 60, 61], [60, 61], [61, 66], [66, 67, 68, 71], [67, 68, 71], [68, 71], [71, 74], [74, 77, 78], [77, 78], [85, 86, 87], [86, 87], [87, 92], [92, 94, 97]]
27	11	1	and	3	95	1	A	2,3,6,9,15,19,21,28,30,33,34,56,58,63,65,67,71,74,77,78,79,85,86,87,92,94,97	[[2, 3, 6], [3, 6], [6, 9], [15, 19], [19, 21], [28, 30, 33], [30, 33, 34], [33, 34], [56, 58], [58, 63], [63, 65, 67], [65, 67], [67, 71], [71, 74], [74, 77, 78, 79], [77, 78, 79], [78, 79], [85, 86, 87], [86, 87], [87, 92], [92, 94, 97]]
