Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
7	1	4	, you know ,	24	73	1	B	21,24,45,47,88,89,94	[[21, 24], [45, 47], [88, 89], [89, 94]]
12	6	3	you know ,	24	73	1	B	21,24,32,36,38,45,47,63,67,88,89,94	[[21, 24], [32, 36], [36, 38], [45, 47], [63, 67], [88, 89], [89, 94]]
7	2	3	, uh ,	67	56	1	A	38,40,67,71,72,91,94	[[38, 40], [67, 71, 72], [71, 72], [91, 94]]
8	1	3	, you know	21	74	1	A	20,21,24,45,47,88,89,94	[[20, 21, 24], [21, 24], [45, 47], [88, 89], [89, 94]]
14	7	2	you know	21	74	1	A	20,21,24,32,36,38,45,47,63,67,69,88,89,94	[[20, 21, 24], [21, 24], [32, 36], [36, 38], [45, 47], [63, 67], [67, 69], [88, 89], [89, 94]]
13	8	2	uh-huh .	27	96	2	A	4,8,27,28,31,35,39,59,61,65,67,96,100	[[4, 8], [27, 28, 31], [28, 31], [31, 35], [35, 39], [59, 61], [61, 65], [65, 67], [96, 100]]
8	3	2	uh ,	67	56	1	A	38,40,42,67,71,72,91,94	[[38, 40, 42], [40, 42], [67, 71, 72], [71, 72], [91, 94]]
8	3	2	, i	19	52	3	A	16,18,19,20,36,38,67,68	[[16, 18, 19, 20], [18, 19, 20], [19, 20], [36, 38], [67, 68]]
10	3	2	, you	21	74	1	B	20,21,24,32,36,45,47,88,89,94	[[20, 21, 24], [21, 24], [32, 36], [45, 47], [88, 89], [89, 94]]
6	2	2	, and	26	67	1	B	21,26,46,47,85,88	[[21, 26], [46, 47], [85, 88]]
4	1	2	well ,	16	58	1	A	11,16,67,69	[[11, 16], [67, 69]]
8	1	2	. i	21	68	1	A	20,21,41,46,71,72,85,88	[[20, 21], [41, 46], [71, 72], [85, 88]]
5	1	2	i think	21	59	2	A	16,20,21,72,75	[[16, 20, 21], [20, 21], [72, 75]]
4	2	2	. and	67	9	1	B	66,67,71,75	[[66, 67, 71], [67, 71], [71, 75]]
6	2	2	yeah .	50	59	2	B	3,7,50,51,58,62	[[3, 7], [50, 51], [58, 62]]
4	2	2	, well	67	47	1	B	22,26,67,69	[[22, 26], [67, 69]]
2	0	2	and ,	56	3	1	A	53,56	[[53, 56]]
4	1	2	in the	14	60	1	B	11,14,66,71	[[11, 14], [66, 71]]
3	1	2	on the	70	5	3	B	67,70,72	[[67, 70, 72]]
2	0	2	, that's	13	3	2	A	10,13	[[10, 13]]
2	0	2	oh ,	14	1	1	B	13,14	[[13, 14]]
2	0	2	right .	87	5	3	B	82,87	[[82, 87]]
3	0	2	so ,	94	4	2	A	91,94,95	[[91, 94, 95]]
4	1	2	, but	38	24	2	B	19,23,38,43	[[19, 23], [38, 43]]
2	0	2	, he's	46	5	1	A	41,46	[[41, 46]]
2	0	2	i ,	67	1	2	A	66,67	[[66, 67]]
2	0	2	kind of	19	3	1	A	16,19	[[16, 19]]
2	0	2	, so	23	1	1	A	22,23	[[22, 23]]
2	0	2	, that	15	3	1	A	12,15	[[12, 15]]
2	0	2	i mean	20	1	1	B	19,20	[[19, 20]]
2	0	2	, it's	22	1	1	B	21,22	[[21, 22]]
2	0	2	he's like	54	5	1	B	49,54	[[49, 54]]
2	0	2	like ,	55	1	1	A	54,55	[[54, 55]]
2	0	2	oh .	93	3	1	A	90,93	[[90, 93]]
2	0	2	type of	75	3	1	A	72,75	[[72, 75]]
30	8	1	and	14	81	2	B	7,11,14,18,20,21,22,26,32,33,40,41,46,47,48,49,53,55,56,57,66,67,68,71,72,75,78,84,85,88	[[7, 11], [11, 14], [14, 18], [18, 20, 21, 22], [20, 21, 22], [21, 22, 26], [22, 26], [32, 33], [40, 41], [41, 46], [46, 47, 48, 49], [47, 48, 49], [48, 49, 53], [49, 53], [53, 55, 56, 57], [55, 56, 57], [56, 57], [66, 67, 68, 71], [67, 68, 71, 72], [68, 71, 72], [71, 72, 75], [72, 75], [75, 78], [84, 85, 88]]
29	12	1	i	11	86	3	A	6,10,11,12,14,16,18,19,20,21,23,36,38,41,44,46,47,54,56,66,67,68,71,72,75,77,85,88,92	[[6, 10, 11], [10, 11, 12, 14], [11, 12, 14, 16], [12, 14, 16], [14, 16, 18, 19], [16, 18, 19, 20, 21], [18, 19, 20, 21, 23], [19, 20, 21, 23], [20, 21, 23], [21, 23], [36, 38, 41], [38, 41], [41, 44, 46], [44, 46, 47], [46, 47], [54, 56], [66, 67, 68, 71], [67, 68, 71, 72], [68, 71, 72], [71, 72, 75], [72, 75, 77], [75, 77], [85, 88], [88, 92]]
28	7	1	the	14	88	1	B	11,14,15,16,19,32,36,40,46,48,49,53,54,55,56,63,66,67,69,70,71,72,75,84,85,88,97,99	[[11, 14, 15, 16], [14, 15, 16, 19], [15, 16, 19], [16, 19], [32, 36], [36, 40], [46, 48, 49], [48, 49, 53], [49, 53, 54], [53, 54, 55, 56], [54, 55, 56], [55, 56], [63, 66, 67], [66, 67, 69, 70, 71], [67, 69, 70, 71, 72], [69, 70, 71, 72], [70, 71, 72, 75], [71, 72, 75], [72, 75], [84, 85, 88], [85, 88], [97, 99]]
25	13	1	that	5	97	1	A	0,5,10,12,14,15,23,24,26,32,36,40,43,47,67,68,71,75,77,78,85,86,92,94,97	[[0, 5], [5, 10], [10, 12, 14, 15], [12, 14, 15], [14, 15], [23, 24, 26], [24, 26], [32, 36], [36, 40], [40, 43], [43, 47], [67, 68, 71], [68, 71], [71, 75], [75, 77, 78], [77, 78], [85, 86], [92, 94, 97]]
23	7	1	a	22	73	1	B	21,22,25,26,33,37,40,41,45,46,55,56,63,67,71,73,75,84,85,86,88,89,94	[[21, 22, 25, 26], [22, 25, 26], [25, 26], [33, 37], [37, 40, 41], [40, 41, 45], [41, 45, 46], [45, 46], [55, 56], [63, 67], [67, 71], [71, 73, 75], [73, 75], [84, 85, 86, 88, 89], [85, 86, 88, 89], [86, 88, 89], [88, 89], [89, 94]]
21	10	1	you	21	78	1	A	20,21,24,32,36,38,45,47,52,54,57,63,67,69,72,78,79,88,89,94,98	[[20, 21, 24], [21, 24], [32, 36], [36, 38], [45, 47], [47, 52], [52, 54, 57], [54, 57], [63, 67], [67, 69, 72], [69, 72], [78, 79], [88, 89], [89, 94], [94, 98]]
16	7	1	know	21	74	2	A	20,21,24,32,36,38,45,47,54,56,63,67,69,88,89,94	[[20, 21, 24], [21, 24], [32, 36], [36, 38], [45, 47], [54, 56], [63, 67], [67, 69], [88, 89], [89, 94]]
14	7	1	to	41	78	7	A	20,24,32,36,40,41,67,68,72,74,75,94,97,98	[[20, 24], [32, 36], [36, 40, 41], [40, 41], [67, 68, 72], [68, 72], [72, 74, 75], [74, 75], [94, 97, 98]]
13	5	1	is	20	71	1	B	15,20,22,25,40,41,43,46,53,54,56,84,86	[[15, 20], [20, 22, 25], [22, 25], [40, 41, 43], [41, 43, 46], [43, 46], [53, 54, 56], [54, 56], [84, 86]]
10	3	1	of	5	88	1	A	0,5,7,12,16,19,72,75,85,88	[[0, 5], [5, 7], [7, 12], [12, 16], [16, 19], [72, 75], [85, 88]]
10	6	1	was	29	61	4	A	12,14,29,33,36,44,47,67,71,73	[[12, 14], [29, 33], [33, 36], [44, 47], [67, 71], [71, 73]]
11	6	1	in	12	88	1	B	11,12,14,32,36,66,71,75,78,94,99	[[11, 12, 14], [12, 14], [32, 36], [66, 71], [71, 75], [75, 78], [94, 99]]
9	3	1	it	68	47	1	A	41,45,68,71,72,75,85,86,88	[[41, 45], [68, 71, 72], [71, 72, 75], [72, 75], [85, 86, 88]]
10	6	1	on	70	61	6	B	37,41,67,70,71,72,84,88,94,98	[[37, 41], [67, 70, 71, 72], [70, 71, 72], [71, 72], [84, 88], [94, 98]]
4	1	1	they	75	58	8	A	20,24,75,78	[[20, 24], [75, 78]]
6	3	1	well	16	58	1	A	11,16,22,26,67,69	[[11, 16], [22, 26], [67, 69]]
10	5	1	but	38	54	2	B	19,23,38,40,43,54,56,67,71,73	[[19, 23], [38, 40, 43], [40, 43], [54, 56], [67, 71], [71, 73]]
7	1	1	so	23	73	3	A	22,23,40,44,91,94,95	[[22, 23], [40, 44], [91, 94, 95]]
6	1	1	that's	13	60	2	A	10,13,20,22,69,70	[[10, 13], [20, 22], [69, 70]]
4	2	1	do	24	75	2	A	23,24,94,98	[[23, 24], [94, 98]]
5	0	1	for	22	50	2	B	21,22,67,70,71	[[21, 22], [67, 70, 71]]
5	1	1	it's	22	55	2	B	21,22,70,71,76	[[21, 22], [70, 71], [71, 76]]
4	1	1	like	54	8	1	A	47,49,54,55	[[47, 49], [49, 54], [54, 55]]
6	2	1	not	43	35	1	A	36,40,43,48,67,71	[[36, 40], [40, 43], [43, 48], [67, 71]]
5	1	1	oh	13	81	1	A	12,13,14,90,93	[[12, 13, 14], [13, 14], [90, 93]]
4	1	1	right	87	10	5	B	82,86,87,92	[[82, 86, 87], [86, 87], [87, 92]]
5	1	1	think	21	59	2	A	16,20,21,72,75	[[16, 20, 21], [20, 21], [72, 75]]
4	2	1	we	99	87	4	A	12,16,94,99	[[12, 16], [94, 99]]
4	1	1	have	71	26	1	B	46,48,71,72	[[46, 48], [71, 72]]
4	2	1	my	55	43	3	A	12,14,54,55	[[12, 14], [54, 55]]
4	1	1	what	15	20	2	A	0,2,15,20	[[0, 2], [15, 20]]
4	0	1	he's	46	13	1	A	41,46,49,54	[[41, 46], [46, 49], [49, 54]]
3	1	1	just	34	3	1	A	33,34,36	[[33, 34, 36]]
2	0	1	thing	75	5	4	A	70,75	[[70, 75]]
2	0	1	his	71	5	1	A	66,71	[[66, 71]]
2	0	1	if	94	5	1	B	89,94	[[89, 94]]
2	0	1	kind	19	3	2	A	16,19	[[16, 19]]
2	0	1	out	15	1	1	A	14,15	[[14, 15]]
3	0	1	really	71	10	1	B	66,71,76	[[66, 71], [71, 76]]
4	1	1	would	47	36	2	A	12,14,47,48	[[12, 14], [47, 48]]
2	0	1	mean	20	1	1	B	19,20	[[19, 20]]
2	0	1	were	5	5	1	A	0,5	[[0, 5]]
2	0	1	are	16	1	1	B	15,16	[[15, 16]]
2	0	1	can	78	3	1	B	75,78	[[75, 78]]
2	0	1	has	67	1	1	A	66,67	[[66, 67]]
2	0	1	little	78	3	1	B	75,78	[[75, 78]]
3	1	1	off	24	5	2	B	19,21,24	[[19, 21, 24]]
2	0	1	old	78	5	1	B	73,78	[[73, 78]]
2	0	1	probably	95	3	2	A	92,95	[[92, 95]]
2	0	1	some	68	1	1	B	67,68	[[67, 68]]
2	0	1	then	60	5	2	B	55,60	[[55, 60]]
2	0	1	too	67	1	2	A	66,67	[[66, 67]]
2	0	1	your	94	5	1	A	89,94	[[89, 94]]
2	0	1	an	72	5	1	B	67,72	[[67, 72]]
2	0	1	now	40	3	1	B	37,40	[[37, 40]]
