Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	2	3	, you know	5	107	1	A	2,5,105,109	[[2, 5], [105, 109]]
3	0	3	, uh ,	36	8	1	A	33,36,41	[[33, 36], [36, 41]]
2	0	3	, well ,	27	5	2	A	22,27	[[22, 27]]
2	0	3	and then go	108	3	1	B	105,108	[[105, 108]]
16	5	2	uh-huh .	16	116	2	B	3,7,16,20,25,32,34,38,81,84,87,90,91,112,114,119	[[3, 7], [16, 20], [20, 25], [32, 34], [34, 38], [81, 84], [84, 87], [87, 90, 91], [90, 91], [112, 114], [114, 119]]
13	5	2	uh ,	12	101	1	B	7,12,33,36,41,52,57,62,74,76,80,106,108	[[7, 12], [33, 36], [36, 41], [52, 57], [57, 62], [74, 76], [76, 80], [106, 108]]
7	5	2	, i	68	39	2	A	37,39,47,51,68,72,76	[[37, 39], [47, 51], [68, 72], [72, 76]]
8	4	2	, you	5	107	1	A	2,5,18,22,96,99,105,109	[[2, 5], [18, 22], [96, 99], [105, 109]]
6	4	2	yeah .	27	73	3	A	6,8,27,29,75,79	[[6, 8], [27, 29], [75, 79]]
3	0	2	, uh	36	8	1	A	33,36,41	[[33, 36], [36, 41]]
4	2	2	oh ,	28	75	2	A	27,28,98,102	[[27, 28], [98, 102]]
6	3	2	well ,	27	86	3	A	6,8,22,27,88,92	[[6, 8], [22, 27], [88, 92]]
2	0	2	, and	103	3	4	B	100,103	[[100, 103]]
5	2	2	and ,	103	8	3	A	100,102,103,104,108	[[100, 102, 103, 104], [102, 103, 104], [103, 104, 108]]
4	1	2	it .	70	42	2	A	65,70,105,107	[[65, 70], [105, 107]]
3	1	2	right .	46	7	2	B	43,46,50	[[43, 46], [46, 50]]
4	2	2	yeah ,	118	69	2	B	49,51,115,118	[[49, 51], [115, 118]]
3	1	2	and then	108	5	1	A	105,108,110	[[105, 108, 110]]
2	0	2	in a	58	3	2	B	55,58	[[55, 58]]
2	0	2	okay .	93	1	2	A	92,93	[[92, 93]]
2	0	2	a lot	37	1	1	A	36,37	[[36, 37]]
2	0	2	a few	89	1	1	A	88,89	[[88, 89]]
2	0	2	right ,	117	1	1	A	116,117	[[116, 117]]
2	0	2	that .	39	3	1	A	36,39	[[36, 39]]
2	0	2	they went	2	1	1	B	1,2	[[1, 2]]
