Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
7	2	4	, you know ,	39	98	2	A	34,36,39,76,79,127,132	[[34, 36, 39], [36, 39], [76, 79], [127, 132]]
9	2	3	, uh ,	23	74	1	B	18,23,44,46,49,79,80,91,92	[[18, 23], [44, 46, 49], [46, 49], [79, 80], [91, 92]]
9	4	3	you know ,	39	98	2	A	34,36,39,76,79,87,91,127,132	[[34, 36, 39], [36, 39], [76, 79], [87, 91], [127, 132]]
4	2	3	. yeah .	105	17	2	A	102,105,117,119	[[102, 105], [117, 119]]
2	0	3	, oh ,	101	3	1	B	98,101	[[98, 101]]
2	0	3	, i mean	81	5	1	A	76,81	[[76, 81]]
2	0	3	some of the	127	5	1	A	122,127	[[122, 127]]
2	0	3	well , i	104	1	1	B	103,104	[[103, 104]]
21	7	2	, i	28	119	4	B	13,15,25,28,75,76,81,87,90,91,92,96,101,103,104,109,115,116,120,127,132	[[13, 15], [25, 28], [75, 76], [76, 81], [87, 90, 91, 92], [90, 91, 92], [91, 92, 96], [92, 96], [96, 101], [101, 103, 104], [103, 104], [104, 109], [115, 116, 120], [116, 120], [127, 132]]
17	8	2	uh-huh .	19	124	2	A	6,10,19,20,55,56,58,62,76,77,82,108,109,113,126,128,130	[[6, 10], [19, 20], [55, 56, 58], [56, 58], [58, 62], [76, 77], [77, 82], [108, 109, 113], [109, 113], [126, 128, 130]]
13	5	2	uh ,	23	121	1	B	18,23,36,40,44,46,49,79,80,91,92,134,139	[[18, 23], [36, 40], [40, 44], [44, 46, 49], [46, 49], [79, 80], [91, 92], [134, 139]]
12	5	2	yeah .	59	120	5	A	2,6,8,59,63,102,105,114,115,117,119,122	[[2, 6], [6, 8], [59, 63], [102, 105], [114, 115, 117, 119], [115, 117, 119], [117, 119, 122]]
9	5	2	i think	18	133	4	B	1,3,5,13,18,104,109,132,134	[[1, 3, 5], [3, 5], [13, 18], [104, 109], [132, 134]]
11	4	2	know ,	39	98	1	B	34,36,39,76,79,87,91,115,116,127,132	[[34, 36, 39], [36, 39], [76, 79], [87, 91], [115, 116], [127, 132]]
10	5	2	oh ,	44	90	1	A	11,13,41,44,48,51,53,96,98,101	[[11, 13], [41, 44], [44, 48], [48, 51, 53], [51, 53], [96, 98, 101]]
9	4	2	you know	39	98	2	A	34,36,39,76,79,87,91,127,132	[[34, 36, 39], [36, 39], [76, 79], [87, 91], [127, 132]]
9	3	2	yeah ,	39	53	1	B	38,39,45,46,76,81,87,90,91	[[38, 39], [45, 46], [76, 81], [87, 90, 91]]
7	2	2	, you	39	98	2	A	34,36,39,76,79,127,132	[[34, 36, 39], [36, 39], [76, 79], [127, 132]]
4	2	2	um ,	100	87	3	B	13,15,99,100	[[13, 15], [99, 100]]
4	1	2	, it's	51	72	1	B	46,51,116,118	[[46, 51], [116, 118]]
2	0	2	that ,	80	5	2	B	75,80	[[75, 80]]
4	1	2	, the	79	46	1	B	76,79,120,122	[[76, 79], [120, 122]]
2	0	2	and ,	18	5	1	B	13,18	[[13, 18]]
2	0	2	in the	120	5	2	B	115,120	[[115, 120]]
3	0	2	well ,	103	4	1	B	100,103,104	[[100, 103, 104]]
2	0	2	, and	79	3	1	B	76,79	[[76, 79]]
5	2	2	i don't	90	44	1	B	85,90,92,127,129	[[85, 90], [90, 92], [127, 129]]
4	2	2	no ,	132	125	2	B	11,15,132,136	[[11, 15], [132, 136]]
4	1	2	. and	23	14	1	A	18,23,31,32	[[18, 23], [31, 32]]
2	0	2	i ,	90	5	1	B	85,90	[[85, 90]]
2	0	2	of the	127	5	1	B	122,127	[[122, 127]]
3	0	2	that .	18	8	2	B	13,18,21	[[13, 18], [18, 21]]
3	0	2	for ,	39	8	1	A	36,39,44	[[36, 39], [39, 44]]
3	1	2	kind of	132	7	4	B	125,127,132	[[125, 127], [127, 132]]
2	0	2	it's ,	79	3	2	A	76,79	[[76, 79]]
2	0	2	, but	91	1	2	A	90,91	[[90, 91]]
2	0	2	, what	91	1	1	B	90,91	[[90, 91]]
2	0	2	and a	18	5	1	B	13,18	[[13, 18]]
2	0	2	have to	109	5	2	A	104,109	[[104, 109]]
2	0	2	i was	14	3	1	B	11,14	[[11, 14]]
2	0	2	so ,	118	3	1	A	115,118	[[115, 118]]
2	0	2	we have	92	5	1	B	87,92	[[87, 92]]
2	0	2	, i'm	85	5	1	A	80,85	[[80, 85]]
2	0	2	. it	127	5	1	A	122,127	[[122, 127]]
2	0	2	four and	23	5	1	A	18,23	[[18, 23]]
46	18	1	i	14	133	5	B	1,3,5,11,13,14,15,18,25,28,29,31,34,36,49,50,57,60,67,69,75,76,81,83,85,86,87,90,91,92,96,100,101,103,104,109,115,116,117,120,122,125,127,129,132,134	[[1, 3, 5], [3, 5], [11, 13, 14, 15], [13, 14, 15, 18], [14, 15, 18], [15, 18], [25, 28, 29], [28, 29, 31], [29, 31, 34], [31, 34, 36], [34, 36], [49, 50], [57, 60], [67, 69], [75, 76], [76, 81], [81, 83, 85, 86], [83, 85, 86, 87], [85, 86, 87, 90], [86, 87, 90, 91], [87, 90, 91, 92], [90, 91, 92], [91, 92, 96], [92, 96], [96, 100, 101], [100, 101, 103, 104], [101, 103, 104], [103, 104], [104, 109], [115, 116, 117, 120], [116, 117, 120], [117, 120, 122], [120, 122, 125], [122, 125, 127], [125, 127, 129], [127, 129, 132], [129, 132, 134]]
