Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	, you know ,	23	1	4	B	22,23	[[22, 23]]
2	0	3	, uh ,	13	1	4	B	12,13	[[12, 13]]
2	0	3	you know ,	23	1	4	B	22,23	[[22, 23]]
2	0	3	, i ,	23	1	1	B	22,23	[[22, 23]]
2	0	3	, we are	1	1	1	B	0,1	[[0, 1]]
2	0	3	, the number	51	3	1	B	48,51	[[48, 51]]
2	0	3	i'm not ,	113	3	1	B	110,113	[[110, 113]]
3	1	2	uh ,	13	5	5	B	8,12,13	[[8, 12, 13], [12, 13]]
6	2	2	, i	23	71	5	B	20,22,23,88,90,91	[[20, 22, 23], [22, 23], [88, 90, 91]]
2	0	2	, uh	13	1	4	B	12,13	[[12, 13]]
2	0	2	know ,	23	1	4	B	22,23	[[22, 23]]
2	0	2	you know	23	1	4	B	22,23	[[22, 23]]
3	1	2	, the	51	5	1	B	46,48,51	[[46, 48, 51]]
2	0	2	, you	23	1	4	B	22,23	[[22, 23]]
2	0	2	the ,	81	1	5	B	80,81	[[80, 81]]
2	0	2	in the	103	1	1	B	102,103	[[102, 103]]
2	0	2	so ,	99	3	6	B	96,99	[[96, 99]]
3	1	2	, i'm	41	3	1	B	40,41,43	[[40, 41, 43]]
2	0	2	i ,	23	1	1	B	22,23	[[22, 23]]
2	0	2	i don't	39	1	1	B	38,39	[[38, 39]]
2	0	2	it's a	5	3	1	B	2,5	[[2, 5]]
2	0	2	, we	1	1	1	B	0,1	[[0, 1]]
2	0	2	oh ,	99	1	3	B	98,99	[[98, 99]]
2	0	2	you ,	95	3	2	B	92,95	[[92, 95]]
2	0	2	a navy	41	1	1	B	40,41	[[40, 41]]
17	3	1	i	15	83	4	B	10,15,20,21,22,23,38,39,41,74,75,86,88,90,91,92,93	[[10, 15], [20, 21, 22, 23], [22, 23], [38, 39, 41], [74, 75], [86, 88, 90, 91], [88, 90, 91, 92, 93], [90, 91, 92, 93], [92, 93]]
19	7	1	a	5	113	2	B	0,2,5,36,38,39,40,41,46,50,51,92,94,96,97,101,110,111,113	[[0, 2, 5], [2, 5], [36, 38, 39, 40, 41], [38, 39, 40, 41], [40, 41], [46, 50, 51], [50, 51], [92, 94, 96, 97], [94, 96, 97], [96, 97, 101], [110, 111, 113]]
8	2	1	in	19	87	5	B	16,19,38,40,41,43,102,103	[[16, 19], [38, 40, 41, 43], [40, 41, 43], [102, 103]]
16	2	1	is	7	109	1	B	2,7,10,11,16,19,36,39,48,50,51,102,106,107,110,111	[[2, 7], [10, 11], [16, 19], [36, 39], [48, 50, 51], [50, 51], [102, 106, 107], [106, 107, 110, 111]]
3	1	1	uh	13	5	5	B	8,12,13	[[8, 12, 13], [12, 13]]
9	1	1	you	23	77	4	B	22,23,80,85,90,92,95,96,99	[[22, 23], [80, 85], [90, 92, 95], [92, 95], [96, 99]]
8	0	1	so	3	105	1	B	0,3,22,27,96,99,100,105	[[0, 3], [22, 27], [96, 99], [100, 105]]
7	1	1	it	11	37	3	B	8,10,11,38,39,40,45	[[8, 10, 11], [10, 11], [38, 39], [40, 45]]
8	2	1	it's	5	99	2	B	2,4,5,36,39,96,100,101	[[2, 4, 5], [4, 5], [36, 39], [96, 100, 101]]
2	0	1	of	85	3	4	B	82,85	[[82, 85]]
3	1	1	i'm	41	3	1	B	40,41,43	[[40, 41, 43]]
7	3	1	was	47	45	4	B	42,46,47,82,84,85,87	[[42, 46, 47], [46, 47], [82, 84, 85, 87]]
2	0	1	would	41	1	5	B	40,41	[[40, 41]]
2	0	1	to	97	1	2	B	96,97	[[96, 97]]
2	0	1	are	1	1	1	B	0,1	[[0, 1]]
2	0	1	don't	39	1	1	B	38,39	[[38, 39]]
5	1	1	house	19	81	1	B	16,19,92,94,97	[[16, 19], [92, 94, 97]]
2	0	1	we	1	1	1	B	0,1	[[0, 1]]
4	0	1	have	23	83	1	B	22,23,104,105	[[22, 23], [104, 105]]
2	0	1	an	7	3	1	B	4,7	[[4, 7]]
2	0	1	be	41	1	2	B	40,41	[[40, 41]]
2	0	1	navy	41	1	1	B	40,41	[[40, 41]]
3	1	1	public	111	3	2	B	108,110,111	[[108, 110, 111]]
