Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	i , actually , i like	25	1	1	B	24,25	[[24, 25]]
2	0	4	, actually , i	25	1	1	B	24,25	[[24, 25]]
2	0	4	, uh , i	57	1	1	B	56,57	[[56, 57]]
2	0	3	, i like	25	1	1	B	24,25	[[24, 25]]
3	1	3	uh , i	57	5	2	B	52,56,57	[[52, 56, 57]]
2	0	3	i have never	27	1	1	B	26,27	[[26, 27]]
10	2	2	uh ,	1	57	1	B	0,1,24,26,28,29,52,55,56,57	[[0, 1], [24, 26, 28, 29], [26, 28, 29], [28, 29], [52, 55, 56, 57]]
4	0	2	stick shift	45	5	3	B	42,45,46,47	[[42, 45, 46, 47]]
4	0	2	i ,	25	33	1	B	24,25,52,57	[[24, 25], [52, 57]]
2	0	2	, yeah	59	1	3	B	58,59	[[58, 59]]
2	0	2	i have	27	1	1	B	26,27	[[26, 27]]
2	0	2	more control	53	1	1	B	52,53	[[52, 53]]
2	0	2	power locks	15	5	2	B	10,15	[[10, 15]]
2	0	2	ever had	21	3	1	B	18,21	[[18, 21]]
2	0	2	feel like	53	1	1	B	52,53	[[52, 53]]
2	0	2	i've had	7	1	1	B	6,7	[[6, 7]]
2	0	2	just ,	11	1	1	B	10,11	[[10, 11]]
2	0	2	sports cars	51	5	1	B	46,51	[[46, 51]]
2	0	2	the car	53	1	1	B	52,53	[[52, 53]]
2	0	2	to find	45	3	1	B	42,45	[[42, 45]]
2	0	2	you ?	17	5	1	B	12,17	[[12, 17]]
9	1	1	i	25	33	2	B	24,25,26,27,38,41,52,56,57	[[24, 25, 26, 27], [26, 27], [38, 41], [52, 56, 57], [56, 57]]
5	1	1	a	23	19	4	B	18,23,34,35,37	[[18, 23], [34, 35, 37]]
2	0	1	and	5	3	1	B	2,5	[[2, 5]]
4	0	1	have	21	9	1	B	18,21,26,27	[[18, 21], [26, 27]]
5	1	1	it	11	33	2	B	6,8,11,34,39	[[6, 8, 11], [8, 11], [34, 39]]
5	1	1	it's	11	37	1	B	8,11,42,43,45	[[8, 11], [42, 43, 45]]
2	0	1	to	45	3	2	B	42,45	[[42, 45]]
2	0	1	that	7	1	1	B	6,7	[[6, 7]]
4	0	1	stick	45	5	3	B	42,45,46,47	[[42, 45, 46, 47]]
3	1	1	an	19	3	1	B	18,19,21	[[18, 19, 21]]
2	0	1	cars	51	5	3	B	46,51	[[46, 51]]
4	0	1	had	7	15	1	B	6,7,18,21	[[6, 7], [18, 21]]
3	1	1	just	11	3	2	B	8,10,11	[[8, 10, 11]]
2	0	1	of	53	1	3	B	52,53	[[52, 53]]
2	0	1	more	53	1	1	B	52,53	[[52, 53]]
2	0	1	i've	7	1	1	B	6,7	[[6, 7]]
2	0	1	power	15	5	2	B	10,15	[[10, 15]]
2	0	1	why	41	3	1	B	38,41	[[38, 41]]
2	0	1	most	51	5	1	B	46,51	[[46, 51]]
2	0	1	never	27	1	1	B	26,27	[[26, 27]]
