Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	, uh ,	21	5	1	B	18,21,23	[[18, 21, 23]]
3	1	2	uh ,	21	5	1	B	18,21,23	[[18, 21, 23]]
3	1	2	last year	51	3	1	B	50,51,53	[[50, 51, 53]]
3	1	2	oh .	73	5	2	B	68,70,73	[[68, 70, 73]]
2	0	2	i guess	11	1	1	B	10,11	[[10, 11]]
2	0	2	ten .	79	1	1	B	78,79	[[78, 79]]
2	0	2	the deer	37	3	1	B	34,37	[[34, 37]]
2	0	2	think you	15	1	1	B	14,15	[[14, 15]]
2	0	1	yeah	63	1	1	B	62,63	[[62, 63]]
4	0	1	the	27	13	2	B	24,27,34,37	[[24, 27], [34, 37]]
4	0	1	a	23	57	1	B	18,23,74,75	[[18, 23], [74, 75]]
4	0	1	is	11	19	2	B	10,11,26,29	[[10, 11], [26, 29]]
4	0	1	we	27	29	2	B	22,27,50,51	[[22, 27], [50, 51]]
2	0	1	you	15	1	1	B	14,15	[[14, 15]]
5	1	1	deer	23	21	1	B	18,23,34,37,39	[[18, 23], [34, 37, 39]]
3	1	1	good	29	3	2	B	26,28,29	[[26, 28, 29]]
2	0	1	think	15	1	1	B	14,15	[[14, 15]]
2	0	1	dinner	31	1	2	B	30,31	[[30, 31]]
2	0	1	in	27	3	1	B	24,27	[[24, 27]]
2	0	1	do	25	3	1	B	22,25	[[22, 25]]
2	0	1	meat	57	3	1	B	54,57	[[54, 57]]
