Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	5	i , uh , i	31	3	2	B	28,31	[[28, 31]]
2	0	4	i , uh ,	31	3	3	B	28,31	[[28, 31]]
2	0	3	, uh ,	31	3	4	B	28,31	[[28, 31]]
2	0	3	uh , i	31	3	4	B	28,31	[[28, 31]]
2	0	3	, i think	49	1	2	B	48,49	[[48, 49]]
2	0	2	, i	31	3	3	B	28,31	[[28, 31]]
2	0	2	uh ,	31	3	6	B	28,31	[[28, 31]]
2	0	2	i ,	31	3	4	B	28,31	[[28, 31]]
2	0	2	know ,	39	1	3	B	38,39	[[38, 39]]
2	0	2	i think	49	1	1	B	48,49	[[48, 49]]
2	0	2	should be	3	3	1	B	0,3	[[0, 3]]
2	0	2	, i've	17	1	1	B	16,17	[[16, 17]]
2	0	2	called ,	53	1	1	B	52,53	[[52, 53]]
2	0	2	if it	49	3	1	B	46,49	[[46, 49]]
2	0	2	love to	53	1	1	B	52,53	[[52, 53]]
2	0	2	you have	35	5	1	B	30,35	[[30, 35]]
9	1	1	i	13	41	3	B	8,13,18,19,28,31,46,48,49	[[8, 13], [18, 19], [28, 31], [46, 48, 49], [48, 49]]
4	0	1	that	33	7	4	B	30,33,36,37	[[30, 33], [36, 37]]
4	0	1	know	31	9	4	B	30,31,38,39	[[30, 31], [38, 39]]
5	1	1	to	33	23	2	B	30,33,35,52,53	[[30, 33, 35], [52, 53]]
2	0	1	think	49	1	3	B	48,49	[[48, 49]]
4	0	1	are	35	21	3	B	30,35,46,51	[[30, 35], [46, 51]]
4	0	1	be	3	49	1	B	0,3,46,49	[[0, 3], [46, 49]]
3	1	1	it	49	3	1	B	46,48,49	[[46, 48, 49], [48, 49]]
2	0	1	jury	35	5	4	B	30,35	[[30, 35]]
2	0	1	should	3	3	1	B	0,3	[[0, 3]]
2	0	1	would	49	1	2	B	48,49	[[48, 49]]
2	0	1	called	53	1	2	B	52,53	[[52, 53]]
2	0	1	have	35	5	1	B	30,35	[[30, 35]]
2	0	1	never	17	1	2	B	16,17	[[16, 17]]
2	0	1	could	37	1	1	B	36,37	[[36, 37]]
2	0	1	i've	17	1	1	B	16,17	[[16, 17]]
