Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	5	, uh , i ,	91	1	2	B	90,91	[[90, 91]]
2	0	5	, you know , i	41	5	1	B	36,41	[[36, 41]]
2	0	4	, you know ,	41	5	2	B	36,41	[[36, 41]]
2	0	4	you know , i	41	5	1	B	36,41	[[36, 41]]
2	0	3	, uh ,	91	1	8	B	90,91	[[90, 91]]
4	0	3	you know ,	41	13	3	B	36,41,46,49	[[36, 41], [46, 49]]
2	0	3	uh , i	91	1	2	B	90,91	[[90, 91]]
2	0	3	no . no	67	1	1	B	66,67	[[66, 67]]
2	0	3	still good ,	19	1	1	B	18,19	[[18, 19]]
6	0	2	uh ,	91	27	13	B	90,91,94,99,114,117	[[90, 91], [94, 99], [114, 117]]
9	1	2	, i	41	81	3	B	36,41,90,91,104,109,114,116,117	[[36, 41], [90, 91], [104, 109], [114, 116, 117]]
2	0	2	, uh	91	1	9	B	90,91	[[90, 91]]
2	0	2	, you	41	5	2	B	36,41	[[36, 41]]
2	0	2	and ,	19	1	1	B	18,19	[[18, 19]]
2	0	2	, if	73	1	2	B	72,73	[[72, 73]]
2	0	2	a nissan	25	3	2	B	22,25	[[22, 25]]
4	2	2	classical music	121	5	3	B	116,118,120,121	[[116, 118, 120, 121]]
2	0	2	it was	49	5	2	B	44,49	[[44, 49]]
2	0	2	well ,	7	3	1	B	4,7	[[4, 7]]
2	0	2	a used	5	1	1	B	4,5	[[4, 5]]
3	1	2	had a	35	3	1	B	34,35,37	[[34, 35, 37]]
2	0	2	have the	79	3	2	B	76,79	[[76, 79]]
2	0	2	i ,	91	1	2	B	90,91	[[90, 91]]
2	0	2	i had	37	3	1	B	34,37	[[34, 37]]
2	0	2	listen to	127	1	2	B	126,127	[[126, 127]]
2	0	2	looking for	95	1	2	B	94,95	[[94, 95]]
2	0	2	no .	67	1	1	B	66,67	[[66, 67]]
2	0	2	, it	49	1	1	B	48,49	[[48, 49]]
2	0	2	, while	19	1	1	B	18,19	[[18, 19]]
2	0	2	a great	47	1	1	B	46,47	[[46, 47]]
2	0	2	a new	7	3	1	B	4,7	[[4, 7]]
2	0	2	anything else	127	1	1	B	126,127	[[126, 127]]
2	0	2	been sorry	15	1	1	B	14,15	[[14, 15]]
2	0	2	compact disc	133	5	1	B	128,133	[[128, 133]]
2	0	2	go back	109	3	1	B	106,109	[[106, 109]]
2	0	2	have two	75	1	1	B	74,75	[[74, 75]]
2	0	2	i spent	39	1	1	B	38,39	[[38, 39]]
2	0	2	i'd like	129	1	1	B	128,129	[[128, 129]]
2	0	2	on that	39	1	1	B	38,39	[[38, 39]]
2	0	2	reliable .	19	1	1	B	18,19	[[18, 19]]
2	0	2	the oasis	129	3	1	B	126,129	[[126, 129]]
2	0	2	to my	109	3	1	B	106,109	[[106, 109]]
