Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	3	, yeah .	15	5	1	B	12,15,17	[[12, 15, 17]]
7	1	2	yeah .	15	25	3	B	12,15,17,24,25,32,37	[[12, 15, 17], [24, 25], [32, 37]]
3	1	2	, yeah	15	5	2	B	12,15,17	[[12, 15, 17]]
13	3	1	yeah	15	29	5	B	12,15,17,24,25,27,28,29,32,37,38,39,41	[[12, 15, 17], [24, 25, 27, 28, 29], [28, 29], [32, 37], [38, 39, 41]]
5	1	1	you	11	23	1	B	6,11,24,27,29	[[6, 11], [24, 27, 29]]
5	1	1	it	51	15	3	B	50,51,55,60,65	[[50, 51, 55], [60, 65]]
2	0	1	a	47	3	1	B	44,47	[[44, 47]]
7	1	1	like	29	45	2	B	24,29,54,55,57,64,69	[[24, 29], [54, 55, 57], [64, 69]]
2	0	1	of	47	3	3	B	44,47	[[44, 47]]
3	1	1	to	41	3	3	B	40,41,43	[[40, 41, 43]]
3	1	1	know	27	5	2	B	24,27,29	[[24, 27, 29]]
5	1	1	really	47	7	2	B	46,47,49,50,53	[[46, 47, 49], [50, 53]]
2	0	1	have	27	5	1	B	22,27	[[22, 27]]
2	0	1	if	59	3	1	B	56,59	[[56, 59]]
