Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	the , the penalty	67	1	1	B	66,67	[[66, 67]]
2	0	3	the , the	67	1	3	B	66,67	[[66, 67]]
2	0	2	, the	67	1	3	B	66,67	[[66, 67]]
2	0	2	think it	17	3	2	B	14,17	[[14, 17]]
2	0	2	because the	21	1	1	B	20,21	[[20, 21]]
2	0	2	it does	17	3	1	B	14,17	[[14, 17]]
2	0	2	the penalty	67	1	1	B	66,67	[[66, 67]]
2	0	1	and	51	1	2	B	50,51	[[50, 51]]
5	1	1	you	27	15	1	B	22,27,32,34,37	[[22, 27], [32, 34, 37], [34, 37]]
6	2	1	it	17	17	4	B	12,14,16,17,26,29	[[12, 14, 16, 17], [14, 16, 17], [16, 17], [26, 29]]
2	0	1	not	23	3	3	B	20,23	[[20, 23]]
2	0	1	so	7	5	1	B	2,7	[[2, 7]]
2	0	1	a	25	3	3	B	22,25	[[22, 25]]
2	0	1	was	61	3	4	B	58,61	[[58, 61]]
2	0	1	because	21	1	1	B	20,21	[[20, 21]]
2	0	1	penalty	67	1	2	B	66,67	[[66, 67]]
2	0	1	does	17	3	1	B	14,17	[[14, 17]]
3	1	1	maryland	13	3	2	B	10,12,13	[[10, 12, 13]]
