Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
5	1	3	, uh ,	7	11	3	B	4,6,7,10,15	[[4, 6, 7], [6, 7], [10, 15]]
2	0	3	, i love	45	3	1	B	42,45	[[42, 45]]
2	0	3	not , uh	15	5	1	B	10,15	[[10, 15]]
7	1	2	uh ,	1	15	1	B	0,1,4,6,7,10,15	[[0, 1], [4, 6, 7], [6, 7], [10, 15]]
5	1	2	, uh	7	11	3	B	4,6,7,10,15	[[4, 6, 7], [6, 7], [10, 15]]
2	0	2	, it's	17	1	5	B	16,17	[[16, 17]]
2	0	2	are you	63	5	2	B	58,63	[[58, 63]]
2	0	2	i've been	53	1	1	B	52,53	[[52, 53]]
2	0	2	of the	17	1	1	B	16,17	[[16, 17]]
2	0	2	different because	17	1	1	B	16,17	[[16, 17]]
2	0	2	my ,	81	5	1	B	76,81	[[76, 81]]
2	0	2	new mexico	51	1	1	B	50,51	[[50, 51]]
2	0	2	the ,	21	5	1	B	16,21	[[16, 21]]
2	0	2	the chalk	17	1	1	B	16,17	[[16, 17]]
6	0	1	you	7	59	2	B	4,7,44,49,58,63	[[4, 7], [44, 49], [58, 63]]
2	0	1	a	79	1	3	B	78,79	[[78, 79]]
6	2	1	to	3	55	1	B	2,3,50,52,53,57	[[2, 3], [50, 52, 53], [52, 53, 57]]
4	0	1	in	7	27	1	B	6,7,30,33	[[6, 7], [30, 33]]
3	1	1	and	53	3	3	B	50,52,53	[[50, 52, 53]]
6	0	1	it's	17	39	5	B	16,17,24,25,50,55	[[16, 17], [24, 25], [50, 55]]
2	0	1	of	17	1	4	B	16,17	[[16, 17]]
5	1	1	i've	53	7	1	B	50,52,53,56,57	[[50, 52, 53], [52, 53, 56, 57]]
4	0	1	are	63	23	4	B	58,63,76,81	[[58, 63], [76, 81]]
2	0	1	do	33	3	2	B	30,33	[[30, 33]]
3	1	1	colorado	53	5	1	B	50,53,55	[[50, 53, 55]]
2	0	1	not	15	5	2	B	10,15	[[10, 15]]
2	0	1	so	33	3	1	B	30,33	[[30, 33]]
2	0	1	because	17	1	1	B	16,17	[[16, 17]]
3	1	1	canada	73	3	1	B	72,73,75	[[72, 73, 75]]
3	1	1	copper	57	5	2	B	52,54,57	[[52, 54, 57]]
2	0	1	ski	47	3	1	B	44,47	[[44, 47]]
2	0	1	different	17	1	1	B	16,17	[[16, 17]]
2	0	1	kids	77	1	1	B	76,77	[[76, 77]]
2	0	1	only	57	1	1	B	56,57	[[56, 57]]
