ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5390625	0.30146491904394757	0.7889294403892944	0.4609375	0.39481268011527376	0.2110705596107056	0.208	0.5342465753424658	207.0	0.153219837157661	0.7120651369356032	1.4618456557613215	1.5912280701754387	5.0	49.0	0.1225	0.42	1.0889465390884652	1.3548387096774193	4.0
2072-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.4807692307692308	0.30716723549488056	0.7430262045646661	0.5192307692307693	0.3782894736842105	0.2569737954353339	0.234375	0.5	144.0	0.1561822125813449	0.6496746203904555	1.3649475480262567	1.5055248618784531	5.0	47.0	0.13583815028901733	0.4479768786127168	1.0749984582183143	1.3539823008849559	4.0
2107-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5824175824175825	0.39720812182741116	0.7262672811059908	0.4175824175824176	0.44276094276094274	0.27373271889400924	0.23593073593073594	0.5023041474654378	263.0	0.1581479254359591	0.7113650030066145	1.5554554269824221	1.675	5.0	97.0	0.1426470588235294	0.5058823529411764	1.3147910148565811	1.5308641975308641	5.0
2120-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.0	0.0660377358490566	0.8091603053435115	1.0	0.0	0.19083969465648856	0.09375	0.3333333333333333	7.0	0.061946902654867256	0.23893805309734514	1.1488348542809166	1.4285714285714286	3.0	1.0	0.03125	0.09375	-0.0	1.0	1.0
2149-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.46923076923076923	0.3916083916083916	0.6749831422791639	0.5307692307692308	0.34024896265560167	0.32501685772083616	0.23850574712643677	0.4129353233830846	166.0	0.15601503759398497	0.6484962406015038	1.4015198446089487	1.5325581395348837	5.0	71.0	0.13051470588235295	0.48713235294117646	1.4315268927360238	1.5942857142857143	4.0
2157-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6891891891891891	0.2744755244755245	0.6833930704898447	0.3108108108108108	0.41132075471698115	0.31660692951015534	0.2222222222222222	0.3870967741935484	95.0	0.15497553017944535	0.5889070146818923	1.4013986790884545	1.5381355932203389	4.0	41.0	0.13398692810457516	0.42810457516339867	1.3087934954116298	1.5326086956521738	3.0
2187-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.75	0.22854640980735552	0.7674731182795699	0.25	0.48265895953757226	0.2325268817204301	0.17525773195876287	0.5112781954887218	190.0	0.15873015873015872	0.6641604010025063	1.398793949204798	1.5369261477045908	4.0	56.0	0.1396508728179551	0.49625935162094764	1.1845541698497837	1.4142857142857144	5.0
2220-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5036496350364964	0.3601083032490975	0.7367021276595744	0.49635036496350365	0.39141414141414144	0.2632978723404255	0.2485207100591716	0.509090909090909	194.0	0.1660958904109589	0.6977739726027398	1.4517066035217323	1.6214574898785425	4.0	68.0	0.14945054945054945	0.49230769230769234	1.1685376777099865	1.412121212121212	3.0
2231-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6363636363636364	0.22827346465816917	0.732597623089983	0.36363636363636365	0.4253968253968254	0.267402376910017	0.23841059602649006	0.4897959183673469	134.0	0.14709110867178923	0.6432491767288694	1.4321911301711117	1.5806451612903225	4.0	47.0	0.12947658402203857	0.43526170798898073	1.234179697462059	1.4298245614035088	4.0
2247-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.717391304347826	0.22832369942196531	0.6325411334552102	0.2826086956521739	0.3781094527363184	0.36745886654478976	0.2808219178082192	0.3942307692307692	52.0	0.13866666666666666	0.5333333333333333	1.3323762892546998	1.4923076923076923	4.0	28.0	0.1222707423580786	0.39737991266375544	1.213423574358165	1.4285714285714286	4.0
