ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	107.0	1644.0	128.0	0.07785888077858881	0.32116788321167883	0.17607223476297967	1.281790135963658	1.458984375	5.0
2072-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	85.0	1183.0	104.0	0.08791208791208792	0.3254437869822485	0.189873417721519	1.0813493200752469	1.360313315926893	3.0
2107-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	173.0	2170.0	182.0	0.08387096774193549	0.4096774193548387	0.1912280701754386	1.2407183917947684	1.4322981366459628	5.0
2120-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	14.0	131.0	4.0	0.030534351145038167	0.05343511450381679	0.07894736842105263	-0.0	1.0	1.0
2149-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	125.0	1483.0	130.0	0.08766014834794336	0.3749157113958193	0.1781115879828326	1.2392428461393392	1.450199203187251	4.0
2157-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	82.0	837.0	74.0	0.0884109916367981	0.31780167264038234	0.1643835616438356	1.271303642148392	1.4863813229571985	3.0
2187-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	110.0	1488.0	112.0	0.07526881720430108	0.28763440860215056	0.15011037527593818	1.1459945470084787	1.3851063829787233	4.0
2220-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	119.0	1504.0	137.0	0.09109042553191489	0.3683510638297872	0.20047732696897375	1.2212012804264212	1.470703125	5.0
2231-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	96.0	1178.0	99.0	0.08404074702886248	0.28098471986417656	0.1909814323607427	1.1069782310957907	1.3788659793814433	4.0
2247-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	57.0	547.0	46.0	0.08409506398537477	0.283363802559415	0.19617224880382775	0.8485850367402011	1.2321428571428572	3.0
