Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	, I'm	13	M	5, 17
2	2	, my	5	M	41, 45
2	2	Well ,	37	M	5, 41
2	2	Why do	7	M	37, 43
2	2	You know	27	M	3, 29
2	2	do you	33	M	11, 43
2	2	know ,	29	M	1, 29
6	1	do	33	M	11, 13, 19, 37, 39, 43
6	1	you	43	M	1, 11, 15, 25, 39, 43
4	1	the	25	M	15, 23, 35, 39
3	1	I'm	23	M	5, 17, 27
3	1	You	27	M	3, 9, 29
2	1	I	31	M	1, 31
2	1	It's	17	M	1, 17
2	1	So	5	M	35, 39
2	1	a	13	M	17, 29
2	1	and	11	M	23, 33
2	1	are	13	M	23, 35
2	1	get	11	M	15, 25
2	1	i	17	M	3, 19
2	1	in	25	M	5, 29
2	1	mean	13	M	3, 15
2	1	not	15	M	13, 27
2	1	sure	11	M	17, 27
2	1	they	5	M	15, 19
2	1	to	9	M	13, 21
2	1	what	11	M	3, 13

