Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	, well , you know ,	88	10	1	M	79, 88
2	2	5	, uh , I don't	101	100	1	A	2, 101
8	7	4	, you know ,	79	97	4	A	2, 36, 54, 74, 79, 82, 88, 98
2	1	4	, uh , I	101	100	1	A	2, 101
2	2	4	you know , that's	79	66	1	A	14, 79
9	1	3	you know ,	79	97	5	A	2, 14, 36, 54, 74, 79, 82, 88, 98
8	7	3	, uh ,	79	111	3	A	0, 2, 22, 79, 82, 88, 101, 110
6	6	3	a lot of	111	112	5	A	0, 22, 36, 82, 88, 111
5	5	3	, I know	36	71	1	M	21, 36, 67, 82, 91
3	1	3	, I don't	101	100	2	A	2, 88, 101
3	3	3	, I think	101	66	2	A	36, 48, 101
3	1	3	, well ,	110	32	1	M	79, 88, 110
3	3	3	, yeah .	8	44	1	M	3, 8, 46
3	3	3	. I think	42	32	1	M	33, 42, 64
2	2	3	I know ,	67	20	1	A	48, 67
2	2	3	I think it's	97	50	1	A	48, 97
2	2	3	I think you	70	38	1	M	33, 70
2	2	3	Yeah , we	111	110	1	A	2, 111
2	2	3	know , I	82	16	1	M	67, 82
15	9	2	, I	5	100	1	A	2, 5, 6, 21, 36, 40, 48, 67, 68, 82, 84, 88, 91, 98, 101
11	3	2	know ,	67	97	5	A	2, 14, 36, 48, 54, 67, 74, 79, 82, 88, 98
9	9	2	, and	9	89	2	A	0, 2, 9, 18, 52, 65, 68, 77, 88
9	1	2	I think	83	69	1	M	33, 36, 42, 48, 64, 70, 83, 97, 101
9	1	2	uh ,	103	111	3	A	0, 2, 22, 79, 82, 88, 101, 103, 110
8	1	2	, uh	101	111	3	A	0, 2, 22, 79, 82, 88, 101, 110
7	1	2	I know	95	75	1	M	21, 36, 48, 67, 82, 91, 95
7	5	2	Yeah ,	9	110	2	A	2, 8, 9, 48, 91, 101, 111
7	1	2	a lot	111	112	6	A	0, 22, 36, 82, 88, 100, 111
6	3	2	. I	40	32	2	M	33, 35, 40, 42, 48, 64
6	3	2	I don't	37	106	1	A	2, 37, 63, 88, 101, 107
6	6	2	have a	14	99	1	M	13, 14, 37, 68, 82, 111
4	1	2	, yeah	110	108	1	M	3, 8, 46, 110
4	4	2	I have	68	38	1	M	51, 68, 84, 88
4	4	2	Oh ,	79	65	1	A	46, 79, 82, 110
4	4	2	want to	35	82	1	A	26, 35, 88, 107
3	3	2	, I'm	22	44	1	M	21, 22, 64
3	1	2	, that's	79	66	2	A	14, 20, 79
3	1	2	, we	111	110	2	A	2, 100, 111
3	3	2	. Um	64	92	1	M	7, 64, 98
3	3	2	I'm not	45	43	1	A	22, 45, 64
3	3	2	going to	74	43	1	M	45, 74, 87
3	3	2	it's a	103	56	2	A	48, 88, 103
3	3	2	that ,	88	34	1	M	77, 88, 110
3	3	2	that .	42	52	1	M	37, 42, 88
3	3	2	to go	65	73	1	A	36, 65, 108
2	2	2	, it's	103	16	1	A	88, 103
2	2	2	. I'm	45	24	1	A	22, 45
2	2	2	. They	42	30	1	M	13, 42
2	2	2	Are you	50	26	1	M	25, 50
2	2	2	But I	107	34	1	A	74, 107
2	2	2	I am	84	34	1	M	51, 84
2	2	2	I'm ,	22	2	1	M	21, 22
2	2	2	a long	82	70	1	M	13, 82
2	2	2	get it	82	44	1	M	39, 82
2	2	2	he ,	65	18	1	A	48, 65
2	2	2	is a	89	42	1	A	48, 89
2	2	2	of the	97	76	1	A	22, 97
2	2	2	right .	100	72	1	M	29, 100
2	2	2	something .	74	10	1	M	65, 74
