,response,context,context/0,context/1,context/2,context/3
0,"Hey, you're a...",But the four bedrooms and all the rest of it sounds just about about alike. I think it's pretty much typical for this area.,Yeah.,"Uh-huh. Well, it sounds like ours are pretty similar. I live in one, I don't have a swimming pool. And mine's about twenty-seven hundred square foot.","Well, uh, we live in a, a brick home in far north Dallas and it's, uh, four bedrooms and three and a half baths and swimming pool in the back and, It's about thirty-five hundred square feet.","Okay, what kind of house do you live in?"
1,"That's, very, very true",It is. Have you been living there very long?,But the four bedrooms and all the rest of it sounds just about about alike. I think it's pretty much typical for this area.,Yeah.,"Uh-huh. Well, it sounds like ours are pretty similar. I live in one, I don't have a swimming pool. And mine's about twenty-seven hundred square foot.","Well, uh, we live in a, a brick home in far north Dallas and it's, uh, four bedrooms and three and a half baths and swimming pool in the back and, It's about thirty-five hundred square feet."
2,What's the rent?,I've been in the house I'm in here right now about twelve and a half years.,It is. Have you been living there very long?,But the four bedrooms and all the rest of it sounds just about about alike. I think it's pretty much typical for this area.,Yeah.,"Uh-huh. Well, it sounds like ours are pretty similar. I live in one, I don't have a swimming pool. And mine's about twenty-seven hundred square foot."
3,I was in the room for six months,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,",I've been in the house I'm in here right now about twelve and a half years.,It is. Have you been living there very long?,But the four bedrooms and all the rest of it sounds just about about alike. I think it's pretty much typical for this area.,Yeah.
4,Hmmm. I don't know.,Uh-huh.,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,",I've been in the house I'm in here right now about twelve and a half years.,It is. Have you been living there very long?,But the four bedrooms and all the rest of it sounds just about about alike. I think it's pretty much typical for this area.
5,So... we subbed on a lot of people who didn't even get a chance to make a decision.,"and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications",Uh-huh.,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,",I've been in the house I'm in here right now about twelve and a half years.,It is. Have you been living there very long?
6,"We bought it, and it's the best thing we've ever done.","Oh, really? Uh-huh.","and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications",Uh-huh.,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,",I've been in the house I'm in here right now about twelve and a half years.
7,I'm sure they'll love it,"and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in.","Oh, really? Uh-huh.","and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications",Uh-huh.,"So you've been there longer. We built this one about, uh, it's been let's see it's been six years six and a half years ago,"
8,Uuhh uh uh.,"Uh-huh. Well, I bet you, Uh-huh.","and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in.","Oh, really? Uh-huh.","and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications",Uh-huh.
9,How is it?,"My husband got his big garage. He we have a three car garage, that he has a big work area in","Uh-huh. Well, I bet you, Uh-huh.","and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in.","Oh, really? Uh-huh.","and we subcontracted it out ourselves. We bought the lot and, uh, had an architect draw the plans based on our specifications"
10,"Uhhh, uh, uh... uh huh.",Uh-huh.,"My husband got his big garage. He we have a three car garage, that he has a big work area in","Uh-huh. Well, I bet you, Uh-huh.","and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in.","Oh, really? Uh-huh."
11,I have a new car. I don't have a car.,"and he likes to rebuild cars and redo engines and, so he has all the work space he needs.",Uh-huh.,"My husband got his big garage. He we have a three car garage, that he has a big work area in","Uh-huh. Well, I bet you, Uh-huh.","and then we subbed it out, so, we've been here a little over six years now. And uh, have really enjoyed it because we built what we wanted to have to live in."
12,He's in his garage,"Well, that sounds interesting. I bet he's enjoyed having it that way","and he likes to rebuild cars and redo engines and, so he has all the work space he needs.",Uh-huh.,"My husband got his big garage. He we have a three car garage, that he has a big work area in","Uh-huh. Well, I bet you, Uh-huh."
