,response,context,context/0,context/1,context/2,context/3
0,I do believe.,"Well, they did a thing on the thirty-five billion dollars we waste every year just on storing stuff for the military we don't need. And, uh, it's staggering.","No, I did not. I,","Yeah, did you see SIXTY MINUTES last night?","Hey, listen, if I had my way, I wouldn't pay my taxes. Not with the, not with some of the things that I hear that our tax money is going for some ludicrous things.","Uh, go ahead, tell me what you think. Do we get our money's worth?"
1,I,"Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money.","Well, they did a thing on the thirty-five billion dollars we waste every year just on storing stuff for the military we don't need. And, uh, it's staggering.","No, I did not. I,","Yeah, did you see SIXTY MINUTES last night?","Hey, listen, if I had my way, I wouldn't pay my taxes. Not with the, not with some of the things that I hear that our tax money is going for some ludicrous things."
2,...,"Well, there are a lot of things that people, I think general,","Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money.","Well, they did a thing on the thirty-five billion dollars we waste every year just on storing stuff for the military we don't need. And, uh, it's staggering.","No, I did not. I,","Yeah, did you see SIXTY MINUTES last night?"
3,You,And then it just frosts me terribly.,"Well, there are a lot of things that people, I think general,","Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money.","Well, they did a thing on the thirty-five billion dollars we waste every year just on storing stuff for the military we don't need. And, uh, it's staggering.","No, I did not. I,"
4,...,"Well, I think it's interesting to look at, uh, where the money goes, and it goes a lot of places where it probably ought not go and and I don't think generally, I think what's interesting is that we probably represent the majority of people in this country in terms of their feelings about the government",And then it just frosts me terribly.,"Well, there are a lot of things that people, I think general,","Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money.","Well, they did a thing on the thirty-five billion dollars we waste every year just on storing stuff for the military we don't need. And, uh, it's staggering."
5,"I'm, the.",Absolutely.,"Well, I think it's interesting to look at, uh, where the money goes, and it goes a lot of places where it probably ought not go and and I don't think generally, I think what's interesting is that we probably represent the majority of people in this country in terms of their feelings about the government",And then it just frosts me terribly.,"Well, there are a lot of things that people, I think general,","Well, how does this grab you? How did this grab you? Uh, this, I, I mean, I'm, I'm a lady, but this, I heard this on a Christian program and it was, uh, about the N E A and, that's the National Endowment for Arts, and they fund, they funded this thing, this act on a stage and did a study on it between two lesbians and two homosexuals and wrote a report about that with our money."
6,The people have a right to be free from oppression.,and how it serves us given the extraordinarily large sum of money the government has to operate with.,Absolutely.,"Well, I think it's interesting to look at, uh, where the money goes, and it goes a lot of places where it probably ought not go and and I don't think generally, I think what's interesting is that we probably represent the majority of people in this country in terms of their feelings about the government",And then it just frosts me terribly.,"Well, there are a lot of things that people, I think general,"
7,Do you think the government is more responsible for the poor than the poor?,"I believe that's true, yes.",and how it serves us given the extraordinarily large sum of money the government has to operate with.,Absolutely.,"Well, I think it's interesting to look at, uh, where the money goes, and it goes a lot of places where it probably ought not go and and I don't think generally, I think what's interesting is that we probably represent the majority of people in this country in terms of their feelings about the government",And then it just frosts me terribly.
8,We.,"And that, what I think is going to be really interesting is what we do about it. I mean, we are going to have to change the people who represent us.","I believe that's true, yes.",and how it serves us given the extraordinarily large sum of money the government has to operate with.,Absolutely.,"Well, I think it's interesting to look at, uh, where the money goes, and it goes a lot of places where it probably ought not go and and I don't think generally, I think what's interesting is that we probably represent the majority of people in this country in terms of their feelings about the government"
9,We should stop being part of the problem and start building a solution.,That's correct.,"And that, what I think is going to be really interesting is what we do about it. I mean, we are going to have to change the people who represent us.","I believe that's true, yes.",and how it serves us given the extraordinarily large sum of money the government has to operate with.,Absolutely.
10,"I'm just saying, that's not how the system works.","I mean, and I think it's going to be real interesting to see and, and then force upon them, uh,",That's correct.,"And that, what I think is going to be really interesting is what we do about it. I mean, we are going to have to change the people who represent us.","I believe that's true, yes.",and how it serves us given the extraordinarily large sum of money the government has to operate with.
11,What's the difference between the two?,Heavy involvement from the public.,"I mean, and I think it's going to be real interesting to see and, and then force upon them, uh,",That's correct.,"And that, what I think is going to be really interesting is what we do about it. I mean, we are going to have to change the people who represent us.","I believe that's true, yes."
12,It's a very interesting thing.,"Yeah, right that's I think that's the only thing that's going to change it.",Heavy involvement from the public.,"I mean, and I think it's going to be real interesting to see and, and then force upon them, uh,",That's correct.,"And that, what I think is going to be really interesting is what we do about it. I mean, we are going to have to change the people who represent us."
13,"Oh, well I'm not sure, I was thinking of the same people who are now in charge of the new map.","Uh-huh. Yeah, heavy involvement from the public.","Yeah, right that's I think that's the only thing that's going to change it.",Heavy involvement from the public.,"I mean, and I think it's going to be real interesting to see and, and then force upon them, uh,",That's correct.
14,This is a shame.,"Our anger is going to have to, to give rise to, to more activity on our part.","Uh-huh. Yeah, heavy involvement from the public.","Yeah, right that's I think that's the only thing that's going to change it.",Heavy involvement from the public.,"I mean, and I think it's going to be real interesting to see and, and then force upon them, uh,"
15,Heavy involvement by the public.,Yeah.,"Our anger is going to have to, to give rise to, to more activity on our part.","Uh-huh. Yeah, heavy involvement from the public.","Yeah, right that's I think that's the only thing that's going to change it.",Heavy involvement from the public.
16,It's not about the economy. It's about the economic situation.,"Uh, I've, I've said for years that there's full employment for the politically active and in our society, uh, there's very little full employment. Most people in this country are getting worse off, not better off.",Yeah.,"Our anger is going to have to, to give rise to, to more activity on our part.","Uh-huh. Yeah, heavy involvement from the public.","Yeah, right that's I think that's the only thing that's going to change it."
17,"Well, there's plenty of full employment in the US.",Absolutely.,"Uh, I've, I've said for years that there's full employment for the politically active and in our society, uh, there's very little full employment. Most people in this country are getting worse off, not better off.",Yeah.,"Our anger is going to have to, to give rise to, to more activity on our part.","Uh-huh. Yeah, heavy involvement from the public."
18,I,"Eighty percent of the public, according to Bill Moyers', uh, recent, uh, piece for, uh, Public Broadcasting, which, by the way is a very good use of government money. I think P B S is wonderful. But this special focused on the fact that eighty percent of the people in this country are, are seeing their real incomes, and thus, standards of living, decline. And twenty percent are seeing theirs improve. That's not a formula for a better society.",Absolutely.,"Uh, I've, I've said for years that there's full employment for the politically active and in our society, uh, there's very little full employment. Most people in this country are getting worse off, not better off.",Yeah.,"Our anger is going to have to, to give rise to, to more activity on our part."
19,...,"No, it is not. It's lopsided, very much so.","Eighty percent of the public, according to Bill Moyers', uh, recent, uh, piece for, uh, Public Broadcasting, which, by the way is a very good use of government money. I think P B S is wonderful. But this special focused on the fact that eighty percent of the people in this country are, are seeing their real incomes, and thus, standards of living, decline. And twenty percent are seeing theirs improve. That's not a formula for a better society.",Absolutely.,"Uh, I've, I've said for years that there's full employment for the politically active and in our society, uh, there's very little full employment. Most people in this country are getting worse off, not better off.",Yeah.
20,You.,And the government really plays a role in this.,"No, it is not. It's lopsided, very much so.","Eighty percent of the public, according to Bill Moyers', uh, recent, uh, piece for, uh, Public Broadcasting, which, by the way is a very good use of government money. I think P B S is wonderful. But this special focused on the fact that eighty percent of the people in this country are, are seeing their real incomes, and thus, standards of living, decline. And twenty percent are seeing theirs improve. That's not a formula for a better society.",Absolutely.,"Uh, I've, I've said for years that there's full employment for the politically active and in our society, uh, there's very little full employment. Most people in this country are getting worse off, not better off."
21,"I'm'uh, the government","Uh-huh, that's right, they pull the strings.",And the government really plays a role in this.,"No, it is not. It's lopsided, very much so.","Eighty percent of the public, according to Bill Moyers', uh, recent, uh, piece for, uh, Public Broadcasting, which, by the way is a very good use of government money. I think P B S is wonderful. But this special focused on the fact that eighty percent of the people in this country are, are seeing their real incomes, and thus, standards of living, decline. And twenty percent are seeing theirs improve. That's not a formula for a better society.",Absolutely.
22,What are they are...,"I mean, well, they are the people whose strings are pulled and by I guess powerful","Uh-huh, that's right, they pull the strings.",And the government really plays a role in this.,"No, it is not. It's lopsided, very much so.","Eighty percent of the public, according to Bill Moyers', uh, recent, uh, piece for, uh, Public Broadcasting, which, by the way is a very good use of government money. I think P B S is wonderful. But this special focused on the fact that eighty percent of the people in this country are, are seeing their real incomes, and thus, standards of living, decline. And twenty percent are seeing theirs improve. That's not a formula for a better society."
23,"So, the people who are pulling the strings are the ones who are being manipulated, right?","Right, the, yeah","I mean, well, they are the people whose strings are pulled and by I guess powerful","Uh-huh, that's right, they pull the strings.",And the government really plays a role in this.,"No, it is not. It's lopsided, very much so."
24,,"You know, and it's really interesting to see how that affects people because essentially more and more people in this country are not likely to revolt in the way that people used to think of, of the voter revolting. But people are pretty much getting the picture that some people get taken care of and others don't and they think it's unfair, and when they recognize that it's their tax money, they're going to do more about it. I I'll tell you one quick, uh, one thing very interesting. C B S, after the State of the Union address is going to open up a telephone line, an eight hundred number and people can call in and say what they think about what's going on in this country.","Right, the, yeah","I mean, well, they are the people whose strings are pulled and by I guess powerful","Uh-huh, that's right, they pull the strings.",And the government really plays a role in this.
25,,Uh-huh.,"You know, and it's really interesting to see how that affects people because essentially more and more people in this country are not likely to revolt in the way that people used to think of, of the voter revolting. But people are pretty much getting the picture that some people get taken care of and others don't and they think it's unfair, and when they recognize that it's their tax money, they're going to do more about it. I I'll tell you one quick, uh, one thing very interesting. C B S, after the State of the Union address is going to open up a telephone line, an eight hundred number and people can call in and say what they think about what's going on in this country.","Right, the, yeah","I mean, well, they are the people whose strings are pulled and by I guess powerful","Uh-huh, that's right, they pull the strings."
26,...,"They expect, opening it for one hour, that they'll get three, hundred thousand telephone calls.",Uh-huh.,"You know, and it's really interesting to see how that affects people because essentially more and more people in this country are not likely to revolt in the way that people used to think of, of the voter revolting. But people are pretty much getting the picture that some people get taken care of and others don't and they think it's unfair, and when they recognize that it's their tax money, they're going to do more about it. I I'll tell you one quick, uh, one thing very interesting. C B S, after the State of the Union address is going to open up a telephone line, an eight hundred number and people can call in and say what they think about what's going on in this country.","Right, the, yeah","I mean, well, they are the people whose strings are pulled and by I guess powerful"
27,Just stop.,I'm sure they will.,"They expect, opening it for one hour, that they'll get three, hundred thousand telephone calls.",Uh-huh.,"You know, and it's really interesting to see how that affects people because essentially more and more people in this country are not likely to revolt in the way that people used to think of, of the voter revolting. But people are pretty much getting the picture that some people get taken care of and others don't and they think it's unfair, and when they recognize that it's their tax money, they're going to do more about it. I I'll tell you one quick, uh, one thing very interesting. C B S, after the State of the Union address is going to open up a telephone line, an eight hundred number and people can call in and say what they think about what's going on in this country.","Right, the, yeah"
28,yes.,"And I've thought for years it would make a lot of sense to create an eight hundred number for voters to call and, and vent their frustration with government. Like one, eight hundred capitol or something like that. You know, just a number you could call from anywhere, anytime.",I'm sure they will.,"They expect, opening it for one hour, that they'll get three, hundred thousand telephone calls.",Uh-huh.,"You know, and it's really interesting to see how that affects people because essentially more and more people in this country are not likely to revolt in the way that people used to think of, of the voter revolting. But people are pretty much getting the picture that some people get taken care of and others don't and they think it's unfair, and when they recognize that it's their tax money, they're going to do more about it. I I'll tell you one quick, uh, one thing very interesting. C B S, after the State of the Union address is going to open up a telephone line, an eight hundred number and people can call in and say what they think about what's going on in this country."
29,Ohhh... well then.,Uh-huh. Uh-huh.,"And I've thought for years it would make a lot of sense to create an eight hundred number for voters to call and, and vent their frustration with government. Like one, eight hundred capitol or something like that. You know, just a number you could call from anywhere, anytime.",I'm sure they will.,"They expect, opening it for one hour, that they'll get three, hundred thousand telephone calls.",Uh-huh.
30,,"I think that's coming and I think once, once people really start to communicate how they feel, things are going to change. Until then, I think, you know, it's going to be really painful. So the question is, how soon are we going to start to get our money's worth and, as you said, it's how soon we get involved, and I think we need to create mechanisms to allow us to get involved, like allowing us to call a toll free number and say, hey, look, do it this way, not that way, or I like this, or I don't like that, or this is how I feel about your spending my money on art that I don't think is art.",Uh-huh. Uh-huh.,"And I've thought for years it would make a lot of sense to create an eight hundred number for voters to call and, and vent their frustration with government. Like one, eight hundred capitol or something like that. You know, just a number you could call from anywhere, anytime.",I'm sure they will.,"They expect, opening it for one hour, that they'll get three, hundred thousand telephone calls."
31,,"Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it.","I think that's coming and I think once, once people really start to communicate how they feel, things are going to change. Until then, I think, you know, it's going to be really painful. So the question is, how soon are we going to start to get our money's worth and, as you said, it's how soon we get involved, and I think we need to create mechanisms to allow us to get involved, like allowing us to call a toll free number and say, hey, look, do it this way, not that way, or I like this, or I don't like that, or this is how I feel about your spending my money on art that I don't think is art.",Uh-huh. Uh-huh.,"And I've thought for years it would make a lot of sense to create an eight hundred number for voters to call and, and vent their frustration with government. Like one, eight hundred capitol or something like that. You know, just a number you could call from anywhere, anytime.",I'm sure they will.
32,Like. lol,"Well, that's the good thing about what is happening because I think more and more the news media, which takes a heck of a beating and, and deserves some of it, is telling us, you know, about the problems. So the more we communicate, hey, look, we want a change here, because, you know, as it turns out, we've wasted a tremendous amount of money on our defense spending in this country.","Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it.","I think that's coming and I think once, once people really start to communicate how they feel, things are going to change. Until then, I think, you know, it's going to be really painful. So the question is, how soon are we going to start to get our money's worth and, as you said, it's how soon we get involved, and I think we need to create mechanisms to allow us to get involved, like allowing us to call a toll free number and say, hey, look, do it this way, not that way, or I like this, or I don't like that, or this is how I feel about your spending my money on art that I don't think is art.",Uh-huh. Uh-huh.,"And I've thought for years it would make a lot of sense to create an eight hundred number for voters to call and, and vent their frustration with government. Like one, eight hundred capitol or something like that. You know, just a number you could call from anywhere, anytime."
33,,"Oh, absolutely.","Well, that's the good thing about what is happening because I think more and more the news media, which takes a heck of a beating and, and deserves some of it, is telling us, you know, about the problems. So the more we communicate, hey, look, we want a change here, because, you know, as it turns out, we've wasted a tremendous amount of money on our defense spending in this country.","Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it.","I think that's coming and I think once, once people really start to communicate how they feel, things are going to change. Until then, I think, you know, it's going to be really painful. So the question is, how soon are we going to start to get our money's worth and, as you said, it's how soon we get involved, and I think we need to create mechanisms to allow us to get involved, like allowing us to call a toll free number and say, hey, look, do it this way, not that way, or I like this, or I don't like that, or this is how I feel about your spending my money on art that I don't think is art.",Uh-huh. Uh-huh.
34,,Over a very long period of time.,"Oh, absolutely.","Well, that's the good thing about what is happening because I think more and more the news media, which takes a heck of a beating and, and deserves some of it, is telling us, you know, about the problems. So the more we communicate, hey, look, we want a change here, because, you know, as it turns out, we've wasted a tremendous amount of money on our defense spending in this country.","Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it.","I think that's coming and I think once, once people really start to communicate how they feel, things are going to change. Until then, I think, you know, it's going to be really painful. So the question is, how soon are we going to start to get our money's worth and, as you said, it's how soon we get involved, and I think we need to create mechanisms to allow us to get involved, like allowing us to call a toll free number and say, hey, look, do it this way, not that way, or I like this, or I don't like that, or this is how I feel about your spending my money on art that I don't think is art."
35,I'd. The US is a country.,"Right, absolutely.",Over a very long period of time.,"Oh, absolutely.","Well, that's the good thing about what is happening because I think more and more the news media, which takes a heck of a beating and, and deserves some of it, is telling us, you know, about the problems. So the more we communicate, hey, look, we want a change here, because, you know, as it turns out, we've wasted a tremendous amount of money on our defense spending in this country.","Yes, I understand that, but hopefully that the people that are listening to what our comments are take some action on it."
36,"Yeah, but the government can do that.","Uh, and, uh,","Right, absolutely.",Over a very long period of time.,"Oh, absolutely.","Well, that's the good thing about what is happening because I think more and more the news media, which takes a heck of a beating and, and deserves some of it, is telling us, you know, about the problems. So the more we communicate, hey, look, we want a change here, because, you know, as it turns out, we've wasted a tremendous amount of money on our defense spending in this country."
37,They did.,We only see the tip of the iceberg only.,"Uh, and, uh,","Right, absolutely.",Over a very long period of time.,"Oh, absolutely."
38,"Yeah, the whole point of the movie is that the entire thing is a bit of a mess.",Right.,We only see the tip of the iceberg only.,"Uh, and, uh,","Right, absolutely.",Over a very long period of time.
39,"I'm sorry, but I don't think I can see any other reason to go through this.","You know, there's so much of it going on that it would really, you know, uh, set us into a deeper depression if we knew the whole picture.",Right.,We only see the tip of the iceberg only.,"Uh, and, uh,","Right, absolutely."
