,response,context,context/0,context/1,context/2,context/3
0,I have a lot of stuff you can use.,Uh-huh. Uh-huh.,"but I don't like getting too awfully fancy about it, just because, um, uh, it's too much pressure. You know,","Oh, I do too","Okay.  Um, well, I like to cook, um",Okay what kind of  foods would you have?
1,Uh uh,"if I have people over for dinner, I like it to be nice and relaxed.",Uh-huh. Uh-huh.,"but I don't like getting too awfully fancy about it, just because, um, uh, it's too much pressure. You know,","Oh, I do too","Okay.  Um, well, I like to cook, um"
2,"I love it, but I'm not sure if I'm going to enjoy it.","Yeah, you can't enjoy it. Right.","if I have people over for dinner, I like it to be nice and relaxed.",Uh-huh. Uh-huh.,"but I don't like getting too awfully fancy about it, just because, um, uh, it's too much pressure. You know,","Oh, I do too"
3,"Yes. You can't get too much more, right?","Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out.","Yeah, you can't enjoy it. Right.","if I have people over for dinner, I like it to be nice and relaxed.",Uh-huh. Uh-huh.,"but I don't like getting too awfully fancy about it, just because, um, uh, it's too much pressure. You know,"
4,"That, and I have a lot of trouble with being a cook.","That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out.","Yeah, you can't enjoy it. Right.","if I have people over for dinner, I like it to be nice and relaxed.",Uh-huh. Uh-huh.
5,"It's a little more of a chore.but, I'm trying to get out of it",Yeah.,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out.","Yeah, you can't enjoy it. Right.","if I have people over for dinner, I like it to be nice and relaxed."
6,I don't know.But it's,"it's,",Yeah.,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out.","Yeah, you can't enjoy it. Right."
7,Because I'm lazy,Exactly.,"it's,",Yeah.,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out."
8,I love how it's the most popular cooking show on TV.,"everybody just says how wonderful it is, and it's it's like, uh, yes,",Exactly.,"it's,",Yeah.,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,"
9,Yeah.It's,Uh-huh.,"everybody just says how wonderful it is, and it's it's like, uh, yes,",Exactly.,"it's,",Yeah.
