Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	that , but , uh ,	67	3	1	A	64,67	[[64, 67]]
2	0	5	, but , uh ,	67	3	2	B	64,67	[[64, 67]]
2	0	5	, and , uh ,	64	5	2	B	59,64	[[59, 64]]
10	3	4	, you know ,	28	42	3	B	27,28,31,36,42,47,49,52,67,69	[[27, 28, 31], [28, 31], [31, 36], [42, 47], [47, 49, 52], [49, 52], [67, 69]]
7	4	4	and , uh ,	64	46	7	B	23,27,49,51,59,64,69	[[23, 27], [49, 51], [59, 64], [64, 69]]
20	13	3	, uh ,	30	68	8	B	3,5,7,9,11,21,23,27,30,47,49,51,52,59,60,64,65,67,69,71	[[3, 5, 7], [5, 7, 9], [7, 9, 11], [9, 11], [21, 23], [23, 27], [27, 30], [47, 49, 51, 52], [49, 51, 52], [51, 52], [59, 60, 64], [60, 64, 65], [64, 65, 67, 69], [65, 67, 69], [67, 69, 71]]
12	3	3	, you know	28	46	4	B	23,27,28,31,36,42,47,49,52,67,68,69	[[23, 27, 28], [27, 28, 31], [28, 31], [31, 36], [42, 47], [47, 49, 52], [49, 52], [67, 68, 69]]
10	3	3	you know ,	28	42	4	B	27,28,31,36,42,47,49,52,67,69	[[27, 28, 31], [28, 31], [31, 36], [42, 47], [47, 49, 52], [49, 52], [67, 69]]
2	0	3	, i just	69	5	2	A	64,69	[[64, 69]]
2	0	3	. and ,	52	1	2	B	51,52	[[51, 52]]
2	0	3	and i have	69	1	1	B	68,69	[[68, 69]]
2	0	3	have a list	69	1	1	A	68,69	[[68, 69]]
2	0	3	i have a	68	3	1	B	65,68	[[65, 68]]
