Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	5	to have , uh ,	103	5	2	A	98,103	[[98, 103]]
5	3	4	, you know ,	84	35	2	A	49,53,55,81,84	[[49, 53], [53, 55], [81, 84]]
2	0	4	have , uh ,	103	5	3	A	98,103	[[98, 103]]
2	0	4	it would be just	37	1	1	A	36,37	[[36, 37]]
12	8	3	, uh ,	65	93	7	A	10,12,14,32,34,62,65,67,70,98,100,103	[[10, 12, 14], [12, 14], [32, 34], [62, 65, 67], [65, 67, 70], [67, 70], [98, 100, 103]]
5	3	3	you know ,	84	35	3	A	49,53,55,81,84	[[49, 53], [53, 55], [81, 84]]
4	2	3	, i think	15	21	1	A	10,15,27,31	[[10, 15], [27, 31]]
2	0	3	it would be	37	1	1	A	36,37	[[36, 37]]
2	0	3	a lot of	98	3	3	B	95,98	[[95, 98]]
2	0	3	i , i	117	1	1	B	116,117	[[116, 117]]
3	0	3	that would be	53	8	2	A	50,53,58	[[50, 53], [53, 58]]
2	0	3	with children ,	24	3	1	B	21,24	[[21, 24]]
2	0	3	with the company	56	1	1	B	55,56	[[55, 56]]
15	8	2	uh ,	10	96	1	A	7,10,12,14,26,31,32,34,62,65,67,70,98,100,103	[[7, 10, 12], [10, 12, 14], [12, 14], [26, 31], [31, 32, 34], [32, 34], [62, 65, 67], [65, 67, 70], [67, 70], [98, 100, 103]]
12	4	2	, i	15	107	1	B	10,15,27,31,35,42,44,63,66,67,116,117	[[10, 15], [27, 31], [31, 35], [42, 44], [63, 66, 67], [66, 67], [116, 117]]
12	7	2	right .	20	96	2	B	11,15,20,30,33,54,56,83,85,99,103,107	[[11, 15], [15, 20], [30, 33], [54, 56], [83, 85], [99, 103], [103, 107]]
12	3	2	would be	35	44	2	A	14,16,35,36,37,40,43,50,51,53,57,58	[[14, 16], [35, 36, 37, 40], [36, 37, 40], [37, 40], [40, 43], [50, 51, 53], [51, 53], [53, 57, 58]]
7	2	2	, and	21	100	3	A	10,12,14,21,26,109,110	[[10, 12, 14], [12, 14], [21, 26], [109, 110]]
7	4	2	know ,	84	56	3	A	49,53,55,81,84,100,105	[[49, 53], [53, 55], [81, 84], [100, 105]]
8	5	2	, you	45	72	3	A	12,16,45,49,53,55,81,84	[[12, 16], [45, 49], [49, 53], [53, 55], [81, 84]]
8	5	2	uh-huh .	99	76	7	A	32,36,78,80,94,99,104,108	[[32, 36], [78, 80], [94, 99], [99, 104], [104, 108]]
7	5	2	i think	15	47	1	A	10,15,27,31,51,53,57	[[10, 15], [27, 31], [51, 53], [53, 57]]
5	3	2	it would	37	21	1	A	36,37,51,55,57	[[36, 37], [51, 55], [55, 57]]
2	0	2	, that's	82	1	2	A	81,82	[[81, 82]]
2	0	2	yeah .	60	1	1	B	59,60	[[59, 60]]
2	0	2	yes ,	97	1	6	A	96,97	[[96, 97]]
4	1	2	i ,	56	66	2	B	51,56,116,117	[[51, 56], [116, 117]]
