Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	, you know , if ,	26	3	1	B	23,26	[[23, 26]]
2	0	6	they go into other countries and	36	1	1	B	35,36	[[35, 36]]
7	4	4	, you know ,	26	68	3	B	13,15,23,26,77,79,81	[[13, 15], [23, 26], [77, 79, 81]]
3	1	4	i don't know that	56	7	1	A	49,51,56	[[49, 51], [51, 56]]
2	0	4	, i , i	33	1	1	A	32,33	[[32, 33]]
9	6	3	you know ,	26	68	3	B	13,15,23,26,54,58,77,79,81	[[13, 15], [23, 26], [54, 58], [77, 79, 81]]
8	5	3	, uh ,	13	62	2	A	8,12,13,32,36,62,66,70	[[8, 12, 13], [12, 13], [32, 36], [62, 66], [66, 70]]
5	3	3	, i think	24	23	1	A	21,23,24,42,44	[[21, 23, 24], [23, 24], [42, 44]]
8	3	3	the peace corps	33	60	2	A	32,33,70,72,73,77,90,92	[[32, 33], [70, 72, 73], [72, 73, 77], [73, 77], [90, 92]]
5	1	3	i don't know	2	55	1	B	1,2,49,51,56	[[1, 2], [49, 51], [51, 56]]
2	0	3	, i ,	33	1	1	A	32,33	[[32, 33]]
3	1	3	don't know that	56	7	1	A	49,51,56	[[49, 51], [51, 56]]
2	0	3	like that .	24	3	1	B	21,24	[[21, 24]]
21	10	2	, i	11	84	3	A	8,10,11,12,13,21,23,24,32,33,42,44,49,53,54,56,79,81,89,91,92	[[8, 10, 11, 12, 13], [10, 11, 12, 13], [11, 12, 13], [12, 13], [21, 23, 24], [23, 24], [32, 33], [42, 44], [44, 49], [49, 53, 54], [53, 54, 56], [54, 56], [79, 81], [89, 91, 92]]
11	5	2	i think	24	71	1	A	21,23,24,42,44,46,73,76,79,90,92	[[21, 23, 24], [23, 24], [42, 44, 46], [44, 46], [73, 76], [76, 79], [90, 92]]
9	6	2	know ,	26	68	3	B	13,15,23,26,54,58,77,79,81	[[13, 15], [23, 26], [54, 58], [77, 79, 81]]
11	8	2	uh ,	13	86	3	A	8,10,12,13,32,36,62,66,70,92,94	[[8, 10, 12, 13], [10, 12, 13], [12, 13], [32, 36], [62, 66], [66, 70], [92, 94]]
9	5	2	, and	77	73	6	A	8,12,64,66,70,77,78,79,81	[[8, 12], [64, 66], [66, 70], [77, 78, 79, 81]]
7	3	2	i don't	2	91	1	B	1,2,49,51,56,90,92	[[1, 2], [49, 51], [51, 56], [90, 92]]
7	3	2	don't know	2	55	1	B	1,2,6,8,49,51,56	[[1, 2, 6], [2, 6], [6, 8], [49, 51], [51, 56]]
2	0	2	i ,	33	1	2	B	32,33	[[32, 33]]
4	2	2	yeah ,	25	29	1	B	24,25,49,53	[[24, 25], [49, 53]]
5	2	2	know that	13	48	1	A	8,13,49,51,56	[[8, 13], [49, 51], [51, 56]]
2	0	2	, that	13	1	2	A	12,13	[[12, 13]]
2	0	2	but i	79	1	1	B	78,79	[[78, 79]]
2	0	2	i know	2	1	1	B	1,2	[[1, 2]]
3	1	2	to do	80	3	1	A	77,79,80	[[77, 79, 80]]
2	0	2	, if	26	3	2	B	23,26	[[23, 26]]
2	0	2	, really	15	1	1	A	14,15	[[14, 15]]
2	0	2	, that's	82	3	1	B	79,82	[[79, 82]]
2	0	2	go into	36	1	1	B	35,36	[[35, 36]]
2	0	2	, it's	24	3	1	B	21,24	[[21, 24]]
2	0	2	, we're	95	5	2	A	90,95	[[90, 95]]
2	0	2	and i	13	5	1	A	8,13	[[8, 13]]
2	0	2	college and	12	1	1	B	11,12	[[11, 12]]
2	0	2	going to	84	5	1	B	79,84	[[79, 84]]
2	0	2	if ,	26	3	1	B	23,26	[[23, 26]]
2	0	2	just like	53	3	1	A	50,53	[[50, 53]]
2	0	2	right .	44	3	1	B	41,44	[[41, 44]]
2	0	2	they go	36	1	1	B	35,36	[[35, 36]]
2	0	2	, there	56	3	1	B	53,56	[[53, 56]]
2	0	2	and they	13	1	1	A	12,13	[[12, 13]]
2	0	2	flower mound	95	1	1	A	94,95	[[94, 95]]
2	0	2	give them	84	5	1	B	79,84	[[79, 84]]
2	0	2	lower income	13	1	1	A	12,13	[[12, 13]]
2	0	2	okay .	5	5	1	A	0,5	[[0, 5]]
2	0	2	on ,	84	3	1	B	81,84	[[81, 84]]
2	0	2	one year	17	5	1	A	12,17	[[12, 17]]
2	0	2	our own	76	3	1	B	73,76	[[73, 76]]
2	0	2	small towns	24	1	1	B	23,24	[[23, 24]]
