Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	2	4	and , uh ,	13	7	2	A	10,13,15,17	[[10, 13, 15], [13, 15, 17]]
12	9	3	, uh ,	13	30	5	A	0,2,6,8,10,13,15,17,21,26,28,30	[[0, 2], [2, 6], [6, 8, 10], [8, 10, 13], [10, 13, 15], [13, 15, 17], [15, 17], [17, 21], [21, 26], [26, 28, 30]]
5	3	3	and , uh	13	9	2	A	10,13,15,17,19	[[10, 13, 15], [13, 15, 17], [15, 17, 19]]
4	2	3	, yeah .	18	11	1	A	9,13,18,20	[[9, 13], [13, 18], [18, 20]]
2	0	3	. but ,	30	5	1	A	25,30	[[25, 30]]
2	0	3	, in wisconsin	10	5	1	B	5,10	[[5, 10]]
13	10	2	, uh	13	30	5	A	0,2,6,8,10,13,15,17,19,21,26,28,30	[[0, 2], [2, 6], [6, 8, 10], [8, 10, 13], [10, 13, 15], [13, 15, 17], [15, 17, 19], [17, 19, 21], [19, 21], [21, 26], [26, 28, 30]]
13	10	2	uh ,	13	30	5	A	0,2,6,8,10,13,15,17,19,21,26,28,30	[[0, 2], [2, 6], [6, 8, 10], [8, 10, 13], [10, 13, 15], [13, 15, 17], [15, 17, 19], [17, 19, 21], [19, 21], [21, 26], [26, 28, 30]]
6	3	2	yeah .	18	18	1	A	9,13,18,20,25,27	[[9, 13], [13, 18], [18, 20], [20, 25], [25, 27]]
5	3	2	, a	26	15	3	B	15,19,23,26,30	[[15, 19], [19, 23], [23, 26], [26, 30]]
5	2	2	it ,	21	10	1	A	20,21,24,26,30	[[20, 21, 24], [21, 24, 26], [24, 26], [26, 30]]
3	1	2	, in	8	5	1	B	5,8,10	[[5, 8, 10]]
3	1	2	. but	26	5	1	A	25,26,30	[[25, 26, 30]]
4	1	2	a lot	23	26	2	A	0,2,23,26	[[0, 2], [23, 26]]
3	1	2	going to	28	7	1	A	23,28,30	[[23, 28], [28, 30]]
2	0	2	in the	13	5	2	A	8,13	[[8, 13]]
2	0	2	camping ,	13	3	2	A	10,13	[[10, 13]]
3	1	2	in wisconsin	6	5	1	B	5,6,10	[[5, 6, 10]]
