Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
16	11	4	, you know ,	47	66	2	B	18,20,24,28,34,38,42,47,51,66,68,71,73,76,80,84	[[18, 20], [20, 24], [24, 28], [34, 38], [38, 42], [42, 47], [47, 51], [66, 68, 71], [68, 71, 73], [71, 73, 76], [73, 76], [76, 80], [80, 84]]
2	0	4	to , um ,	10	3	1	B	7,10	[[7, 10]]
2	0	4	, that's right .	64	5	1	B	59,64	[[59, 64]]
20	10	3	, um ,	10	89	2	B	3,7,10,14,18,28,29,33,38,42,47,51,56,69,73,76,78,80,91,92	[[3, 7], [7, 10], [10, 14], [14, 18], [28, 29, 33], [29, 33], [33, 38], [38, 42], [42, 47], [47, 51], [51, 56], [69, 73], [73, 76, 78], [76, 78, 80], [78, 80], [91, 92]]
21	14	3	you know ,	10	106	2	B	7,10,18,20,24,28,34,38,42,47,51,66,68,71,73,76,80,84,106,110,113	[[7, 10], [18, 20], [20, 24], [24, 28], [34, 38], [38, 42], [42, 47], [47, 51], [66, 68, 71], [68, 71, 73], [71, 73, 76], [73, 76], [76, 80], [80, 84], [106, 110], [110, 113]]
16	11	3	, you know	47	66	2	B	18,20,24,28,34,38,42,47,51,66,68,71,73,76,80,84	[[18, 20], [20, 24], [24, 28], [34, 38], [38, 42], [42, 47], [47, 51], [66, 68, 71], [68, 71, 73], [71, 73, 76], [73, 76], [76, 80], [80, 84]]
5	2	3	, i think	29	48	2	A	28,29,34,74,76	[[28, 29], [29, 34], [74, 76]]
7	5	3	, uh ,	111	31	10	A	80,82,84,92,94,110,111	[[80, 82, 84], [82, 84], [92, 94], [110, 111]]
3	1	3	. uh-huh .	48	7	1	B	43,48,50	[[43, 48], [48, 50]]
2	0	3	and i think	34	1	1	B	33,34	[[33, 34]]
4	1	3	, and i	47	66	1	B	42,47,106,108	[[42, 47], [106, 108]]
2	0	3	that's right .	64	5	1	B	59,64	[[59, 64]]
2	0	3	. bye-bye .	123	1	1	A	122,123	[[122, 123]]
2	0	3	i think that	33	5	1	A	28,33	[[28, 33]]
