Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	in a , in a town	31	3	1	B	28,31	[[28, 31]]
2	0	4	a , in a	31	3	1	B	28,31	[[28, 31]]
3	0	3	a lot of	8	10	1	A	3,8,13	[[3, 8], [8, 13]]
4	1	3	a , a	16	8	1	A	13,16,19,21	[[13, 16], [16, 19, 21]]
3	1	3	i'm , i'm	43	7	3	B	36,38,43	[[36, 38], [38, 43]]
2	0	3	, i'm sure	16	3	1	A	13,16	[[13, 16]]
2	0	3	, in a	31	3	1	B	28,31	[[28, 31]]
2	0	3	in a ,	31	3	1	A	28,31	[[28, 31]]
2	0	3	the economy is	25	1	1	B	24,25	[[24, 25]]
2	0	3	drug related .	21	3	1	B	18,21	[[18, 21]]
2	0	3	in , in	32	1	1	A	31,32	[[31, 32]]
2	0	3	some of the	3	3	1	B	0,3	[[0, 3]]
8	5	2	, i	28	24	4	A	19,21,23,28,32,36,41,43	[[19, 21, 23], [21, 23], [23, 28], [28, 32], [32, 36], [36, 41], [41, 43]]
7	2	2	, i'm	16	34	2	A	13,16,19,36,38,43,47	[[13, 16], [16, 19], [36, 38], [38, 43], [43, 47]]
6	1	2	a ,	16	18	2	A	13,16,19,21,28,31	[[13, 16], [16, 19, 21], [19, 21], [28, 31]]
5	2	2	well ,	24	16	3	A	19,24,30,31,35	[[19, 24], [30, 31, 35]]
7	2	2	of the	3	36	1	B	0,3,16,21,32,34,36	[[0, 3], [16, 21], [32, 34, 36]]
6	3	2	yeah .	39	28	3	B	20,22,39,42,46,48	[[20, 22], [39, 42], [42, 46], [46, 48]]
4	1	2	, a	16	8	2	A	13,16,19,21	[[13, 16], [16, 19, 21]]
3	0	2	, in	31	4	2	A	28,31,32	[[28, 31, 32]]
3	0	2	lot of	8	10	1	A	3,8,13	[[3, 8], [8, 13]]
3	0	2	, and	13	4	1	B	10,13,14	[[10, 13, 14]]
2	0	2	there is	16	3	2	A	13,16	[[13, 16]]
2	0	2	you know	41	3	1	A	38,41	[[38, 41]]
2	0	2	, that	29	5	2	B	24,29	[[24, 29]]
4	2	2	i ,	36	19	2	A	19,23,36,38	[[19, 23], [36, 38]]
2	0	2	in a	31	3	1	A	28,31	[[28, 31]]
2	0	2	, but	16	3	1	A	13,16	[[13, 16]]
2	0	2	drug related	21	3	2	B	18,21	[[18, 21]]
2	0	2	i'm in	43	5	1	A	38,43	[[38, 43]]
2	0	2	that .	34	5	2	A	29,34	[[29, 34]]
2	0	2	, that's	47	3	1	B	44,47	[[44, 47]]
2	0	2	so and	43	5	1	B	38,43	[[38, 43]]
16	5	1	is	8	46	1	A	3,8,10,13,16,19,21,24,25,28,29,31,32,41,45,49	[[3, 8], [8, 10, 13], [10, 13], [13, 16], [16, 19, 21], [19, 21, 24], [21, 24, 25], [24, 25, 28, 29], [25, 28, 29], [28, 29, 31, 32], [29, 31, 32], [31, 32], [41, 45], [45, 49]]
15	10	1	and	8	44	2	A	3,5,8,10,11,13,14,18,24,28,34,38,43,45,47	[[3, 5, 8], [5, 8, 10], [8, 10, 11, 13], [10, 11, 13, 14], [11, 13, 14], [13, 14, 18], [14, 18], [24, 28], [34, 38], [38, 43], [43, 45, 47]]
15	5	1	the	3	45	1	B	0,3,9,10,16,21,24,25,26,32,34,36,43,44,45	[[0, 3], [9, 10], [16, 21], [21, 24, 25, 26], [24, 25, 26], [25, 26], [32, 34, 36], [34, 36], [43, 44, 45]]
13	7	1	i	19	29	1	A	14,16,19,21,23,28,32,36,37,38,40,41,43	[[14, 16, 19], [16, 19, 21], [19, 21, 23], [21, 23], [23, 28], [28, 32], [32, 36, 37], [36, 37, 38, 40, 41], [37, 38, 40, 41], [38, 40, 41, 43]]
14	6	1	of	3	47	1	B	0,3,8,11,13,16,18,21,28,32,34,36,43,47	[[0, 3], [3, 8], [8, 11, 13], [11, 13, 16], [13, 16, 18], [16, 18, 21], [18, 21], [28, 32], [32, 34, 36], [34, 36], [43, 47]]
13	6	1	a	8	46	3	A	1,3,5,8,13,16,19,21,28,31,43,45,47	[[1, 3, 5], [3, 5, 8], [5, 8], [8, 13], [13, 16], [16, 19, 21], [19, 21], [28, 31], [43, 45, 47]]
12	5	1	in	8	48	2	A	1,3,8,13,14,28,31,32,38,43,47,49	[[1, 3], [3, 8], [8, 13], [13, 14], [28, 31, 32], [31, 32], [38, 43], [43, 47], [47, 49]]
12	4	1	that	11	37	1	A	10,11,21,24,29,31,34,35,36,43,45,47	[[10, 11], [21, 24], [24, 29], [29, 31, 34], [31, 34, 35, 36], [34, 35, 36], [35, 36], [43, 45, 47]]
9	6	1	yeah	39	38	6	B	10,14,20,22,39,42,44,46,48	[[10, 14], [20, 22], [39, 42, 44], [42, 44, 46], [44, 46, 48]]
8	6	1	so	43	23	1	A	24,28,32,38,40,43,45,47	[[24, 28], [28, 32], [38, 40, 43], [40, 43, 45], [43, 45, 47]]
9	2	1	to	8	42	1	A	3,8,9,16,21,28,29,43,45	[[3, 8], [8, 9], [16, 21], [28, 29], [43, 45]]
8	3	1	you	28	38	1	B	9,13,28,31,38,41,43,47	[[9, 13], [28, 31], [38, 41, 43], [41, 43], [43, 47]]
6	3	1	it's	7	24	1	B	6,7,14,16,28,30	[[6, 7], [14, 16], [28, 30]]
6	2	1	or	19	29	2	B	14,16,19,21,38,43	[[14, 16, 19], [16, 19, 21], [19, 21], [38, 43]]
5	2	1	it	16	34	1	B	13,16,18,43,47	[[13, 16, 18], [16, 18], [43, 47]]
3	1	1	know	41	7	2	A	34,38,41	[[34, 38], [38, 41]]
4	1	1	have	14	34	2	A	13,14,45,47	[[13, 14], [45, 47]]
2	0	1	here	44	1	1	B	43,44	[[43, 44]]
3	0	1	like	16	8	1	A	13,16,21	[[13, 16], [16, 21]]
4	1	1	really	14	4	1	A	13,14,15,17	[[13, 14, 15, 17]]
4	1	1	but	16	36	1	A	13,16,45,49	[[13, 16], [45, 49]]
4	2	1	people	24	17	2	A	21,24,36,38	[[21, 24], [36, 38]]
4	1	1	pretty	9	24	1	B	6,9,28,30	[[6, 9], [28, 30]]
2	0	1	there	16	3	2	A	13,16	[[13, 16]]
3	1	1	about	43	5	1	A	40,43,45	[[40, 43, 45]]
2	0	1	had	19	3	2	B	16,19	[[16, 19]]
3	1	1	has	19	3	1	A	16,18,19	[[16, 18, 19]]
3	0	1	home	31	4	1	B	28,31,32	[[28, 31, 32]]
4	2	1	one	41	11	2	B	34,36,41,45	[[34, 36], [36, 41], [41, 45]]
4	1	1	related	8	18	1	A	3,8,18,21	[[3, 8], [18, 21]]
3	0	1	right	11	4	1	B	8,11,12	[[8, 11, 12]]
