Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	and , uh ,	54	1	1	A	53,54	[[53, 54]]
15	10	3	, uh ,	36	94	5	B	9,13,17,21,36,40,43,53,54,56,82,84,86,100,103	[[9, 13], [13, 17], [17, 21], [36, 40], [40, 43], [53, 54, 56], [54, 56], [82, 84, 86], [84, 86], [100, 103]]
10	8	3	, um ,	36	39	3	B	33,36,38,40,54,58,64,68,70,72	[[33, 36, 38], [36, 38, 40], [38, 40], [54, 58], [64, 68], [68, 70, 72]]
2	0	3	i learned wordstar	43	3	1	A	40,43	[[40, 43]]
2	0	3	yeah . yeah	69	1	1	A	68,69	[[68, 69]]
20	13	2	uh ,	26	94	1	A	9,13,17,21,23,26,27,36,40,43,49,53,54,56,82,84,86,100,102,103	[[9, 13], [13, 17], [17, 21], [21, 23, 26], [23, 26, 27], [26, 27], [36, 40], [40, 43], [49, 53, 54], [53, 54, 56], [54, 56], [82, 84, 86], [84, 86], [100, 102, 103]]
18	8	2	yeah .	25	83	3	A	18,22,25,32,36,37,52,54,68,69,81,85,87,88,90,95,96,101	[[18, 22], [22, 25], [32, 36, 37], [36, 37], [52, 54], [68, 69], [81, 85], [85, 87, 88, 90], [87, 88, 90], [88, 90], [90, 95], [95, 96], [96, 101]]
14	12	2	um ,	36	51	4	B	33,36,38,40,54,58,64,68,70,72,74,78,82,84	[[33, 36, 38], [36, 38, 40], [38, 40], [54, 58], [64, 68], [68, 70, 72], [70, 72, 74], [72, 74], [74, 78], [78, 82], [82, 84]]
10	6	2	, i	68	43	2	A	43,47,67,68,69,70,72,74,82,86	[[43, 47], [67, 68, 69, 70, 72], [68, 69, 70, 72], [69, 70, 72, 74], [70, 72, 74], [72, 74], [82, 86]]
9	4	2	and ,	54	52	2	A	53,54,61,62,82,86,98,100,105	[[53, 54], [61, 62], [82, 86], [98, 100], [100, 105]]
6	4	2	uh-huh .	57	43	8	A	14,16,44,48,54,57	[[14, 16], [44, 48], [54, 57]]
5	3	2	oh ,	68	43	1	B	63,65,68,104,106	[[63, 65, 68], [65, 68], [104, 106]]
5	2	2	well ,	107	42	2	A	70,72,107,110,112	[[70, 72], [107, 110, 112]]
8	2	2	yeah ,	43	33	3	A	36,40,43,52,56,59,64,69	[[36, 40], [40, 43], [52, 56], [56, 59], [59, 64], [64, 69]]
5	2	2	, you	59	10	3	A	56,58,59,64,66	[[56, 58, 59], [58, 59], [59, 64], [64, 66]]
2	0	2	kind of	71	3	2	B	68,71	[[68, 71]]
2	0	2	, but	40	1	1	B	39,40	[[39, 40]]
2	0	2	. i	37	1	1	A	36,37	[[36, 37]]
2	0	2	i had	82	3	1	A	79,82	[[79, 82]]
3	1	2	i'm ,	89	5	1	B	84,86,89	[[84, 86, 89]]
2	0	2	to ,	62	3	1	A	59,62	[[59, 62]]
2	0	2	going to	112	5	1	A	107,112	[[107, 112]]
3	1	2	i learned	43	5	1	A	40,43,45	[[40, 43, 45]]
2	0	2	it ,	64	5	1	B	59,64	[[59, 64]]
3	1	2	was a	72	7	1	B	67,72,74	[[67, 72], [72, 74]]
2	0	2	wonderful .	65	3	2	A	62,65	[[62, 65]]
2	0	2	, they're	36	3	1	B	33,36	[[33, 36]]
2	0	2	. i'm	87	3	1	A	84,87	[[84, 87]]
2	0	2	. that's	52	5	1	B	47,52	[[47, 52]]
