Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	how to , to	31	3	1	A	28,31	[[28, 31]]
3	1	3	one of the	11	3	1	A	10,11,13	[[10, 11, 13]]
3	1	3	a lot of	27	5	1	A	26,27,31	[[26, 27, 31]]
2	0	3	the topic ?	1	1	1	A	0,1	[[0, 1]]
2	0	3	the united states	13	3	1	A	10,13	[[10, 13]]
2	0	3	to , to	31	3	1	A	28,31	[[28, 31]]
8	4	2	i think	11	17	1	A	10,11,13,15,17,23,26,27	[[10, 11, 13, 15], [11, 13, 15], [13, 15, 17], [15, 17], [23, 26, 27]]
6	3	2	in the	13	26	1	A	10,13,26,30,34,36	[[10, 13], [26, 30], [30, 34], [34, 36]]
6	1	2	, i	13	24	1	A	10,13,15,28,31,34	[[10, 13, 15], [13, 15], [28, 31], [31, 34]]
5	3	2	uh-huh .	35	23	5	A	12,16,28,32,35	[[12, 16], [28, 32], [32, 35]]
4	0	2	the ,	11	21	2	A	10,11,30,31	[[10, 11], [30, 31]]
3	1	2	lot of	27	5	2	A	26,27,31	[[26, 27, 31]]
3	1	2	of the	11	3	1	A	10,11,13	[[10, 11, 13]]
2	0	2	and ,	13	3	1	A	10,13	[[10, 13]]
3	1	2	how to	31	3	2	A	28,30,31	[[28, 30, 31]]
2	0	2	now .	34	3	2	B	31,34	[[31, 34]]
2	0	2	right now	34	3	2	B	31,34	[[31, 34]]
3	0	2	the topic	1	2	1	A	0,1,2	[[0, 1, 2]]
3	1	2	to ,	31	5	2	A	26,28,31	[[26, 28, 31]]
2	0	2	, yeah	26	1	1	B	25,26	[[25, 26]]
2	0	2	. i	31	3	1	A	28,31	[[28, 31]]
2	0	2	and you	31	5	1	A	26,31	[[26, 31]]
2	0	2	great .	24	1	1	B	23,24	[[23, 24]]
2	0	2	kind of	15	5	1	A	10,15	[[10, 15]]
2	0	2	the economic	13	3	1	A	10,13	[[10, 13]]
2	0	2	the political	11	1	1	A	10,11	[[10, 11]]
2	0	2	things ,	15	5	1	A	10,15	[[10, 15]]
2	0	2	with ,	27	1	1	A	26,27	[[26, 27]]
16	7	1	the	1	36	1	A	0,1,2,10,11,13,15,19,21,26,27,30,31,33,34,36	[[0, 1, 2], [1, 2], [10, 11, 13, 15], [11, 13, 15], [13, 15], [15, 19], [19, 21], [21, 26], [26, 27, 30, 31], [27, 30, 31], [30, 31, 33, 34], [31, 33, 34, 36]]
12	7	1	that	11	26	2	A	10,11,13,19,21,27,28,30,31,33,34,36	[[10, 11, 13], [11, 13], [19, 21], [27, 28, 30, 31], [28, 30, 31, 33], [30, 31, 33, 34], [31, 33, 34, 36]]
12	6	1	to	11	23	2	A	10,11,13,15,17,21,26,27,28,30,31,33	[[10, 11, 13, 15], [11, 13, 15], [13, 15, 17], [15, 17], [17, 21], [21, 26], [26, 27, 28, 30, 31], [27, 28, 30, 31], [28, 30, 31, 33]]
13	7	1	you	5	31	2	A	0,4,5,7,9,10,11,13,21,22,24,26,31	[[0, 4, 5], [4, 5, 7, 9], [5, 7, 9, 10], [7, 9, 10, 11], [9, 10, 11, 13], [10, 11, 13], [11, 13], [21, 22, 24, 26], [22, 24, 26], [24, 26], [26, 31]]
11	4	1	i	11	24	1	A	10,11,13,15,17,23,26,27,28,31,34	[[10, 11, 13, 15], [11, 13, 15], [13, 15, 17], [15, 17], [23, 26, 27, 28], [26, 27, 28, 31], [27, 28, 31], [28, 31], [31, 34]]
10	5	1	in	13	26	2	A	10,13,15,19,21,26,30,31,34,36	[[10, 13, 15], [13, 15], [15, 19], [19, 21], [21, 26], [26, 30, 31], [30, 31, 34], [31, 34, 36]]
9	4	1	and	13	26	2	A	10,13,15,21,26,27,31,34,36	[[10, 13, 15], [13, 15], [21, 26], [26, 27, 31], [27, 31], [31, 34, 36]]
10	4	1	think	11	17	1	A	10,11,13,15,17,22,23,24,26,27	[[10, 11, 13, 15], [11, 13, 15], [13, 15, 17], [15, 17], [17, 22], [22, 23, 24, 26, 27]]
8	3	1	is	11	26	2	A	10,11,13,21,26,27,34,36	[[10, 11, 13], [11, 13], [21, 26], [26, 27], [34, 36]]
9	5	1	of	11	21	1	A	10,11,13,15,19,21,26,27,31	[[10, 11, 13, 15], [11, 13, 15], [13, 15], [15, 19], [19, 21], [21, 26], [26, 27, 31]]
8	3	1	a	13	26	1	A	10,13,21,26,27,31,34,36	[[10, 13], [21, 26], [26, 27, 31], [27, 31], [31, 34, 36]]
6	4	1	changes	11	23	2	A	10,11,15,27,31,33	[[10, 11, 15], [11, 15], [27, 31], [31, 33]]
6	3	1	or	22	16	1	A	15,17,22,26,30,31	[[15, 17], [17, 22], [22, 26], [26, 30, 31]]
7	4	1	that's	11	20	1	A	10,11,13,22,24,26,30	[[10, 11, 13], [11, 13], [22, 24, 26], [24, 26], [26, 30]]
4	1	1	for	26	10	1	A	17,19,26,27	[[17, 19], [26, 27]]
4	1	1	it	27	10	1	A	26,27,33,36	[[26, 27], [33, 36]]
5	2	1	they	26	20	1	A	11,13,26,30,31	[[11, 13], [26, 30, 31]]
4	2	1	as	13	21	1	A	10,13,27,31	[[10, 13], [27, 31]]
4	2	1	have	15	11	1	A	10,15,17,21	[[10, 15], [15, 17], [17, 21]]
2	0	1	not	34	1	1	A	33,34	[[33, 34]]
5	2	1	okay	3	10	2	A	0,2,3,6,10	[[0, 2, 3], [2, 3, 6], [3, 6], [6, 10]]
4	2	1	one	11	7	1	A	10,11,13,17	[[10, 11, 13], [11, 13], [13, 17]]
5	2	1	people	27	8	1	A	26,27,31,33,34	[[26, 27, 31], [27, 31], [31, 33, 34]]
4	2	1	those	34	7	4	B	27,31,33,34	[[27, 31], [31, 33, 34]]
5	0	1	with	27	8	1	A	26,27,28,33,34	[[26, 27, 28], [27, 28], [28, 33], [33, 34]]
2	0	1	also	11	1	1	A	10,11	[[10, 11]]
4	2	1	are	34	7	3	B	27,31,33,34	[[27, 31], [31, 33, 34]]
4	0	1	even	15	21	1	A	10,15,26,31	[[10, 15], [26, 31]]
2	0	1	going	13	3	1	A	10,13	[[10, 13]]
4	1	1	good	22	10	1	B	21,22,30,31	[[21, 22], [30, 31]]
3	1	1	how	31	3	3	A	28,30,31	[[28, 30, 31]]
3	1	1	know	27	5	2	A	26,27,31	[[26, 27, 31]]
4	2	1	life	15	11	1	A	10,15,17,21	[[10, 15], [15, 17], [17, 21]]
4	1	1	now	13	24	1	A	10,13,31,34	[[10, 13], [31, 34]]
3	0	1	right	31	6	1	B	28,31,34	[[28, 31], [31, 34]]
3	0	1	some	31	8	1	B	26,31,34	[[26, 31], [31, 34]]
4	2	1	things	11	5	1	A	10,11,13,15	[[10, 11, 13, 15]]
3	0	1	topic	1	2	1	A	0,1,2	[[0, 1, 2]]
2	0	1	well	33	3	3	A	30,33	[[30, 33]]
2	0	1	were	13	3	2	A	10,13	[[10, 13]]
4	0	1	yeah	26	9	1	B	25,26,29,34	[[25, 26, 29], [26, 29], [29, 34]]
2	0	1	change	13	3	1	A	10,13	[[10, 13]]
3	0	1	education	27	4	1	A	26,27,30	[[26, 27, 30]]
