Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	6	when i was a kid ,	91	1	1	A	90,91	[[90, 91]]
9	5	4	, you know ,	70	49	5	B	27,29,31,33,35,70,71,75,76	[[27, 29, 31], [29, 31, 33], [31, 33, 35], [33, 35], [70, 71, 75], [71, 75, 76]]
2	0	4	know , i ,	54	3	1	B	51,54	[[51, 54]]
9	5	3	, you know	70	49	5	B	27,29,31,33,35,70,71,75,76	[[27, 29, 31], [29, 31, 33], [31, 33, 35], [33, 35], [70, 71, 75], [71, 75, 76]]
10	5	3	you know ,	27	54	1	A	22,27,29,31,33,35,70,71,75,76	[[22, 27], [27, 29, 31], [29, 31, 33], [31, 33, 35], [33, 35], [70, 71, 75], [71, 75, 76]]
4	0	3	, i ,	40	15	2	B	39,40,51,54	[[39, 40], [51, 54]]
2	0	3	a lot of	70	3	2	A	67,70	[[67, 70]]
2	0	3	, well ,	75	5	1	B	70,75	[[70, 75]]
3	0	3	when i was	90	4	1	B	87,90,91	[[87, 90, 91]]
2	0	3	applied at all	2	1	1	B	1,2	[[1, 2]]
2	0	3	see them .	94	1	1	B	93,94	[[93, 94]]
2	0	3	talking to you	97	1	1	A	96,97	[[96, 97]]
22	16	2	uh-huh .	23	83	3	A	12,16,23,28,30,32,34,36,44,46,52,56,58,64,66,69,72,74,86,88,92,95	[[12, 16], [23, 28], [28, 30, 32], [30, 32, 34], [32, 34, 36], [34, 36], [44, 46], [52, 56], [56, 58], [64, 66, 69], [66, 69], [69, 72, 74], [72, 74], [86, 88], [88, 92], [92, 95]]
21	15	2	, and	5	87	1	A	4,5,11,15,24,25,29,31,39,41,43,53,55,57,65,67,70,73,87,89,91	[[4, 5], [11, 15], [24, 25, 29], [25, 29], [29, 31], [39, 41, 43], [41, 43], [53, 55, 57], [55, 57], [65, 67, 70], [67, 70], [70, 73], [87, 89, 91]]
15	4	2	you know	27	54	2	A	22,27,29,31,32,33,35,54,57,62,65,70,71,75,76	[[22, 27], [27, 29, 31, 32], [29, 31, 32, 33], [31, 32, 33, 35], [32, 33, 35], [33, 35], [54, 57], [57, 62], [62, 65], [65, 70], [70, 71, 75], [71, 75, 76]]
15	3	2	, i	3	91	1	A	0,3,4,9,32,33,39,40,51,54,55,85,87,88,91	[[0, 3, 4], [3, 4], [4, 9], [32, 33], [39, 40], [51, 54, 55], [54, 55], [85, 87, 88], [87, 88, 91]]
12	6	2	, you	48	49	5	B	27,29,31,33,35,48,51,54,70,71,75,76	[[27, 29, 31], [29, 31, 33], [31, 33, 35], [33, 35], [48, 51], [51, 54], [70, 71, 75], [71, 75, 76]]
