Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	, you know ,	8	6	1	A	3, 8
10	10	2	, I	14	33	2	A	5, 11, 14, 19, 21, 23, 25, 29, 33, 37
10	10	2	, uh	24	35	6	A	3, 11, 13, 15, 19, 21, 24, 31, 33, 37
5	5	2	I think	25	26	1	M	12, 25, 34, 35, 37
4	4	2	, but	31	25	1	M	12, 31, 35, 36
3	3	2	, just	8	29	1	A	3, 8, 31
3	3	2	, the	21	14	1	M	10, 21, 23
3	1	2	, you	21	19	1	A	3, 8, 21
3	3	2	it .	19	28	1	M	10, 19, 37
3	1	2	know ,	33	31	1	A	3, 8, 33
3	3	2	to do	10	10	2	A	1, 7, 10
2	2	2	, it's	14	6	1	A	9, 14
2	2	2	I find	14	2	1	A	13, 14
2	2	2	I guess	8	4	1	A	5, 8
2	2	2	care of	18	4	1	A	15, 18
2	2	2	have a	21	6	1	M	16, 21
2	2	2	have the	10	10	1	A	1, 10
2	2	2	have to	18	2	1	A	17, 18
2	2	2	is ,	21	12	1	M	10, 21
18	8	1	I	9	33	1	A	5, 8, 9, 11, 12, 13, 14, 17, 19, 21, 23, 25, 29, 31, 33, 34, 35, 37
11	9	1	a	12	34	2	A	3, 11, 12, 13, 14, 15, 16, 21, 25, 35, 36
11	10	1	the	8	37	2	A	1, 3, 8, 10, 13, 21, 23, 25, 31, 34, 37
10	10	1	that	14	40	2	A	1, 13, 14, 15, 23, 25, 31, 33, 35, 40
8	4	1	to	10	34	3	A	1, 3, 7, 10, 13, 17, 18, 34
8	6	1	you	3	42	1	M	0, 3, 6, 8, 16, 18, 21, 41
7	1	1	have	15	21	1	A	1, 10, 15, 16, 17, 18, 21
7	7	1	in	14	23	2	A	9, 11, 14, 15, 23, 27, 31
7	6	1	of	18	35	3	A	3, 13, 15, 18, 23, 25, 37
6	2	1	but	21	25	2	M	12, 18, 21, 31, 35, 36
6	3	1	it	10	35	1	A	3, 10, 14, 19, 29, 37
6	6	1	people	14	27	3	A	1, 3, 13, 14, 25, 27
5	5	1	I'm	15	29	1	M	12, 15, 21, 38, 40
5	3	1	is	10	21	3	A	1, 3, 7, 10, 21
5	2	1	know	19	31	1	A	3, 8, 19, 25, 33
5	5	1	not	21	27	2	M	10, 12, 21, 31, 36
4	2	1	care	18	13	2	A	13, 15, 18, 25
4	2	1	it's	12	26	1	A	9, 12, 14, 34
4	2	1	just	31	33	1	A	3, 8, 31, 35
3	3	1	are	14	11	1	A	13, 14, 23
3	1	1	find	23	11	1	A	13, 14, 23
3	3	1	that's	36	14	2	A	23, 25, 36
3	3	1	them	18	16	2	A	3, 13, 18
2	2	1	That's	29	4	1	M	26, 29
2	2	1	The	25	16	1	M	10, 25
2	2	1	does	29	20	1	M	10, 29
2	2	1	say	15	8	1	M	8, 15
2	2	1	then	18	12	1	A	7, 18
2	2	1	though	28	8	1	A	21, 28
2	2	1	time	41	8	1	M	34, 41
2	2	1	with	40	28	1	A	13, 40

