Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, uh , what	3	A	11, 13
2	4	and , uh the	3	A	9, 11
5	3	, uh ,	37	A	5, 9, 11, 13, 41
2	3	and , uh	3	A	9, 11
2	3	kind of place	5	A	5, 9
12	2	Uh-huh .	39	A	1, 3, 15, 17, 21, 23, 25, 29, 31, 35, 37, 39
4	2	Yeah .	27	A	19, 39, 41, 45
3	2	. I	37	A	5, 11, 41
3	2	Uh ,	5	A	7, 9, 11
3	2	to ,	31	A	11, 33, 41
2	2	, and	3	A	9, 11
2	2	, the	23	A	11, 33
2	2	, yeah	35	A	7, 41
2	2	I think	3	A	41, 43
2	2	Well ,	29	A	5, 33
2	2	a ,	31	A	11, 41
2	2	and a	31	A	11, 41
2	2	of the	23	A	11, 33
2	2	that .	31	A	11, 41
2	2	that for	3	A	41, 43
2	2	the ,	23	A	11, 33
2	2	things were	31	A	11, 41
7	1	I	39	A	5, 9, 11, 13, 27, 41, 43
6	1	of	37	A	5, 9, 11, 13, 33, 41
5	1	you	33	A	11, 13, 27, 33, 43
4	1	for	39	A	5, 11, 41, 43
4	1	that	33	A	11, 27, 41, 43
4	1	think	33	A	11, 33, 41, 43
4	1	work	37	A	5, 7, 11, 41
3	1	a	33	A	11, 41, 43
3	1	actually	5	A	5, 7, 9
3	1	and	33	A	9, 11, 41
3	1	do	37	A	7, 27, 43
3	1	the	25	A	9, 11, 33
3	1	things	31	A	11, 13, 41
3	1	to	31	A	11, 33, 41
2	1	And	3	A	41, 43
2	1	down	5	A	7, 11
2	1	important	3	A	11, 13
2	1	it's	25	A	9, 33
2	1	know	15	A	13, 27
2	1	people	5	A	7, 11
2	1	than	9	A	33, 41
2	1	what	3	A	11, 13
2	1	while	33	A	11, 43
2	1	with	5	A	7, 11

