Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	below the diamond mine	3	2	1	f	2, 3
2	2	4	side of the page	109	110	1	f	0, 109
2	2	4	through the rift valley	62	52	1	g	11, 62
4	2	3	the rift valley	75	91	1	g	11, 62, 75, 101
3	3	3	at the bottom	74	55	1	g	45, 74, 99
3	1	3	side of the	35	110	1	f	0, 35, 109
2	2	3	a slight curve	50	2	1	g	49, 50
2	2	3	back to the	37	32	1	f	6, 37
2	2	3	don't have a	108	36	1	g	73, 108
2	2	3	to the left	78	42	1	g	37, 78
2	2	3	to the right	61	56	1	f	6, 61
9	6	2	to the	9	84	2	f	0, 6, 9, 37, 43, 61, 69, 78, 83
8	5	2	of the	43	110	1	f	0, 35, 43, 53, 61, 69, 99, 109
5	2	2	at the	102	65	1	g	45, 74, 99, 102, 109
5	5	2	right so	58	57	1	g	53, 58, 61, 99, 109
5	2	2	the bottom	74	57	3	g	43, 45, 53, 74, 99
4	1	2	the rift	62	91	1	g	11, 62, 75, 101
4	2	2	the right	35	56	1	f	6, 35, 43, 61
3	3	2	above it	71	72	1	f	18, 71, 89
3	1	2	below the	53	52	1	f	2, 3, 53
3	3	2	got a	70	30	1	g	45, 70, 74
3	1	2	have a	108	80	2	g	29, 73, 108
3	3	2	right right	35	97	1	f	6, 35, 102
3	3	2	so it's	61	34	2	f	28, 50, 61
2	2	2	abandoned cottage	6	2	1	g	5, 6
2	2	2	and go	105	44	1	f	62, 105
2	2	2	between the	74	34	1	g	41, 74
2	2	2	but you	102	24	1	g	79, 102
2	2	2	go down	62	10	1	g	53, 62
2	2	2	no i	108	42	1	g	67, 108
2	2	2	okay so	61	60	1	f	2, 61
2	2	2	right round	95	44	1	f	52, 95
2	2	2	so i	61	4	1	f	58, 61
2	2	2	the start	109	8	1	f	102, 109
2	2	2	the top	109	48	1	f	62, 109
37	22	1	the	1	110	1	f	0, 1, 2, 3, 5, 6, 9, 11, 13, 15, 27, 32, 35, 37, 38, 39, 41, 43, 45, 47, 53, 55, 59, 61, 62, 69, 74, 75, 78, 79, 83, 95, 99, 101, 102, 107, 109
35	26	1	right	1	110	1	f	0, 1, 6, 7, 9, 13, 25, 29, 30, 35, 41, 42, 43, 48, 52, 53, 58, 61, 68, 71, 73, 74, 75, 83, 86, 90, 93, 94, 95, 96, 99, 102, 105, 107, 109
