ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
q1ec3-scrambled_txt-base_human-speaker_A_B_tsv	204.0	1683.0	189.0	0.11229946524064172	0.5145573380867499	0.35755813953488375	1.264521995657604	1.4413472706155632	6.0
q1ec8-scrambled_txt-base_human-speaker_A_B_tsv	115.0	842.0	97.0	0.11520190023752969	0.45368171021377673	0.3319327731092437	0.9683409343309587	1.2880184331797235	3.0
q1nc4-scrambled_txt-base_human-speaker_A_B_tsv	147.0	1136.0	122.0	0.1073943661971831	0.4709507042253521	0.27586206896551724	0.9494039610948588	1.2948275862068965	3.0
q2ec4-scrambled_txt-base_human-speaker_A_B_tsv	170.0	1250.0	159.0	0.1272	0.5192	0.3423728813559322	1.0615011003496355	1.3304347826086957	5.0
q3ec4-scrambled_txt-base_human-speaker_A_B_tsv	111.0	863.0	92.0	0.10660486674391657	0.47508690614136734	0.2782258064516129	0.8706814410811312	1.241150442477876	4.0
q4ec3-scrambled_txt-base_human-speaker_A_B_tsv	164.0	1277.0	131.0	0.10258418167580266	0.5199686765857479	0.30743243243243246	1.0083073277563637	1.3063063063063063	6.0
q5ec1-scrambled_txt-base_human-speaker_A_B_tsv	228.0	1826.0	199.0	0.10898138006571742	0.5328587075575028	0.32707774798927614	1.2491781193266989	1.4288702928870294	6.0
q5ec4-scrambled_txt-base_human-speaker_A_B_tsv	121.0	1007.0	109.0	0.10824230387288977	0.46871896722939427	0.2727272727272727	1.0152501234956144	1.3047808764940239	4.0
q5nc5-scrambled_txt-base_human-speaker_A_B_tsv	98.0	728.0	88.0	0.12087912087912088	0.4478021978021978	0.26382978723404255	0.9229027374420532	1.264367816091954	5.0
q6ec3-scrambled_txt-base_human-speaker_A_B_tsv	144.0	1104.0	132.0	0.11956521739130435	0.5226449275362319	0.3277591973244147	1.1322426906633352	1.3668430335097002	4.0
q7ec4-scrambled_txt-base_human-speaker_A_B_tsv	120.0	1035.0	122.0	0.1178743961352657	0.43671497584541064	0.29432624113475175	1.1651096437364867	1.3857758620689655	4.0
q7nc7-scrambled_txt-base_human-speaker_A_B_tsv	132.0	1092.0	135.0	0.12362637362637363	0.4981684981684982	0.33217993079584773	1.0700743200194764	1.3293918918918919	5.0
q8nc5-scrambled_txt-base_human-speaker_A_B_tsv	210.0	1603.0	206.0	0.12850904553961323	0.4878353087960075	0.364741641337386	1.329804771236933	1.473560517038778	7.0
