Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	two and a half inches	55	g	3, 57
2	5	you're going to go straight	91	g	13, 103
4	4	do you have a	79	g	33, 91, 95, 111
3	4	have you got a	129	g	57, 123, 185
3	4	the top of the	85	g	1, 57, 85
2	4	about a centimetre from	157	g	15, 171
2	4	have a stone creek	65	g	111, 175
2	4	in line with the	71	g	137, 207
2	4	once you're at the	117	g	57, 173
2	4	so you go down	3	g	117, 119
2	4	the bottom left-hand corner	75	g	45, 119
2	4	then do you have	109	g	79, 187
2	4	to the left of	45	g	117, 161
2	4	you keep going up	133	g	5, 137
2	4	you want to go	69	g	47, 115
2	4	you're at the bottom	55	g	119, 173
8	3	do you have	179	g	9, 33, 77, 79, 91, 95, 111, 187
4	3	about an inch	95	g	107, 117, 161, 201
4	3	go round the	87	g	83, 97, 117, 169
4	3	have you got	147	g	57, 123, 185, 203
4	3	top of the	151	g	1, 57, 85, 151
3	3	and a half	115	g	3, 57, 117
3	3	of the pine	117	g	57, 119, 173
3	3	to the right	127	g	57, 103, 183
3	3	you go down	59	g	61, 117, 119
3	3	you're going to	159	g	13, 103, 171
2	3	be on your	59	g	17, 75
2	3	but it doesn't	101	g	23, 123
2	3	do you see	19	g	127, 145
2	3	go down and	57	g	61, 117
2	3	if you go	81	g	57, 137
2	3	just to the	37	g	117, 153
2	3	now do you	119	g	9, 127
2	3	of the page	145	g	7, 151
2	3	side of the	91	g	7, 97
2	3	so you go	3	g	117, 119
2	3	the crane bay	159	g	13, 171
2	3	the diamond mine	127	g	33, 159
2	3	the finish is	153	g	19, 171
2	3	the left-hand side	77	g	7, 83
2	3	the old temple	35	g	153, 187
2	3	the remote village	25	g	101, 125
2	3	to your left	65	g	27, 91
2	3	to your right	59	g	65, 123
12	2	of the	173	g	1, 7, 57, 65, 69, 85, 97, 119, 151, 153, 161, 173
11	2	do you	179	g	9, 33, 65, 77, 79, 91, 95, 111, 127, 145, 187
9	2	you have	179	g	9, 33, 77, 79, 91, 95, 111, 117, 187
8	2	to the	171	g	13, 57, 103, 113, 117, 153, 161, 183
6	2	and then	135	g	61, 103, 109, 139, 159, 195
6	2	have you	147	g	57, 67, 69, 123, 185, 203
5	2	at the	117	g	57, 119, 129, 139, 173
5	2	go round	87	g	83, 97, 117, 159, 169
5	2	on your	153	g	17, 35, 75, 165, 169
5	2	sort of	185	g	19, 41, 113, 157, 203
5	2	to go	105	g	13, 47, 103, 115, 117
5	2	to your	113	g	27, 65, 91, 123, 139
5	2	you go	81	g	57, 61, 117, 119, 137
5	2	you got	193	g	11, 57, 123, 185, 203
4	2	go down	113	g	7, 61, 117, 119
4	2	got a	143	g	43, 57, 123, 185
4	2	round the	87	g	83, 97, 117, 169
4	2	the old	113	g	75, 129, 153, 187
4	2	the top	85	g	1, 9, 57, 85
4	2	you're going	177	g	13, 103, 171, 189
3	2	a stone	87	g	111, 175, 197
3	2	abandoned cottage	147	g	35, 69, 181
3	2	above the	163	g	39, 85, 201
3	2	between the	47	g	39, 55, 85
3	2	crane bay	159	g	13, 117, 171
3	2	down to	127	g	13, 19, 139
3	2	from the	139	g	33, 137, 171
3	2	go straight	125	g	13, 103, 137
3	2	go up	113	g	39, 87, 151
3	2	i don't	115	g	47, 61, 161
3	2	if you	81	g	57, 101, 137
