Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	to the left of the concealed hideout	23	g	73, 95
3	5	to the left of the	77	g	19, 73, 95
4	4	do you have a	70	g	45, 77, 79, 114
2	4	have you got a	77	g	29, 105
2	4	have you got the	23	g	75, 97
2	4	the top of the	39	g	27, 65
8	3	do you have	70	g	45, 51, 53, 77, 79, 83, 101, 114
2	3	about an inch	41	g	15, 55
2	3	at the top	35	g	41, 75
2	3	can you see	27	g	69, 95
2	3	of the page	53	g	61, 113
2	3	right do you	20	g	95, 114
2	3	the pebbled shore	33	g	65, 97
2	3	the remote village	15	g	69, 83
2	3	to your right	61	g	1, 61
9	2	of the	95	g	19, 27, 47, 55, 61, 65, 73, 95, 113
6	2	to the	89	g	19, 37, 71, 73, 95, 107
5	2	have a	74	g	41, 45, 77, 79, 114
4	2	you see	71	g	25, 69, 73, 95
3	2	about an	51	g	15, 55, 65
3	2	above the	51	g	15, 35, 65
3	2	an inch	100	g	15, 55, 114
3	2	and then	69	g	33, 37, 101
3	2	at the	49	g	27, 41, 75
3	2	down south	69	g	33, 35, 101
3	2	got a	77	g	29, 95, 105
3	2	the page	53	g	61, 93, 113
3	2	your right	61	g	1, 37, 61
2	2	'til you	75	g	11, 85
2	2	a bit	99	g	7, 105
2	2	a centimetre	55	g	11, 65
2	2	a line	51	g	11, 61
2	2	abandoned truck	37	g	15, 51
2	2	and the	21	g	81, 101
2	2	and you're	49	g	65, 113
2	2	below the	24	g	91, 114
2	2	between the	21	g	81, 101
2	2	boat house	23	g	73, 95
2	2	come down	61	g	43, 103
2	2	fort and	79	g	23, 101
2	2	from the	45	g	11, 55
2	2	go along	35	g	65, 99
2	2	go straight	35	g	37, 71
2	2	if you	101	g	11, 111
2	2	right below	13	g	79, 91
2	2	right okay	3	g	73, 75
2	2	straight along	25	g	37, 61
2	2	the cattle	31	g	71, 101
2	2	the fort	75	g	27, 101
2	2	the level	21	g	27, 47
2	2	then you	79	g	21, 99
2	2	to about	47	g	47, 93
2	2	turn left	23	g	21, 43
2	2	under the	13	g	11, 23
2	2	up to	61	g	47, 107
2	2	what i	87	g	25, 111
2	2	white mountain	35	g	11, 45
2	2	with the	21	g	27, 47
2	2	you know	101	g	11, 111
2	2	you should	75	g	15, 89
27	1	the	104	g	11, 15, 19, 23, 27, 35, 37, 39, 41, 47, 55, 61, 65, 69, 71, 73, 75, 81, 83, 91, 93, 95, 97, 101, 107, 113, 114
24	1	you	104	g	11, 15, 21, 25, 29, 45, 51, 53, 69, 73, 75, 77, 79, 81, 83, 85, 89, 95, 97, 99, 101, 105, 111, 114
21	1	right	114	g	1, 3, 11, 15, 23, 27, 37, 47, 51, 61, 67, 69, 73, 75, 79, 87, 91, 95, 103, 105, 114
14	1	a	108	g	7, 11, 29, 31, 41, 45, 61, 65, 77, 79, 89, 95, 105, 114
13	1	and	91	g	23, 33, 37, 43, 55, 61, 63, 65, 77, 81, 85, 101, 113
13	1	to	107	g	1, 19, 37, 47, 61, 65, 71, 73, 81, 85, 93, 95, 107
12	1	of	95	g	19, 27, 33, 47, 55, 61, 65, 73, 89, 95, 107, 113
10	1	down	83	g	23, 33, 35, 39, 43, 63, 71, 101, 103, 105
10	1	go	81	g	21, 23, 33, 37, 47, 65, 67, 71, 99, 101
8	1	up	107	g	7, 11, 47, 61, 75, 81, 107, 113
7	1	about	79	g	15, 27, 47, 51, 55, 65, 93
7	1	okay	77	g	13, 17, 63, 65, 73, 75, 89
7	1	then	89	g	13, 21, 33, 37, 57, 99, 101
7	1	your	79	g	1, 5, 11, 23, 37, 61, 79
6	1	see	81	g	15, 25, 69, 73, 89, 95
5	1	an	100	g	15, 51, 55, 65, 114
4	1	above	95	g	15, 35, 65, 109
4	1	ah	89	g	15, 39, 57, 103
4	1	at	49	g	27, 41, 61, 75
4	1	below	56	g	59, 79, 91, 114
4	1	between	79	g	23, 67, 81, 101
4	1	come	93	g	11, 43, 85, 103
4	1	i	87	g	25, 41, 81, 111
4	1	is	63	g	11, 15, 37, 73
4	1	no	91	g	3, 29, 43, 93
4	1	well	93	g	15, 29, 37, 107
3	1	'til	104	g	11, 85, 114
3	1	back	47	g	39, 61, 85
3	1	be	33	g	9, 15, 41
3	1	bit	99	g	7, 79, 105
3	1	hideout	23	g	73, 79, 95
3	1	in	69	g	27, 89, 95
3	1	line	51	g	11, 27, 61
3	1	my	69	g	5, 37, 73
3	1	page	53	g	61, 93, 113
3	1	so	95	g	9, 11, 103
3	1	that	53	g	11, 15, 63
3	1	uh-huh	49	g	1, 31, 49
3	1	what	87	g	25, 51, 111
3	1	yeah	69	g	39, 81, 107
2	1	again	79	g	35, 113
2	1	as	27	g	37, 63
2	1	bay	55	g	41, 95
2	1	but	71	g	11, 81
2	1	corner	15	g	61, 75
2	1	draw	21	g	61, 81
2	1	edge	109	g	5, 113
2	1	far	5	g	59, 63
2	1	good	17	g	79, 95
2	1	it	37	g	23, 59
2	1	just	33	g	35, 67
2	1	left-hand	71	g	5, 75
2	1	paper	17	g	39, 55
2	1	roughly	5	g	7, 11
2	1	round	5	g	85, 89
2	1	take	13	g	11, 23
2	1	under	13	g	11, 23
2	1	underneath	45	g	61, 105
2	1	where	81	g	15, 95
2	1	you're	49	g	65, 113

