Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	, B M W	48	22	1	B	27, 48
2	2	4	, yeah , I'm	61	48	1	A	14, 61
2	2	4	in , uh ,	37	6	1	A	32, 37
16	15	3	, uh ,	3	55	1	A	0, 3, 6, 8, 9, 10, 20, 22, 27, 29, 32, 34, 37, 38, 40, 54
7	5	3	B M W	32	32	2	B	27, 31, 32, 34, 40, 48, 58
4	4	3	, I think	44	33	2	B	27, 31, 44, 59
4	2	3	, yeah ,	61	48	3	A	14, 18, 48, 61
3	3	3	, well ,	59	28	2	A	32, 40, 59
3	3	3	Uh , I	27	60	1	A	0, 27, 59
3	3	3	a , a	27	28	2	A	0, 16, 27
2	2	3	, I would	25	24	1	A	2, 25
2	2	3	, set up	21	2	1	A	20, 21
2	2	3	, yeah .	55	6	1	A	50, 55
2	2	3	, you can	18	4	1	B	15, 18
2	2	3	Legend . Uh	28	2	1	B	27, 28
2	2	3	Mustang G T	12	2	1	B	11, 12
2	2	3	Oh , yeah	55	38	1	A	18, 55
2	2	3	right now ,	27	26	1	A	2, 27
18	12	2	, I	25	61	5	A	0, 2, 10, 14, 16, 25, 27, 31, 32, 34, 35, 38, 44, 47, 54, 56, 59, 60
17	1	2	, uh	47	55	1	A	0, 3, 6, 8, 9, 10, 20, 22, 27, 29, 32, 34, 37, 38, 40, 47, 54
11	11	2	Yeah ,	25	45	2	A	10, 16, 25, 32, 35, 38, 40, 47, 48, 49, 54
8	5	2	Uh ,	27	60	5	A	0, 2, 12, 20, 26, 27, 38, 59
6	4	2	Oh ,	18	53	1	B	3, 18, 23, 38, 39, 55
6	6	2	kind of	48	30	5	B	19, 27, 35, 37, 47, 48
5	5	2	, it's	37	44	1	A	16, 37, 45, 46, 59
5	3	2	, you	10	55	1	B	3, 10, 15, 18, 57
4	2	2	, a	27	33	2	A	0, 16, 27, 32
4	2	2	a ,	27	28	3	A	0, 16, 20, 27
3	3	2	, but	27	33	1	A	16, 27, 48
3	3	2	, just	49	34	2	A	16, 20, 49
3	3	2	, which	44	18	2	B	27, 35, 44
3	1	2	. Uh	27	29	1	A	0, 27, 28
3	3	2	Right ,	17	47	1	A	14, 17, 60
3	3	2	know ,	31	35	1	A	10, 31, 44
3	3	2	really ,	40	54	1	B	3, 40, 56
3	1	2	right now	27	26	2	A	2, 16, 27
3	2	2	you can	18	33	1	B	15, 18, 47
2	2	2	, all	59	50	1	A	10, 59
2	2	2	, their	35	26	1	A	10, 35
2	2	2	, too	54	18	1	B	37, 54
2	2	2	, what	26	8	1	B	19, 26
2	2	2	. And	21	2	1	A	20, 21
2	2	2	. I'm	49	44	1	A	6, 49
2	2	2	I really	61	6	1	A	56, 61
2	2	2	Mercedes ,	57	4	1	A	54, 57
2	2	2	No ,	45	40	1	A	6, 45
2	2	2	Uh-huh .	30	30	1	B	1, 30
2	2	2	Well ,	15	12	1	A	4, 15
2	2	2	a toy	47	2	1	A	46, 47
2	2	2	better ,	44	10	1	B	35, 44
2	2	2	in the	59	54	1	A	6, 59
2	2	2	it's not	45	2	1	A	44, 45
2	2	2	like ,	40	38	1	B	3, 40
2	2	2	of money	15	10	1	A	6, 15
2	2	2	to ,	57	20	1	A	38, 57
2	2	2	to buy	38	34	1	B	5, 38
2	2	2	to get	27	12	1	A	16, 27
2	2	2	trying to	37	22	1	A	16, 37
2	2	2	want to	48	44	1	B	5, 48
20	8	1	I	25	62	5	A	0, 2, 10, 14, 16, 25, 27, 31, 32, 34, 35, 37, 38, 44, 47, 54, 56, 59, 60, 61
18	13	1	a	13	60	3	A	0, 6, 10, 13, 14, 16, 20, 22, 27, 29, 32, 44, 46, 47, 49, 53, 57, 59
18	18	1	the	21	60	5	A	0, 6, 8, 10, 16, 21, 22, 27, 32, 34, 35, 38, 40, 44, 54, 56, 58, 59
17	10	1	of	9	54	1	A	6, 9, 10, 15, 19, 20, 22, 27, 32, 35, 37, 38, 42, 47, 48, 57, 59
16	16	1	and	15	58	4	A	2, 8, 10, 14, 15, 16, 17, 20, 22, 32, 34, 38, 40, 42, 58, 59
15	5	1	Yeah	25	45	3	A	10, 16, 24, 25, 30, 32, 35, 36, 38, 40, 43, 47, 48, 49, 54
14	10	1	you	10	57	2	B	3, 5, 10, 15, 17, 18, 21, 26, 37, 38, 40, 47, 57, 59
12	12	1	it	57	57	10	A	2, 6, 8, 10, 12, 14, 16, 18, 38, 48, 57, 58
12	6	1	to	5	56	1	A	2, 5, 8, 10, 16, 27, 35, 37, 38, 40, 48, 57
10	10	1	for	17	53	3	A	6, 10, 16, 17, 18, 34, 48, 53, 57, 58
10	6	1	it's	37	44	3	A	16, 20, 22, 37, 40, 44, 45, 46, 51, 59
10	9	1	like	3	55	1	A	2, 3, 10, 16, 20, 27, 40, 44, 48, 56
10	6	1	really	10	59	1	B	3, 10, 20, 23, 34, 39, 40, 44, 56, 61
10	10	1	that	17	55	2	A	6, 16, 17, 19, 22, 29, 37, 47, 48, 60
9	6	1	just	49	58	7	A	0, 2, 8, 10, 16, 20, 48, 49, 57
8	1	1	M	27	49	1	A	10, 27, 31, 32, 34, 40, 48, 58
7	4	1	I'm	27	56	3	A	6, 14, 16, 27, 49, 53, 61
7	1	1	kind	61	43	5	B	19, 27, 35, 37, 47, 48, 61
6	6	1	have	15	56	1	A	2, 15, 31, 35, 40, 57
6	3	1	in	13	54	1	A	6, 13, 22, 32, 37, 59
5	5	1	about	11	27	1	A	0, 11, 13, 18, 26
5	5	1	is	19	41	1	A	18, 19, 35, 40, 58
5	5	1	so	14	42	2	B	3, 13, 14, 25, 44
5	4	1	up	21	50	2	A	10, 20, 21, 57, 59
5	3	1	want	38	57	2	B	5, 15, 38, 48, 61
