ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064_txt-base_human-speaker_A_B_tsv	A	B	0.445	0.5230596175478065	0.4810606060606061	0.555	0.48905109489051096	0.5189393939393939	0.42748091603053434	0.4609053497942387	171.0	0.18095238095238095	0.6962962962962963	1.5806740817866858	1.7506172839506173	4.0	177.0	0.17438423645320197	0.7507389162561576	2.134664819127819	2.240437158469945	10.0
2072_txt-base_human-speaker_A_B_tsv	A	B	0.47093023255813954	0.5370879120879121	0.5222381635581061	0.5290697674418605	0.44894894894894893	0.47776183644189385	0.4186046511627907	0.41284403669724773	135.0	0.17464424320827943	0.7115135834411385	1.6494544073447346	1.7555555555555555	4.0	100.0	0.14064697609001406	0.6582278481012658	1.8806888284682008	1.9201680672268908	6.0
2107_txt-base_human-speaker_A_B_tsv	A	B	0.5288135593220339	0.4601990049751244	0.504180602006689	0.4711864406779661	0.545531197301855	0.49581939799331104	0.4360313315926893	0.5335463258785943	227.0	0.17528957528957528	0.6864864864864865	1.3924032015863088	1.5225375626043405	6.0	220.0	0.17254901960784313	0.7427450980392157	1.7026364573751638	1.784452296819788	6.0
2120_txt-base_human-speaker_A_B_tsv	A	B	0.9166666666666666	0.03932584269662921	0.6334519572953736	0.08333333333333333	0.3592233009708738	0.3665480427046263	0.20930232558139536	0.33962264150943394	26.0	0.13829787234042554	0.46808510638297873	1.5783661466834777	1.6808510638297873	4.0	8.0	0.07142857142857142	0.2767857142857143	0.964078764808229	1.3888888888888888	2.0
2149_txt-base_human-speaker_A_B_tsv	A	B	0.43934426229508194	0.5034013605442177	0.5448929159802306	0.5606557377049181	0.5095022624434389	0.45510708401976935	0.44542772861356933	0.551094890510949	261.0	0.18804034582132564	0.7687319884726225	1.8203144328263745	1.8564437194127243	7.0	207.0	0.17692307692307693	0.7572649572649572	1.865095377774822	1.937246963562753	6.0
2157_txt-base_human-speaker_A_B_tsv	A	B	0.5144927536231884	0.531442663378545	0.7440366972477064	0.4855072463768116	0.42473118279569894	0.25596330275229356	0.4005102040816326	0.6680851063829787	295.0	0.17717717717717718	0.8018018018018018	1.6039150371022224	1.7191316146540028	6.0	105.0	0.1744186046511628	0.5913621262458472	1.4535606034350785	1.5814977973568283	4.0
2187_txt-base_human-speaker_A_B_tsv	A	B	0.5131578947368421	0.45008008542445277	0.7752483443708609	0.4868421052631579	0.49355432780847147	0.22475165562913907	0.2808219178082192	0.7151162790697675	381.0	0.19740932642487047	0.8072538860103627	1.8467659023374898	1.9285714285714286	8.0	99.0	0.16472545757071547	0.6605657237936772	1.6240151512672314	1.738396624472574	5.0
2220_txt-base_human-speaker_A_B_tsv	A	B	0.5875912408759124	0.4337474120082816	0.4138817480719794	0.4124087591240876	0.5635964912280702	0.5861182519280206	0.4424778761061947	0.49019607843137253	172.0	0.16731517509727625	0.6702334630350194	1.2679463714729868	1.4623655913978495	4.0	265.0	0.1853146853146853	0.7846153846153846	1.9028567722196195	1.9734660033167495	6.0
2231_txt-base_human-speaker_A_B_tsv	A	B	0.5376344086021505	0.4583333333333333	0.31363636363636366	0.46236559139784944	0.4610927152317881	0.6863636363636364	0.6373056994818653	0.3649851632047478	94.0	0.15614617940199335	0.6395348837209303	1.7723474152005636	1.8812785388127853	5.0	232.0	0.18427323272438442	0.7585385226370135	1.5262892169813451	1.6956521739130435	6.0
2247_txt-base_human-speaker_A_B_tsv	A	B	0.7345132743362832	0.2293144208037825	0.3873626373626374	0.26548672566371684	0.43796711509715996	0.6126373626373627	0.4251497005988024	0.26296296296296295	58.0	0.1277533039647577	0.5859030837004405	1.5846557304253293	1.72992700729927	5.0	112.0	0.16	0.6342857142857142	1.3005261391943053	1.4779661016949153	4.0
2263_txt-base_human-speaker_A_B_tsv	A	B	0.5185185185185185	0.38095238095238093	0.5502183406113537	0.48148148148148145	0.46116504854368934	0.4497816593886463	0.4090909090909091	0.5076923076923077	130.0	0.16009852216748768	0.6711822660098522	1.5861146885147206	1.7347560975609757	5.0	113.0	0.16790490341753342	0.6894502228826151	1.5306275917224839	1.6725352112676057	4.0
2264_txt-base_human-speaker_A_B_tsv	A	B	0.6551724137931034	0.4161640530759952	0.6522423288749016	0.3448275862068966	0.5497737556561086	0.34775767112509837	0.3991769547325103	0.5511363636363636	153.0	0.17790697674418604	0.7325581395348837	1.598576288790916	1.6850828729281768	6.0	72.0	0.1518987341772152	0.6244725738396625	1.399431957018303	1.5245901639344261	5.0
