Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	just go down the left-hand side of the pine forest	41	g	54, 94
3	7	go down the left-hand side of the	77	g	54, 94, 130
3	7	the left-hand side of the pine forest	41	g	54, 68, 94
2	7	two and a half inches three inches	43	g	10, 52
2	6	at the top left-hand side of	117	g	0, 116
2	6	i don't have a bay there	11	g	58, 68
2	6	on the left-hand side of the	57	g	12, 68
2	6	to the left of crane bay	3	g	120, 122
7	5	the left-hand side of the	131	g	12, 54, 68, 94, 110, 130, 142
3	5	on the left-hand side of	127	g	12, 68, 138
2	5	an inch and a half	111	g	12, 122
2	5	as long as you avoid	35	g	46, 80
2	5	but beneath the pine forest	3	g	78, 80
2	5	in line with the wheatfields	3	g	78, 80
2	5	left-hand side of the page	131	g	0, 130
2	5	or so to the left	5	g	120, 124
2	5	the left-hand side of it	113	g	26, 138
2	5	to the left-hand side of	85	g	26, 110
2	5	you don't have a forge	7	g	6, 12
5	4	have you got a	81	g	52, 60, 108, 124, 132
4	4	of the pine forest	41	g	54, 68, 70, 94
4	4	on the left-hand side	127	g	12, 68, 86, 138
4	4	to the left of	33	g	96, 120, 122, 128
3	4	an inch or so	125	g	4, 120, 128
3	4	and a half inches	43	g	10, 30, 52
3	4	you get to the	45	g	68, 96, 112
2	4	about two inches down	79	g	6, 84
2	4	above the rocket warehouse	3	g	126, 128
2	4	inches down from the	65	g	16, 80
2	4	okay so you go	117	g	6, 122
2	4	once you're at the	19	g	52, 70
2	4	side of the bakery	9	g	102, 110
2	4	the bottom of the	63	g	8, 70
2	4	the cross is right	7	g	136, 142
2	4	the forge and the	39	g	46, 84
2	4	the pine forest okay	3	g	78, 80
2	4	two or three inches	55	g	26, 80
2	4	where it says cliffs	3	g	24, 26
2	4	where it says pine	27	g	70, 96
2	4	you're at the top	65	g	52, 116
11	3	the left-hand side	131	g	12, 26, 54, 68, 86, 94, 96, 110, 130, 138, 142
6	3	and a half	113	g	10, 12, 30, 52, 110, 122
6	3	have you got	81	g	52, 60, 72, 108, 124, 132
6	3	the pine forest	41	g	54, 68, 70, 78, 80, 94
6	3	to the left	119	g	10, 96, 120, 122, 124, 128
6	3	where it says	97	g	24, 26, 70, 96, 116, 120
5	3	at the top	117	g	0, 52, 58, 64, 116
5	3	of the pine	43	g	52, 54, 68, 70, 94
4	3	about two inches	107	g	6, 84, 110, 112
4	3	an inch or	125	g	4, 110, 120, 128
4	3	in line with	43	g	78, 80, 110, 120
4	3	of crane bay	11	g	112, 116, 120, 122
4	3	you don't have	107	g	6, 12, 46, 112
3	3	a bay there	13	g	56, 58, 68
3	3	about you know	27	g	4, 10, 30
3	3	above the bakery	21	g	80, 96, 100
3	3	do you have	31	g	2, 4, 32
3	3	down from the	65	g	16, 30, 80
3	3	draw a line	31	g	96, 124, 126
3	3	have a forge	9	g	4, 6, 12
3	3	inches down from	69	g	16, 80, 84
3	3	just go down	59	g	54, 94, 112
3	3	more or less	29	g	44, 68, 72
3	3	the forge and	45	g	40, 46, 84
3	3	the old pine	45	g	40, 68, 84
3	3	the rocket warehouse	9	g	126, 128, 134
3	3	to the right	71	g	2, 52, 72
3	3	you get to	45	g	68, 96, 112
3	3	you know two	115	g	10, 26, 124
2	3	about an inch	3	g	120, 122
2	3	at the bottom	11	g	60, 70
2	3	er you know	67	g	16, 82
2	3	from the start	25	g	6, 30
2	3	go round the	21	g	102, 122
2	3	got a bay	5	g	56, 60
2	3	in other words	45	g	80, 124
2	3	inches down okay	11	g	6, 16
2	3	inches or so	95	g	30, 124
2	3	inches to the	59	g	52, 110
2	3	just draw a	25	g	102, 126
2	3	just go along	47	g	68, 114
2	3	no well the	37	g	74, 110
2	3	on your map	9	g	74, 82
2	3	once you get	15	g	96, 110
2	3	or so down	27	g	4, 30
2	3	so you go	117	g	6, 122
2	3	take your line	25	g	112, 136
2	3	that's it finished	11	g	136, 146
2	3	the bakery but	15	g	96, 110
2	3	then you go	15	g	26, 40
2	3	well just draw	49	g	78, 126
2	3	you if you	9	g	72, 80
2	3	you know in	63	g	16, 78
15	2	to the	135	g	2, 8, 10, 26, 52, 68, 72, 96, 110, 112, 120, 122, 124, 128, 136
12	2	of the	143	g	0, 8, 12, 52, 54, 68, 70, 94, 102, 110, 130, 142
12	2	you know	139	g	4, 10, 16, 26, 30, 38, 68, 78, 80, 82, 124, 142
9	2	the pine	53	g	42, 46, 52, 54, 68, 70, 78, 80, 94
8	2	where it	97	g	24, 26, 70, 82, 96, 114, 116, 120
7	2	an inch	125	g	4, 10, 12, 110, 120, 122, 128
7	2	go down	77	g	54, 68, 94, 112, 114, 122, 130
7	2	pine forest	43	g	52, 54, 68, 70, 78, 80, 94
6	2	just go	61	g	54, 68, 94, 102, 112, 114
6	2	on the	127	g	12, 68, 86, 102, 128, 138
6	2	or so	125	g	4, 30, 110, 120, 124, 128
6	2	the bakery	31	g	80, 96, 100, 102, 106, 110
6	2	the forge	79	g	6, 12, 40, 46, 82, 84
6	2	two inches	121	g	4, 6, 84, 110, 112, 124
6	2	you have	121	g	2, 4, 32, 54, 76, 122
5	2	about two	107	g	6, 52, 84, 110, 112
5	2	above the	49	g	80, 96, 100, 126, 128
5	2	beneath the	99	g	26, 38, 78, 80, 124
5	2	crane bay	61	g	62, 112, 116, 120, 122
5	2	draw a	55	g	72, 96, 102, 124, 126
5	2	from the	75	g	6, 16, 20, 30, 80
5	2	old pine	53	g	32, 34, 40, 68, 84
5	2	the start	39	g	0, 6, 26, 30, 38
5	2	the the	79	g	6, 16, 26, 68, 84
5	2	the wheatfields	47	g	78, 80, 90, 122, 124
5	2	you get	45	g	68, 96, 100, 110, 112
5	2	you go	117	g	6, 26, 40, 52, 122
4	2	down the	125	g	6, 54, 94, 130
4	2	if you	69	g	12, 52, 72, 80
4	2	in fact	111	g	16, 96, 120, 126
4	2	in line	43	g	78, 80, 110, 120
4	2	just to	121	g	2, 90, 100, 122
4	2	rocket warehouse	11	g	124, 126, 128, 134
4	2	so you	117	g	6, 68, 112, 122
4	2	the cliffs	19	g	4, 6, 8, 22
4	2	the cross	127	g	16, 20, 136, 142
4	2	where the	53	g	68, 82, 118, 120
3	2	an arc	21	g	72, 80, 92
3	2	and down	27	g	10, 26, 36
3	2	as you	83	g	46, 80, 128
3	2	go round	27	g	102, 122, 128
3	2	have to	77	g	46, 80, 122
3	2	of it	113	g	26, 128, 138
3	2	okay so	117	g	6, 86, 122
3	2	round the	27	g	102, 122, 128
3	2	the same	113	g	16, 72, 128
3	2	then you	31	g	10, 26, 40
3	2	well just	73	g	54, 78, 126
3	2	well the	105	g	6, 74, 110
3	2	would be	101	g	40, 82, 140
3	2	your line	57	g	80, 112, 136
2	2	a curve	87	g	6, 92
2	2	about the	43	g	48, 90
2	2	and just	7	g	136, 142
2	2	and then	59	g	10, 68
2	2	and you	83	g	40, 122
2	2	as far	15	g	22, 36
2	2	avoid the	77	g	46, 122
2	2	be on	71	g	12, 82
2	2	below the	3	g	4, 6
2	2	but not	19	g	96, 114
2	2	don't go	47	g	68, 114
2	2	down about	103	g	10, 112
2	2	down to	89	g	24, 112
2	2	four inches	15	g	16, 30
2	2	go about	43	g	10, 52
2	2	got wheatfields	49	g	72, 120
2	2	i've got	9	g	112, 120
2	2	inches or	95	g	30, 124
2	2	inches until	87	g	26, 112
2	2	it doesn't	59	g	22, 80
2	2	line down	101	g	12, 112
2	2	line from	77	g	20, 96
2	2	must be	29	g	68, 96
2	2	next to	7	g	136, 142
2	2	no no	71	g	18, 88
2	2	over the	3	g	40, 42
2	2	right just	45	g	72, 116
2	2	right so	53	g	0, 52
2	2	right you	31	g	112, 142
2	2	round it	25	g	104, 128
2	2	side okay	43	g	86, 128
2	2	so once	59	g	52, 110
2	2	stop the	13	g	78, 90
2	2	that in	13	g	84, 96
2	2	the canal	3	g	110, 112
2	2	the lighthouse	7	g	136, 142
2	2	the other	9	g	120, 128
2	2	the where	23	g	96, 118
2	2	to go	113	g	10, 122
2	2	to to	121	g	2, 122
2	2	until you're	5	g	26, 30
2	2	wheatfields in	5	g	120, 124
2	2	you you	35	g	46, 80
2	2	you're about	17	g	14, 30
51	1	the	143	g	0, 2, 4, 6, 8, 10, 12, 16, 20, 22, 26, 30, 38, 40, 42, 46, 48, 52, 54, 58, 60, 64, 68, 70, 72, 74, 78, 80, 82, 84, 86, 90, 94, 96, 100, 102, 106, 110, 112, 116, 118, 120, 122, 124, 126, 128, 130, 134, 136, 138, 142
35	1	you	141	g	2, 4, 6, 10, 12, 16, 26, 30, 32, 38, 40, 46, 52, 54, 60, 68, 72, 76, 78, 80, 82, 86, 90, 96, 98, 100, 108, 110, 112, 120, 122, 124, 128, 132, 142
22	1	a	129	g	4, 6, 10, 12, 26, 30, 34, 52, 56, 58, 60, 68, 72, 92, 96, 102, 108, 110, 122, 124, 126, 132
22	1	to	141	g	2, 6, 8, 10, 24, 26, 46, 52, 68, 72, 80, 90, 96, 100, 110, 112, 120, 122, 124, 128, 136, 142
21	1	it	131	g	16, 22, 24, 26, 70, 80, 82, 92, 96, 104, 110, 112, 114, 116, 120, 128, 136, 138, 142, 144, 146
21	1	of	143	g	0, 8, 12, 26, 52, 54, 68, 70, 72, 94, 96, 102, 110, 112, 116, 120, 122, 128, 130, 138, 142
20	1	just	141	g	2, 16, 54, 68, 70, 72, 78, 90, 94, 100, 102, 112, 114, 116, 120, 122, 126, 128, 136, 142
19	1	down	127	g	4, 6, 10, 12, 16, 24, 26, 30, 36, 54, 66, 68, 80, 84, 94, 112, 114, 122, 130
19	1	okay	139	g	6, 16, 24, 26, 36, 40, 70, 72, 78, 80, 86, 96, 112, 120, 122, 126, 128, 140, 144
17	1	and	133	g	10, 12, 26, 30, 36, 40, 46, 52, 68, 78, 84, 96, 110, 112, 122, 136, 142
16	1	about	119	g	4, 6, 10, 14, 16, 26, 30, 48, 52, 84, 90, 92, 110, 112, 120, 122
16	1	go	125	g	6, 10, 22, 26, 40, 52, 54, 68, 94, 102, 112, 114, 122, 124, 128, 130
16	1	so	129	g	0, 4, 6, 14, 30, 40, 52, 68, 86, 110, 112, 116, 120, 122, 124, 128
15	1	right	147	g	0, 2, 6, 22, 40, 52, 72, 76, 104, 112, 116, 122, 136, 142, 146
15	1	side	143	g	0, 12, 26, 54, 68, 86, 94, 96, 102, 110, 116, 128, 130, 138, 142
14	1	but	117	g	12, 22, 38, 50, 68, 78, 80, 82, 96, 100, 110, 112, 114, 128
14	1	or	125	g	4, 26, 30, 44, 68, 72, 80, 82, 92, 96, 110, 120, 124, 128
13	1	line	125	g	12, 16, 20, 78, 80, 90, 96, 110, 112, 120, 124, 126, 136
12	1	an	125	g	4, 10, 12, 32, 72, 80, 92, 102, 110, 120, 122, 128
12	1	where	97	g	24, 26, 68, 70, 82, 86, 90, 96, 114, 116, 118, 120
10	1	got	93	g	52, 56, 60, 72, 108, 112, 120, 124, 132, 144
10	1	that	129	g	12, 36, 68, 84, 96, 114, 120, 122, 130, 140
10	1	two	121	g	4, 6, 10, 26, 52, 80, 84, 110, 112, 124
9	1	bay	67	g	56, 58, 60, 62, 68, 112, 116, 120, 122
9	1	in	111	g	16, 78, 80, 84, 96, 110, 120, 124, 126
9	1	is	143	g	0, 6, 12, 68, 96, 110, 112, 136, 142
9	1	there	125	g	12, 56, 58, 68, 80, 96, 114, 122, 136
9	1	well	135	g	6, 54, 68, 74, 78, 82, 110, 126, 140
8	1	be	129	g	12, 40, 58, 68, 80, 82, 96, 140
8	1	don't	109	g	6, 12, 46, 58, 68, 90, 112, 114
8	1	from	91	g	6, 16, 20, 26, 30, 80, 84, 96
8	1	on	127	g	12, 68, 74, 82, 86, 102, 128, 138
8	1	wheatfields	53	g	72, 78, 80, 90, 112, 120, 122, 124
7	1	beneath	109	g	16, 26, 38, 78, 80, 120, 124
7	1	cliffs	25	g	2, 4, 6, 8, 22, 24, 26
7	1	draw	115	g	12, 72, 78, 96, 102, 124, 126
7	1	forest	43	g	52, 54, 68, 70, 78, 80, 94
7	1	left	119	g	10, 26, 96, 120, 122, 124, 128
7	1	yeah	113	g	28, 34, 44, 68, 100, 104, 140
6	1	as	107	g	22, 36, 46, 72, 80, 128
6	1	half	113	g	10, 12, 30, 52, 110, 122
6	1	no	93	g	18, 20, 74, 88, 90, 110
6	1	start	39	g	0, 6, 10, 26, 30, 38
6	1	your	131	g	6, 74, 80, 82, 112, 136
5	1	crane	61	g	62, 112, 116, 120, 122
5	1	eh	107	g	6, 50, 80, 96, 112
5	1	i	63	g	58, 68, 80, 98, 120
5	1	once	79	g	52, 70, 96, 110, 130
5	1	then	93	g	10, 26, 40, 68, 102
4	1	arc	21	g	72, 78, 80, 92
4	1	curve	117	g	6, 92, 112, 122
