Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	don't go to the bottom of the map	36	2	1	f	35, 36
2	2	6	have to go through the forest	75	2	1	g	74, 75
2	2	5	a hundred and eighty degrees	173	66	1	g	108, 173
2	2	5	see a nuclear test site	211	2	1	g	210, 211
2	2	5	towards the edge of the	164	36	1	f	129, 164
2	2	5	towards the top of the	206	68	1	f	139, 206
5	3	4	the top of the	139	207	3	g	0, 4, 22, 139, 206
4	4	4	edge of the map	130	68	1	f	129, 130, 131, 196
3	3	4	to the abandoned cottage	109	38	1	g	108, 109, 145
2	2	4	and then turn right	111	4	1	g	108, 111
2	2	4	back down the paper	176	2	1	f	175, 176
2	2	4	finish just past the	219	2	1	g	218, 219
2	2	4	have a fenced meadow	179	2	1	g	178, 179
2	2	4	left then left again	23	22	1	g	2, 23
2	2	4	out the caravan park	38	18	1	f	21, 38
2	2	4	past the caravan park	29	4	1	g	26, 29
2	2	4	the abandoned cottage and	151	44	1	g	108, 151
13	9	3	the abandoned cottage	108	86	1	f	81, 108, 109, 117, 125, 139, 145, 148, 150, 151, 154, 164, 166
9	3	3	of the map	35	193	1	g	4, 35, 36, 52, 129, 130, 131, 184, 196
9	5	3	the caravan park	21	39	3	g	0, 4, 8, 21, 22, 24, 26, 29, 38
6	4	3	a fenced meadow	93	124	2	g	56, 90, 93, 98, 178, 179
6	6	3	up the map	59	123	1	g	58, 59, 60, 139, 150, 180
5	5	3	the old mill	47	7	2	g	44, 46, 47, 48, 50
5	1	3	top of the	139	207	3	g	0, 4, 22, 139, 206
3	3	3	don't have a	188	14	1	f	179, 188, 192
3	3	3	find a lake	213	92	2	g	122, 212, 213
3	1	3	then left again	23	22	2	g	2, 8, 23
3	1	3	through the forest	146	73	1	g	74, 75, 146
3	1	3	to the bottom	39	5	1	f	35, 36, 39
3	3	3	to the right	145	98	2	g	48, 50, 145
2	2	3	and then you	141	20	1	g	122, 141
2	2	3	and turn left	151	122	1	g	30, 151
2	2	3	got a lake	184	2	1	f	183, 184
2	2	3	have a monument	199	2	1	g	198, 199
2	2	3	i don't know	224	126	1	f	99, 224
2	2	3	keep going 'til	213	2	1	g	212, 213
2	2	3	three hundred sixty	174	2	1	f	173, 174
2	2	3	to a lake	215	36	1	g	180, 215
2	2	3	turn left again	39	6	1	g	34, 39
18	5	2	abandoned cottage	81	107	1	g	60, 81, 84, 108, 109, 117, 125, 139, 140, 142, 145, 148, 150, 151, 154, 160, 164, 166
18	5	2	of the	35	217	5	g	0, 4, 8, 22, 24, 35, 36, 52, 129, 130, 131, 139, 164, 166, 184, 196, 206, 216
18	3	2	the map	35	193	2	g	4, 14, 35, 36, 42, 52, 58, 59, 60, 129, 130, 131, 139, 150, 154, 180, 184, 196
14	11	2	turn left	39	211	6	g	6, 12, 28, 30, 34, 38, 39, 58, 123, 124, 142, 150, 151, 216
11	3	2	to the	35	159	1	g	26, 35, 36, 39, 48, 50, 52, 108, 109, 145, 184
11	9	2	turn right	117	87	1	g	108, 111, 117, 125, 141, 142, 177, 178, 180, 192, 194
9	9	2	you should	173	163	5	g	56, 62, 80, 90, 108, 173, 180, 186, 218
8	2	2	fenced meadow	105	124	2	g	56, 90, 93, 98, 105, 106, 178, 179
8	8	2	should be	44	149	1	f	25, 44, 60, 62, 82, 108, 164, 173
7	1	2	have a	190	22	1	g	178, 179, 188, 190, 192, 198, 199
7	5	2	i don't	224	190	6	f	35, 99, 123, 179, 187, 211, 224
7	3	2	past the	46	194	1	g	26, 29, 46, 150, 204, 218, 219
6	4	2	keep going	213	204	5	g	10, 54, 122, 208, 212, 213
6	1	2	left again	23	38	3	g	2, 8, 18, 23, 34, 39
6	2	2	the old	48	99	2	g	44, 46, 47, 48, 50, 142
6	1	2	the top	190	207	3	g	0, 4, 22, 139, 190, 206
6	2	2	towards the	194	88	2	f	129, 139, 164, 194, 206, 216
5	5	2	at the	81	191	3	g	0, 46, 80, 81, 190
5	5	2	come to	145	143	2	g	56, 60, 145, 180, 198
5	3	2	down the	175	169	3	g	8, 14, 24, 175, 176
5	5	2	the lake	219	38	4	g	182, 184, 190, 218, 219
5	3	2	to a	215	160	4	g	56, 160, 180, 198, 215
4	2	2	back down	176	164	3	f	13, 171, 175, 176
4	1	2	don't have	188	14	2	f	179, 187, 188, 192
4	4	2	got that	153	192	1	g	16, 153, 162, 207
4	4	2	no i	179	70	1	g	142, 179, 187, 211
4	4	2	right now	80	170	1	f	25, 80, 178, 194
4	2	2	see a	211	122	3	g	90, 186, 210, 211
4	1	2	the forest	100	73	1	g	74, 75, 100, 146
4	2	2	the paper	175	43	1	g	164, 175, 176, 206
4	1	2	the right	49	98	1	g	48, 49, 50, 145
4	2	2	then you	141	130	3	g	12, 32, 122, 141
3	3	2	always on	201	116	2	g	86, 200, 201
